,angle,torque,diff
0,0.3,27.1,2.0
1,0.8,28.1,2.0
2,1.3,29.5,2.799999999999997
3,1.6,30.2,2.333333333333331
4,2.1,31.4,2.3999999999999986
5,2.6,32.7,2.6000000000000085
6,2.9,33.8,3.66666666666665
7,3.4,34.6,1.6000000000000085
8,3.6,35.9,6.4999999999999805
9,4.1,36.7,1.6000000000000099
10,4.5,38.5,4.499999999999989
11,4.9,39.3,1.9999999999999911
12,5.1,40.3,5.000000000000018
13,5.4,41.5,4.0
14,5.8,42.4,2.2499999999999996
15,6.0,43.3,4.499999999999989
16,6.4,44.3,2.499999999999998
17,6.9,45.2,1.8000000000000114
18,7.1,46.3,5.499999999999991
19,7.5,47.1,2.000000000000009
20,7.8,48.4,4.333333333333327
21,8.2,49.6,3.000000000000011
22,8.6,50.6,2.499999999999998
23,9.1,51.7,2.200000000000003
24,9.4,52.5,2.666666666666651
25,9.9,54.0,3.0
26,10.2,55.2,4.000000000000024
27,10.7,56.3,2.1999999999999886
28,11.3,58.0,2.8333333333333313
29,11.7,59.3,3.2500000000000044
30,12.0,60.1,2.6666666666666745
31,12.4,61.4,3.2499999999999902
32,12.6,63.0,8.000000000000036
33,12.9,64.5,4.9999999999999885
34,13.2,66.0,5.000000000000018
35,13.4,67.2,5.999999999999982
36,13.5,68.4,12.000000000000071
37,13.8,69.1,2.33333333333329
38,14.1,70.0,3.0000000000000298
39,14.2,70.4,4.000000000000071
40,14.6,71.1,1.74999999999997
41,15.0,71.8,1.7500000000000056
42,15.3,72.4,2.0000000000000235
43,15.5,73.5,5.499999999999991
44,15.9,74.5,2.499999999999998
45,16.0,75.4,9.000000000000089
46,16.2,76.8,6.999999999999982
47,16.4,77.8,5.000000000000018
48,16.6,79.8,9.999999999999858
49,16.7,81.1,13.000000000000249
50,16.9,81.3,1.0000000000000178
51,17.2,81.2,-0.3333333333333136
52,17.3,81.3,0.999999999999929
53,17.6,81.5,0.6666666666666745
54,17.8,81.9,2.0000000000000355
55,18.1,82.8,2.9999999999999645
56,18.3,84.2,7.000000000000053
57,18.4,84.6,4.0
