,angle,torque,diff
0,0.3,30.0,9.999999999999996
1,0.4,31.0,9.999999999999996
2,0.5,31.8,8.000000000000009
3,0.6,32.8,9.999999999999966
4,0.8,32.8,0.0
5,1.1,32.7,-0.33333333333331433
6,1.5,32.7,0.0
7,1.9,33.2,1.2500000000000002
8,2.2,33.8,1.9999999999999793
9,2.5,34.2,1.333333333333353
10,3.3,35.8,1.9999999999999933
11,3.6,36.2,1.333333333333351
12,4.1,37.2,2.0000000000000018
13,4.3,37.8,2.999999999999969
14,4.7,38.7,2.250000000000012
15,5.1,39.4,1.7499999999999916
16,5.4,40.0,2.0
17,5.5,40.7,7.000000000000053
18,5.9,41.1,0.9999999999999956
19,6.3,41.6,1.2500000000000018
20,6.6,41.9,0.9999999999999911
21,6.8,42.1,1.0000000000000133
22,7.7,42.7,0.666666666666668
23,8.0,43.5,2.666666666666659
24,8.6,44.1,1.0000000000000029
25,8.9,45.3,3.9999999999999765
26,9.5,46.1,1.3333333333333413
27,9.8,47.0,2.999999999999988
28,10.5,48.3,1.857142857142855
29,10.9,49.8,3.749999999999997
30,11.1,50.2,2.0000000000000355
31,11.2,50.8,5.9999999999999645
32,11.6,51.6,2.000000000000009
33,11.8,52.2,2.999999999999991
34,12.5,53.0,1.14285714285714
35,12.7,53.8,4.0
36,13.2,54.3,1.0
37,13.7,55.1,1.6000000000000085
38,13.9,55.6,2.4999999999999867
39,14.2,56.6,3.333333333333345
40,14.9,57.8,1.7142857142857055
41,15.4,58.7,1.8000000000000114
42,15.6,59.5,4.0
43,16.0,60.3,1.9999999999999911
44,16.2,60.9,3.0000000000000178
45,16.3,61.8,8.999999999999858
46,16.9,62.8,1.6666666666666725
47,17.0,63.3,4.999999999999929
48,17.4,64.0,1.7500000000000133
49,17.8,64.4,1.0000000000000089
50,18.0,65.0,2.9999999999999822
51,18.4,65.5,1.2500000000000044
52,18.8,66.0,1.2499999999999933
53,19.0,66.7,3.5000000000000266
54,19.4,67.2,1.2500000000000044
55,19.7,67.9,2.3333333333333375
56,19.8,68.5,5.999999999999858
57,20.1,69.2,2.3333333333333375
58,20.3,70.3,5.499999999999991
59,20.4,71.0,7.000000000000178
60,20.5,71.8,7.999999999999858
