,angle,torque,diff
0,0.35,1.3,2.4999999999999947
1,0.39,1.4,2.4999999999999947
2,0.46,1.5,1.4285714285714297
3,0.48,1.5,0.0
4,0.49,1.6,10.0
5,0.5,1.6,0.0
6,0.51,1.6,0.0
7,0.51,1.6,0.0
8,0.52,1.6,0.0
9,0.53,1.7,9.999999999999979
10,0.53,1.7,0.0
11,0.54,1.7,0.0
12,0.55,1.7,0.0
13,0.57,1.7,0.0
14,0.6,1.7,0.0
15,0.61,1.8,10.0
16,0.63,1.8,0.0
17,0.68,1.8,0.0
18,0.69,1.8,0.0
19,0.73,1.8,0.0
20,0.74,1.8,0.0
21,0.78,1.8,0.0
22,0.84,1.8,0.0
23,0.86,1.8,0.0
24,0.91,1.9,1.9999999999999956
25,0.95,1.9,0.0
26,0.97,1.9,0.0
27,1.01,1.9,0.0
28,1.06,1.9,0.0
29,1.07,1.9,0.0
30,1.1,1.9,0.0
31,1.14,1.9,0.0
32,1.18,2.0,2.5
33,1.2,2.0,0.0
34,1.23,2.0,0.0
35,1.25,2.0,0.0
36,1.27,2.0,0.0
37,1.28,2.0,0.0
38,1.34,2.0,0.0
39,1.36,2.0,0.0
40,1.38,2.0,0.0
41,1.45,2.1,1.4285714285714286
42,1.47,2.1,0.0
43,1.48,2.1,0.0
44,1.51,2.1,0.0
45,1.56,2.1,0.0
46,1.57,2.1,0.0
47,1.6,2.1,0.0
48,1.62,2.1,0.0
49,1.65,2.1,0.0
50,1.69,2.2,2.5
51,1.7,2.2,0.0
52,1.72,2.2,0.0
53,1.74,2.2,0.0
54,1.76,2.2,0.0
55,1.77,2.2,0.0
56,1.81,2.2,0.0
57,1.84,2.2,0.0
58,1.85,2.2,0.0
59,1.88,2.2,0.0
60,1.91,2.2,0.0
61,1.92,2.2,0.0
62,1.95,2.2,0.0
63,1.97,2.3,4.999999999999978
64,1.98,2.3,0.0
65,2.01,2.2,-3.3333333333333433
66,2.02,2.3,9.999999999999734
67,2.03,2.3,0.0
68,2.05,2.3,0.0
69,2.06,2.3,0.0
70,2.08,2.4,5.0
71,2.09,2.4,0.0
72,2.13,2.4,0.0
73,2.14,2.4,0.0
74,2.14,2.4,0.0
75,2.16,2.4,0.0
76,2.17,2.4,0.0
77,2.19,2.4,0.0
78,2.2,2.4,0.0
79,2.22,2.4,0.0
80,2.23,2.5,10.000000000000222
81,2.27,2.5,0.0
82,2.3,2.5,0.0
83,2.34,2.5,0.0
84,2.35,2.5,0.0
85,2.38,2.5,0.0
86,2.4,2.5,0.0
87,2.43,2.5,0.0
88,2.45,2.5,0.0
89,2.48,2.5,0.0
90,2.54,2.5,0.0
91,2.58,2.5,0.0
92,2.6,2.6,5.0
93,2.63,2.6,0.0
94,2.64,2.6,0.0
95,2.67,2.6,0.0
96,2.71,2.6,0.0
97,2.72,2.6,0.0
98,2.74,2.6,0.0
99,2.77,2.6,0.0
100,2.83,2.6,0.0
101,2.9,2.6,0.0
102,2.92,2.6,0.0
103,2.97,2.6,0.0
104,2.99,2.6,0.0
105,3.04,2.6,0.0
106,3.07,2.6,0.0
107,3.12,2.6,0.0
108,3.15,2.6,0.0
109,3.19,2.6,0.0
110,3.28,2.7,1.1111111111111138
111,3.3,2.7,0.0
112,3.36,2.7,0.0
113,3.38,2.7,0.0
114,3.44,2.7,0.0
115,3.47,2.7,0.0
116,3.53,2.7,0.0
117,3.55,2.7,0.0
118,3.61,2.7,0.0
119,3.69,2.7,0.0
120,3.77,2.8,1.2499999999999944
121,3.79,2.8,0.0
122,3.84,2.8,0.0
123,3.86,2.8,0.0
124,3.91,2.8,0.0
125,3.93,2.8,0.0
126,3.97,2.8,0.0
127,4.0,2.8,0.0
128,4.03,2.8,0.0
129,4.09,2.9,1.666666666666679
130,4.1,2.9,0.0
131,4.14,2.9,0.0
132,4.15,2.9,0.0
133,4.19,2.9,0.0
134,4.2,2.9,0.0
135,4.23,2.9,0.0
136,4.27,2.9,0.0
137,4.3,2.9,0.0
138,4.33,2.9,0.0
139,4.37,2.9,0.0
140,4.41,2.9,0.0
141,4.44,2.9,0.0
142,4.46,2.8,-5.000000000000111
143,4.5,2.6,-4.999999999999989
144,4.53,2.4,-6.666666666666617
145,4.55,2.1,-15.00000000000031
146,4.56,1.9,-20.000000000000444
147,4.6,1.5,-9.99999999999999
148,4.63,1.2,-9.999999999999918
149,4.64,1.0,-20.000000000000423
150,4.64,0.9,-9.999999999999998
151,4.64,0.7,-20.000000000000007
152,4.64,0.6,-9.999999999999998
153,4.64,0.5,-9.999999999999998
154,4.64,0.4,-9.999999999999998
155,4.64,0.3,-10.000000000000004
156,4.64,0.2,-9.999999999999998
157,4.64,0.2,0.0
158,4.64,0.1,-10.0
159,4.64,0.1,0.0
160,4.64,0.0,-10.0
161,4.64,0.0,0.0
162,4.64,0.0,0.0
163,4.64,0.1,10.0
164,4.64,0.1,0.0
165,4.64,0.1,0.0
166,4.64,0.1,0.0
167,4.64,0.1,0.0
168,4.64,0.1,0.0
169,4.64,0.1,0.0
170,4.64,0.1,0.0
171,4.64,0.1,0.0
172,4.64,0.1,0.0
173,4.64,0.2,10.0
174,4.64,0.1,-10.0
175,4.64,0.1,0.0
176,4.64,0.1,0.0
177,4.64,0.1,0.0
178,4.64,0.1,0.0
179,4.64,0.1,0.0
180,4.64,0.1,0.0
181,4.64,0.1,0.0
182,4.64,0.1,0.0
183,4.64,0.1,0.0
184,4.64,0.1,0.0
185,4.64,0.1,0.0
186,4.64,0.1,0.0
187,4.64,0.1,0.0
188,4.64,0.1,0.0
189,4.64,0.1,0.0
190,4.64,0.1,0.0
191,4.64,0.1,0.0
192,4.64,0.1,0.0
193,4.64,0.1,0.0
194,4.64,0.1,0.0
195,4.64,0.1,0.0
196,4.64,0.1,0.0
197,4.64,0.1,0.0
198,4.64,0.1,0.0
199,4.64,0.2,10.0
200,4.64,0.1,-10.0
201,4.64,0.1,0.0
202,4.64,0.2,10.0
203,4.64,0.1,-10.0
204,4.64,0.1,0.0
205,4.64,0.1,0.0
206,4.64,0.1,0.0
207,4.64,0.1,0.0
208,4.64,0.1,0.0
209,4.64,0.1,0.0
210,4.64,0.1,0.0
211,4.64,0.1,0.0
212,4.64,0.1,0.0
213,4.64,0.1,0.0
214,4.64,0.1,0.0
215,4.64,0.1,0.0
216,4.64,0.1,0.0
217,4.64,0.1,0.0
218,4.64,0.1,0.0
219,4.64,0.1,0.0
220,4.64,0.1,0.0
221,4.64,0.1,0.0
222,4.64,0.1,0.0
223,4.64,0.1,0.0
224,4.64,0.1,0.0
225,4.64,0.1,0.0
226,4.64,0.1,0.0
227,4.64,0.1,0.0
228,4.64,0.1,0.0
229,4.64,0.1,0.0
230,4.64,0.1,0.0
231,4.64,0.1,0.0
232,4.64,0.1,0.0
233,4.64,0.1,0.0
234,4.64,0.1,0.0
235,4.64,0.1,0.0
236,4.64,0.1,0.0
237,4.64,0.1,0.0
238,4.64,0.1,0.0
239,4.64,0.1,0.0
240,4.64,0.1,0.0
241,4.64,0.1,0.0
242,4.64,0.1,0.0
243,4.64,0.1,0.0
244,4.64,0.1,0.0
245,4.64,0.1,0.0
246,4.64,0.1,0.0
247,4.64,0.1,0.0
248,4.64,0.1,0.0
249,4.64,0.1,0.0
