,angle,torque,diff
0,1.9,31.5,3.0000000000000044
1,2.0,31.8,3.0000000000000044
2,2.3,32.7,3.000000000000009
3,2.6,33.1,1.3333333333333275
4,2.7,33.7,6.000000000000009
5,3.0,34.4,2.3333333333333206
6,3.1,34.9,4.999999999999996
7,4.1,37.8,2.9
8,4.3,38.6,4.000000000000018
9,4.4,39.0,3.9999999999999645
10,4.6,39.4,2.0
11,4.9,40.2,2.6666666666666745
12,5.2,40.8,1.9999999999999822
13,5.4,41.3,2.499999999999998
14,5.7,42.0,2.333333333333344
15,5.9,42.8,3.9999999999999822
16,6.2,43.5,2.333333333333344
17,6.6,44.7,3.000000000000011
18,6.9,45.6,2.999999999999988
19,7.0,46.3,6.999999999999982
20,7.2,47.5,6.000000000000009
21,7.3,48.0,5.000000000000018
22,7.5,49.0,4.999999999999996
23,7.6,50.0,10.000000000000036
24,7.8,50.5,2.499999999999998
25,7.9,51.1,5.999999999999982
26,8.1,51.3,0.9999999999999822
27,8.2,51.7,4.000000000000071
28,8.5,52.1,1.3333333333333255
29,8.8,52.6,1.6666666666666627
30,9.2,53.1,1.2500000000000044
31,9.6,53.8,1.7499999999999878
32,9.8,54.4,2.999999999999991
33,9.9,55.4,10.000000000000036
34,10.2,56.2,2.6666666666666905
35,10.5,57.5,4.3333333333333135
36,10.6,58.5,10.000000000000036
37,10.7,60.4,19.000000000000053
38,10.8,61.3,8.999999999999858
39,10.9,61.8,5.000000000000018
40,11.0,61.7,-0.9999999999999467
41,11.1,61.6,-1.0000000000000178
42,11.2,61.6,0.0
43,11.4,61.7,0.5000000000000044
44,11.6,62.1,2.0
45,11.7,62.8,6.999999999999982
46,11.8,63.0,2.0
