,angle,torque,diff
0,0.5,27.2,3.2500000000000018
1,0.9,28.5,3.2500000000000018
2,1.1,29.3,4.000000000000002
3,1.4,30.4,3.6666666666666616
4,1.6,31.2,4.0
5,1.9,32.0,2.6666666666666705
6,2.1,33.1,5.500000000000002
7,2.4,34.2,3.6666666666666736
8,2.7,34.9,2.333333333333317
9,2.8,35.3,4.0
10,3.1,35.8,1.6666666666666652
11,3.5,36.4,1.500000000000004
12,3.8,37.1,2.333333333333344
13,4.0,37.6,2.499999999999998
14,4.2,38.2,3.0000000000000044
15,4.4,38.9,3.4999999999999756
16,4.6,40.0,5.500000000000027
17,4.8,41.1,5.500000000000002
18,4.9,41.8,6.99999999999992
19,5.0,42.3,5.000000000000018
20,5.1,42.8,5.000000000000018
21,5.2,43.3,4.999999999999973
22,5.4,43.6,1.50000000000002
23,5.5,43.8,1.9999999999999645
24,5.9,44.4,1.5000000000000022
25,6.0,44.7,3.0000000000000533
26,6.2,45.5,3.9999999999999822
27,6.5,46.5,3.3333333333333353
28,6.7,47.2,3.500000000000011
29,6.8,48.3,10.999999999999982
30,6.9,49.0,6.999999999999991
31,7.0,49.6,6.0000000000000355
32,7.2,49.9,1.4999999999999845
33,7.4,49.9,0.0
34,7.5,49.9,0.0
35,8.0,50.4,1.0
36,8.1,50.9,5.000000000000018
37,8.4,51.6,2.3333333333333375
38,8.7,52.4,2.6666666666666665
39,8.8,53.2,7.999999999999929
40,9.0,54.0,4.0
41,9.1,54.8,8.0
42,9.2,56.8,20.00000000000007
43,9.3,57.4,5.999999999999929
44,9.4,57.8,4.0
45,9.5,57.6,-1.9999999999999645
46,9.7,57.5,-0.5000000000000089
47,10.0,57.6,0.33333333333333726
48,10.1,57.9,2.9999999999999822
49,10.3,58.5,2.999999999999991
50,10.6,59.2,2.3333333333333512
51,10.8,60.6,6.999999999999956
52,10.9,61.8,12.0
53,11.0,63.0,12.000000000000071
54,11.1,64.4,14.000000000000107
55,11.2,64.3,-1.0000000000000888
56,11.4,63.7,-2.9999999999999556
57,11.5,63.7,0.0
58,11.7,64.0,1.4999999999999911
59,11.9,64.3,1.4999999999999778
60,12.1,65.1,4.0
61,12.2,65.5,4.000000000000071
62,12.3,66.8,12.999999999999787
