,angle,torque,diff
0,0.6,33.1,11.000000000000016
1,0.7,34.2,11.000000000000016
2,0.8,35.2,9.999999999999991
3,0.9,36.9,16.99999999999996
4,1.0,37.8,8.999999999999988
5,1.1,38.8,9.999999999999991
6,1.2,40.2,14.000000000000076
7,1.3,41.7,14.999999999999988
8,1.4,42.5,7.999999999999982
9,1.5,42.8,2.999999999999969
10,1.6,42.8,0.0
11,1.8,42.9,0.5000000000000072
12,1.9,43.0,1.0000000000000155
13,2.2,43.2,0.6666666666666755
14,2.3,43.5,2.9999999999999822
15,2.6,44.0,1.6666666666666652
16,2.8,44.3,1.4999999999999878
17,3.1,44.7,1.333333333333351
18,3.3,45.3,2.9999999999999756
19,3.4,45.6,3.00000000000004
20,3.6,46.2,3.0000000000000044
21,3.8,46.6,1.9999999999999956
22,4.0,47.1,2.499999999999998
23,4.1,47.5,4.0
24,4.3,47.8,1.4999999999999845
25,4.5,48.2,2.0000000000000266
26,4.7,48.5,1.4999999999999845
27,4.8,48.7,2.0000000000000355
28,5.1,49.1,1.3333333333333295
29,5.2,49.3,1.9999999999999467
30,5.5,49.8,1.6666666666666676
31,5.7,50.1,1.50000000000002
32,5.9,50.4,1.4999999999999845
33,6.1,50.9,2.500000000000009
34,6.2,51.3,3.9999999999999645
35,6.4,51.7,2.0000000000000266
36,6.7,52.2,1.6666666666666676
37,6.8,52.4,1.9999999999999645
38,6.9,52.7,3.0000000000000266
39,7.1,53.1,2.0
40,7.4,53.3,0.6666666666666509
41,7.5,53.7,4.000000000000071
42,7.7,53.9,0.9999999999999778
43,7.9,54.2,1.50000000000002
44,8.2,54.5,0.9999999999999941
45,8.5,54.7,0.6666666666666745
46,8.7,55.0,1.4999999999999911
47,9.1,55.3,0.7499999999999922
48,9.2,55.6,3.0000000000000533
49,9.5,55.9,0.9999999999999881
50,9.7,56.3,2.0
51,10.0,56.8,1.6666666666666627
52,10.1,57.1,3.0000000000000533
53,10.3,57.6,2.4999999999999867
54,10.4,58.0,4.0
55,10.5,58.4,4.0
56,10.6,58.9,5.000000000000018
57,10.8,59.3,1.9999999999999822
58,10.9,59.5,2.0000000000000355
59,11.0,59.6,1.0000000000000178
60,11.3,59.7,0.33333333333333726
61,11.4,59.6,-1.0000000000000178
62,12.0,59.4,-0.33333333333333826
63,12.2,59.4,0.0
64,12.6,59.7,0.75000000000001
65,12.8,60.2,2.4999999999999867
66,13.1,60.8,1.9999999999999882
67,13.3,61.4,2.999999999999991
68,13.6,61.9,1.6666666666666725
69,13.8,62.3,1.9999999999999822
70,13.9,63.0,7.000000000000053
71,14.0,63.5,5.000000000000018
72,14.1,64.3,8.0
73,14.2,64.7,4.000000000000071
74,14.3,65.7,9.999999999999858
75,14.4,65.9,2.0000000000000355
76,14.6,66.0,0.49999999999997335
77,14.7,66.0,0.0
78,14.9,66.1,0.4999999999999689
79,15.1,66.2,0.5000000000000444
80,15.2,66.5,2.9999999999999822
81,15.3,66.7,2.0
82,15.5,67.0,1.4999999999999911
