,angle,torque,diff
0,0.5,36.6,11.99999999999996
1,0.6,37.8,11.99999999999996
2,1.1,47.4,19.2
3,1.2,48.9,15.00000000000002
4,1.3,51.6,27.000000000000004
5,1.4,53.5,19.00000000000001
6,1.5,55.3,17.999999999999957
7,1.6,57.0,17.000000000000014
8,1.8,61.8,23.99999999999999
9,1.9,65.0,32.00000000000007
10,2.0,66.4,14.000000000000044
11,2.1,68.2,17.999999999999957
12,2.2,68.0,-2.0000000000000266
13,2.4,64.0,-20.00000000000003
14,2.9,64.5,1.0
15,3.5,65.5,1.6666666666666665
16,4.2,66.9,2.0000000000000075
17,4.7,68.0,2.1999999999999886
18,5.0,69.4,4.666666666666688
19,5.2,71.3,9.499999999999948
20,5.3,72.0,7.000000000000053
21,5.4,72.6,5.999999999999911
22,5.5,74.3,17.00000000000009
23,5.7,75.7,7.000000000000022
24,5.9,75.9,1.0000000000000133
25,6.1,76.4,2.500000000000009
26,6.4,76.7,0.9999999999999881
27,6.7,77.2,1.6666666666666676
28,6.9,77.6,1.9999999999999556
29,7.4,78.9,2.6000000000000227
30,7.7,80.8,6.333333333333309
31,7.8,81.6,8.0
32,7.9,82.3,6.999999999999991
33,8.0,82.9,6.000000000000107
34,8.1,84.2,13.000000000000018
35,8.2,85.5,13.000000000000018
36,8.3,85.9,4.0
37,8.4,85.7,-2.0000000000000355
38,8.6,85.0,-3.5000000000000266
39,8.8,84.7,-1.4999999999999778
40,9.3,84.9,0.4000000000000057
41,9.5,85.5,2.9999999999999822
42,9.7,86.1,2.9999999999999822
43,9.9,86.9,4.0000000000000355
44,10.0,87.6,6.999999999999911
45,10.1,88.1,5.000000000000018
46,10.2,91.3,32.00000000000014
47,10.3,91.6,2.999999999999929
48,10.4,91.0,-5.9999999999999645
49,10.5,91.1,0.9999999999999467
50,10.6,90.9,-1.9999999999998934
51,10.9,90.3,-2.0000000000000235
52,11.1,90.1,-1.0000000000000178
53,11.4,90.3,0.6666666666666745
54,11.7,90.8,1.6666666666666725
55,12.0,91.5,2.3333333333333375
56,12.3,92.6,3.666666666666639
57,12.4,93.2,6.000000000000107
