,angle,torque,diff
0,0.6,29.2,4.000000000000022
1,0.7,29.6,4.000000000000022
2,0.8,30.3,6.999999999999987
3,1.0,30.7,1.9999999999999933
4,1.1,31.2,4.999999999999996
5,1.3,31.5,1.500000000000004
6,1.6,31.8,1.0000000000000022
7,1.8,32.3,2.4999999999999827
8,2.5,32.9,0.8571428571428592
9,2.7,33.8,4.499999999999989
10,2.9,34.5,3.500000000000019
11,3.4,35.5,2.0
12,3.8,36.4,2.249999999999997
13,4.0,37.2,4.000000000000018
14,4.5,38.8,3.1999999999999886
15,4.6,39.6,8.000000000000071
16,4.7,40.2,5.999999999999982
17,4.8,40.9,6.999999999999982
18,4.9,41.7,8.0
19,5.0,42.9,12.0
20,5.1,43.1,2.0000000000000355
21,5.4,43.2,0.33333333333333726
22,5.6,43.4,0.9999999999999822
23,6.0,43.6,0.5000000000000067
24,6.2,44.3,3.4999999999999756
25,6.9,45.4,1.571428571428573
26,7.2,46.3,2.999999999999997
27,7.5,47.6,4.33333333333335
28,7.7,48.5,4.499999999999989
29,7.8,49.6,11.000000000000053
30,7.9,50.3,6.99999999999992
31,8.0,52.0,17.00000000000009
32,8.1,53.2,12.000000000000071
33,8.3,53.6,1.9999999999999822
34,8.4,53.6,0.0
35,8.7,53.7,0.33333333333333925
36,8.9,54.0,1.4999999999999778
37,9.2,54.5,1.6666666666666725
38,9.4,55.1,2.999999999999991
39,9.8,56.0,2.2499999999999947
40,10.0,57.0,5.000000000000018
41,10.1,57.8,8.0
42,10.2,59.2,14.000000000000107
43,10.3,60.1,8.999999999999858
44,10.4,61.9,18.000000000000036
45,10.5,61.9,0.0
46,10.7,61.5,-2.0
47,11.0,61.1,-1.3333333333333255
48,11.2,60.8,-1.5000000000000266
49,11.7,61.1,0.6000000000000085
50,12.0,61.9,2.666666666666651
51,12.4,63.1,3.0000000000000044
52,12.8,64.0,2.2499999999999947
53,13.0,65.4,7.000000000000053
54,13.1,66.1,6.999999999999911
55,13.2,66.9,8.000000000000142
56,13.3,68.7,17.999999999999716
57,13.4,69.6,8.999999999999947
58,13.5,70.0,4.000000000000071
59,13.6,70.1,0.9999999999999467
