,angle,torque,diff
0,0.3,31.8,8.000000000000004
1,0.4,32.6,8.000000000000004
2,0.5,34.2,16.000000000000018
3,0.7,37.4,15.999999999999982
4,0.8,39.3,18.999999999999968
5,1.0,42.1,14.000000000000025
6,1.5,51.3,18.39999999999999
7,1.6,51.8,4.999999999999996
8,1.8,47.2,-22.999999999999975
9,2.1,43.4,-12.666666666666679
10,2.7,44.9,2.4999999999999996
11,3.1,46.3,3.4999999999999973
12,3.8,47.8,2.1428571428571437
13,4.4,48.9,1.8333333333333341
14,4.7,50.5,5.333333333333341
15,5.0,51.5,3.3333333333333353
16,5.1,52.5,10.000000000000036
17,5.2,53.2,6.999999999999991
18,5.3,54.5,13.000000000000018
19,5.4,55.6,10.999999999999956
20,5.5,55.9,2.9999999999999822
21,5.6,56.3,4.0
22,5.8,56.7,2.0000000000000266
23,6.0,57.1,1.9999999999999911
24,6.3,57.6,1.6666666666666676
25,6.5,58.0,1.9999999999999911
26,6.8,58.7,2.333333333333344
27,7.1,59.7,3.3333333333333353
28,7.3,60.4,3.4999999999999756
29,7.4,61.2,8.0
30,7.7,61.8,1.9999999999999822
31,7.8,62.7,9.000000000000089
32,8.0,63.4,3.4999999999999756
33,8.1,64.0,6.0000000000000355
34,8.2,64.8,8.0
35,8.4,65.2,2.0000000000000178
36,8.5,65.7,5.000000000000018
37,8.7,66.1,1.9999999999999645
38,8.9,66.6,2.4999999999999867
39,9.0,66.9,3.0000000000001243
40,9.1,67.3,3.999999999999929
41,9.3,67.9,3.0000000000000266
42,9.5,68.3,1.9999999999999645
43,9.6,68.6,2.9999999999999822
44,9.8,69.2,3.0000000000000266
45,9.9,69.7,5.000000000000018
46,10.1,70.2,2.500000000000009
47,10.2,70.9,7.000000000000053
