,angle,torque,diff
0,2.0,29.6,2.1666666666666616
1,2.6,30.9,2.1666666666666616
2,4.0,32.8,1.3571428571428563
3,5.3,34.1,1.0000000000000033
4,5.9,35.5,2.333333333333329
5,9.5,42.9,2.0555555555555554
6,10.3,44.1,1.5000000000000022
7,10.6,44.8,2.3333333333333273
8,11.0,45.9,2.750000000000001
9,11.6,46.9,1.6666666666666676
10,12.2,47.6,1.166666666666672
11,12.5,48.7,3.6666666666666625
12,13.2,49.5,1.14285714285714
13,13.5,50.5,3.3333333333333255
14,14.1,51.5,1.6666666666666676
15,14.7,52.5,1.6666666666666676
16,15.0,53.4,2.999999999999988
17,15.5,54.4,2.0
18,15.8,55.2,2.6666666666666745
19,16.3,56.1,1.7999999999999972
20,16.6,56.7,2.0
21,17.0,57.7,2.500000000000009
22,17.3,58.3,1.9999999999999762
23,17.8,59.3,2.0
24,18.3,59.9,1.2000000000000028
25,18.6,60.5,2.0
26,19.2,61.4,1.5000000000000029
27,19.4,62.2,4.0000000000000355
28,19.9,62.9,1.3999999999999915
29,20.2,63.9,3.3333333333333255
30,20.7,64.7,1.6000000000000085
31,20.9,65.5,4.0
32,21.4,66.1,1.1999999999999886
33,21.8,66.9,2.0000000000000178
34,22.3,67.8,1.799999999999983
35,22.5,68.3,2.500000000000009
36,22.7,69.1,4.0
37,23.2,69.6,1.0
38,23.7,70.3,1.4000000000000057
39,23.9,70.7,2.0000000000000355
40,24.2,71.2,1.6666666666666627
41,24.7,72.0,1.5999999999999943
42,25.2,72.7,1.4000000000000057
43,25.4,73.5,4.0
44,25.7,74.2,2.3333333333333375
45,25.9,74.8,2.9999999999999822
46,26.0,75.2,4.0
