,angle,torque,diff
0,0.7,27.9,4.500000000000009
1,0.9,28.8,4.500000000000009
2,1.3,29.5,1.7499999999999982
3,1.4,30.6,11.000000000000028
4,1.7,31.3,2.333333333333331
5,1.9,32.2,4.5000000000000115
6,2.0,32.8,5.999999999999938
7,2.1,33.4,6.000000000000009
8,2.3,34.6,6.000000000000022
9,2.5,35.5,4.499999999999989
10,2.6,35.7,2.0000000000000266
11,2.9,36.1,1.3333333333333295
12,3.0,36.3,1.9999999999999556
13,3.3,36.8,1.6666666666666676
14,4.7,40.3,2.4999999999999996
15,4.9,41.2,4.500000000000024
16,5.0,42.0,8.0
17,5.2,42.7,3.500000000000011
18,5.4,44.1,6.999999999999987
19,5.5,45.2,11.000000000000053
20,5.7,45.5,1.4999999999999845
21,5.8,45.8,2.9999999999999822
22,6.0,45.9,0.5000000000000067
23,6.1,46.2,3.0000000000000533
24,6.4,46.7,1.6666666666666627
25,6.7,46.9,0.6666666666666529
26,6.9,47.5,3.0000000000000044
27,7.1,48.4,4.500000000000009
28,7.3,48.9,2.499999999999998
29,7.5,49.6,3.500000000000011
30,7.6,50.2,6.0000000000000355
31,7.8,51.1,4.499999999999989
32,8.0,52.6,7.499999999999994
33,8.1,53.8,12.0
34,8.2,55.0,12.000000000000071
35,8.3,55.4,3.999999999999929
36,8.5,55.2,-0.9999999999999822
37,8.6,55.0,-2.0000000000000355
38,8.9,55.1,0.33333333333333726
39,9.2,55.3,0.6666666666666549
40,9.4,55.8,2.4999999999999867
41,9.7,56.3,1.6666666666666725
42,9.8,57.2,8.999999999999929
43,10.0,58.0,4.0
44,10.1,59.0,10.000000000000036
45,10.2,59.7,7.000000000000053
46,10.3,61.2,14.999999999999787
47,10.4,63.0,18.000000000000036
48,10.5,63.0,0.0
49,10.6,62.8,-2.0000000000000355
50,10.9,62.5,-0.9999999999999881
51,11.0,62.6,1.0000000000000178
52,11.3,63.0,1.3333333333333255
53,11.5,63.6,3.0000000000000178
54,11.7,64.6,4.999999999999982
