,angle,torque,diff
0,0.6,35.9,16.000000000000018
1,0.7,37.5,16.000000000000018
2,0.8,39.0,14.999999999999988
3,0.9,40.6,16.000000000000018
4,1.0,42.2,16.000000000000018
5,1.1,43.6,13.999999999999973
6,1.2,43.7,1.0000000000000155
7,1.3,43.3,-4.000000000000053
8,1.6,43.2,-0.33333333333331433
9,2.0,43.3,0.24999999999998584
10,2.2,43.7,2.0000000000000266
11,2.6,44.2,1.2500000000000002
12,3.0,45.1,2.249999999999997
13,3.2,45.6,2.499999999999998
14,3.6,46.4,1.9999999999999933
15,4.0,47.0,1.500000000000004
16,4.2,47.8,3.9999999999999822
17,4.5,48.4,2.0000000000000058
18,4.9,49.2,2.000000000000009
19,5.0,49.7,5.000000000000018
20,5.4,50.3,1.4999999999999845
21,5.8,50.8,1.2500000000000018
22,6.0,51.2,2.0000000000000266
23,6.4,51.8,1.4999999999999845
24,7.0,52.5,1.166666666666672
25,7.5,53.1,1.2000000000000028
26,7.8,54.0,2.999999999999997
27,8.3,55.0,1.9999999999999964
28,8.6,55.8,2.6666666666666665
29,9.0,57.0,3.0000000000000044
30,9.5,58.3,2.5999999999999943
31,9.9,59.1,2.000000000000009
32,10.1,60.0,4.500000000000009
33,10.5,60.7,1.7500000000000056
34,10.7,61.4,3.499999999999991
35,11.2,62.4,2.0
36,11.4,62.9,2.4999999999999867
37,11.9,63.4,1.0
38,12.1,63.7,1.5000000000000266
39,12.6,64.0,0.5999999999999943
40,12.8,64.4,2.0000000000000178
41,13.3,64.8,0.799999999999983
42,13.8,66.1,2.5999999999999943
43,14.2,66.9,2.0000000000000355
44,14.6,68.0,2.7499999999999836
45,14.7,68.7,7.000000000000053
46,15.0,69.6,2.9999999999999645
47,15.1,70.6,10.000000000000036
48,15.3,71.5,4.500000000000004
49,15.5,72.1,2.9999999999999822
50,15.6,72.7,6.000000000000107
51,15.7,73.3,5.9999999999999645
52,15.9,73.6,1.4999999999999778
53,16.0,73.9,3.0000000000001243
54,16.1,74.3,3.999999999999858
55,16.2,74.5,2.000000000000071
