,angle,torque,diff
0,0.1,2.7,2.9999999999999982
1,0.2,3.0,2.9999999999999982
2,0.3,4.0,10.000000000000002
3,0.4,4.1,0.9999999999999961
4,0.5,4.2,1.0000000000000056
5,0.6,4.3,0.9999999999999967
6,0.7,4.3,0.0
7,0.8,4.4,1.0000000000000044
8,0.9,4.5,0.9999999999999967
9,1.0,4.6,0.9999999999999967
10,1.1,4.6,0.0
11,1.2,4.8,2.0000000000000044
12,1.3,5.0,2.0
13,1.4,5.0,0.0
14,1.5,5.1,0.9999999999999956
15,1.6,5.1,0.0
16,1.7,5.2,1.0000000000000067
17,1.8,5.2,0.0
18,1.9,5.3,0.9999999999999978
19,2.0,5.3,0.0
20,2.1,5.3,0.0
21,2.2,5.3,0.0
22,2.4,5.5,1.0000000000000022
23,2.5,5.5,0.0
24,2.6,5.4,-0.9999999999999956
25,2.7,5.5,0.9999999999999956
26,2.8,5.6,1.0
27,2.9,5.6,0.0
28,3.0,5.6,0.0
29,3.1,5.6,0.0
30,3.2,5.7,1.0000000000000044
31,3.3,5.8,1.0
32,3.4,5.8,0.0
33,3.5,5.8,0.0
34,3.6,5.8,0.0
35,3.7,5.9,1.0000000000000044
36,3.8,5.9,0.0
37,3.9,6.0,0.9999999999999956
38,4.0,6.0,0.0
39,4.2,6.0,0.0
40,4.3,6.1,1.0
41,4.4,6.1,0.0
42,4.6,6.1,0.0
43,4.7,6.1,0.0
44,4.8,6.2,1.0000000000000089
45,4.9,6.2,0.0
46,5.0,6.2,0.0
47,5.1,6.2,0.0
48,5.2,6.2,0.0
49,5.3,6.3,1.0
50,5.4,6.3,0.0
51,5.5,6.3,0.0
52,5.6,6.3,0.0
53,5.7,6.3,0.0
54,5.8,6.3,0.0
55,5.9,6.3,0.0
56,6.0,6.3,0.0
57,6.3,6.4,0.3333333333333353
58,6.4,6.5,0.9999999999999911
59,6.5,6.4,-1.0
60,6.8,6.5,0.33333333333333237
61,6.9,6.5,0.0
62,7.0,6.5,0.0
63,7.1,6.5,0.0
64,7.2,6.6,0.9999999999999911
65,7.3,6.3,-3.000000000000009
66,7.4,6.3,0.0
67,7.5,6.2,-1.0
68,7.6,6.2,0.0
69,7.7,6.0,-1.9999999999999911
