,angle,torque,diff
0,0.1,2.5,2.0000000000000018
1,0.2,2.7,2.0000000000000018
2,0.3,3.0,2.9999999999999987
3,0.4,3.0,0.0
4,0.5,3.1,1.000000000000001
5,0.6,3.2,1.000000000000001
6,0.8,3.3,0.49999999999999806
7,0.9,3.4,1.000000000000001
8,1.1,3.4,0.0
9,1.2,3.5,1.0000000000000022
10,1.4,3.5,0.0
11,1.6,3.6,0.5
12,1.9,3.6,0.0
13,2.1,3.7,0.5
14,3.5,3.9,0.14285714285714268
15,3.9,3.9,0.0
16,4.3,4.0,0.2500000000000003
17,4.7,4.0,0.0
18,4.9,4.1,0.4999999999999978
19,5.1,4.1,0.0
20,5.6,4.2,0.20000000000000107
21,6.0,4.2,0.0
22,6.2,4.2,0.0
23,6.6,4.3,0.24999999999999944
24,6.8,4.3,0.0
25,7.1,4.3,0.0
26,7.7,4.3,0.0
27,7.9,4.4,0.5000000000000022
28,8.2,4.4,0.0
29,8.4,4.5,0.49999999999999556
30,8.6,4.5,0.0
31,8.9,4.5,0.0
32,9.2,4.5,0.0
33,9.4,4.6,0.49999999999999556
34,9.7,4.6,0.0
35,9.8,4.6,0.0
36,10.1,4.6,0.0
37,10.4,4.6,0.0
38,10.7,4.6,0.0
39,11.1,4.6,0.0
40,11.2,4.6,0.0
41,11.5,4.6,0.0
42,11.8,4.6,0.0
43,11.9,4.7,1.0000000000000089
44,12.0,4.7,0.0
45,12.3,4.7,0.0
46,12.6,4.7,0.0
47,12.9,4.7,0.0
48,13.3,4.7,0.0
49,13.4,4.8,1.0
50,13.8,4.8,0.0
51,14.1,4.9,0.3333333333333363
52,14.2,4.9,0.0
53,14.4,4.9,0.0
54,14.6,4.9,0.0
55,14.8,4.9,0.0
56,15.0,4.9,0.0
57,15.2,4.9,0.0
58,15.5,5.0,0.33333333333333137
59,15.9,5.0,0.0
60,16.1,5.0,0.0
61,16.4,5.0,0.0
62,16.7,5.0,0.0
63,16.9,5.0,0.0
64,17.0,5.0,0.0
65,17.4,5.0,0.0
66,17.5,5.0,0.0
67,17.9,5.0,0.0
68,18.4,5.1,0.1999999999999993
69,18.9,5.0,-0.1999999999999993
70,19.0,5.0,0.0
71,19.3,5.0,0.0
72,19.5,5.0,0.0
73,19.7,5.0,0.0
74,19.9,5.0,0.0
75,20.3,4.9,-0.24999999999999778
76,20.6,5.0,0.33333333333333137
77,20.8,5.0,0.0
78,21.0,5.1,0.5
79,21.2,5.1,0.0
80,21.4,5.2,0.5000000000000044
81,21.5,5.3,0.9999999999999822
82,21.6,5.3,0.0
83,21.8,5.4,0.5000000000000044
84,22.0,5.5,0.5
85,22.1,5.6,0.9999999999999822
86,22.2,5.6,0.0
87,22.3,5.6,0.0
88,22.5,5.7,0.5000000000000044
89,22.6,5.8,0.9999999999999822
90,22.8,5.8,0.0
91,23.0,5.8,0.0
92,23.1,5.9,0.9999999999999911
93,23.2,5.9,0.0
94,23.3,5.9,0.0
95,23.5,6.0,0.5
96,23.7,5.9,-0.5
97,23.9,5.9,0.0
98,24.1,5.9,0.0
99,24.3,5.8,-0.5000000000000044
100,24.4,5.8,0.0
101,24.5,5.8,0.0
102,24.6,5.8,0.0
103,24.7,5.8,0.0
104,24.8,5.8,0.0
105,24.9,5.8,0.0
106,25.0,5.8,0.0
107,25.1,5.8,0.0
108,25.3,5.7,-0.5
109,25.4,5.7,0.0
110,25.5,5.7,0.0
111,25.6,5.7,0.0
112,25.7,5.7,0.0
113,25.9,5.7,0.0
114,26.0,5.6,-0.9999999999999911
115,26.1,5.5,-0.9999999999999822
116,26.2,5.5,0.0
117,26.3,5.5,0.0
118,26.4,5.5,0.0
119,26.5,5.5,0.0
120,26.7,5.4,-0.5
121,26.8,5.4,0.0
122,26.9,5.4,0.0
123,27.1,5.4,0.0
124,27.2,5.3,-1.0000000000000266
125,27.3,5.3,0.0
126,27.4,5.3,0.0
127,27.5,5.2,-0.9999999999999822
128,27.6,5.2,0.0
129,27.7,5.2,0.0
130,27.8,5.2,0.0
131,27.9,5.2,0.0
132,28.0,5.2,0.0
133,28.1,5.2,0.0
134,28.2,5.2,0.0
135,28.3,5.1,-0.9999999999999911
136,28.4,5.1,0.0
137,28.5,5.1,0.0
138,28.6,5.2,0.9999999999999911
139,28.7,5.1,-1.0000000000000266
140,28.8,5.1,0.0
141,28.9,5.1,0.0
142,29.0,5.1,0.0
143,29.1,5.0,-0.9999999999999822
144,29.2,5.0,0.0
145,29.4,5.0,0.0
146,29.5,5.0,0.0
147,29.6,4.9,-0.9999999999999822
148,29.7,4.9,0.0
149,29.8,4.9,0.0
150,30.1,5.0,0.33333333333333137
151,30.3,4.9,-0.5
152,30.5,4.8,-0.5000000000000044
153,30.6,4.8,0.0
154,30.7,4.7,-1.0000000000000178
