,angle,torque,diff
0,95.7,3.3,0.0
1,95.7,3.3,0.0
2,95.7,3.3,0.0
3,95.7,3.4,0.0
4,95.7,3.4,0.0
5,95.7,3.4,0.0
6,95.7,3.4,0.0
7,95.7,3.4,0.0
8,95.7,3.5,0.0
9,95.7,3.5,0.0
10,95.7,3.5,0.0
11,95.7,3.5,0.0
12,95.7,3.6,0.0
13,95.7,3.7,0.0
14,95.7,3.7,0.0
15,95.7,3.8,0.0
16,95.7,3.8,0.0
17,95.7,3.9,0.0
18,95.7,3.9,0.0
19,95.7,3.9,0.0
20,95.7,4.0,0.0
21,95.7,4.1,0.0
22,95.7,4.1,0.0
23,95.7,4.2,0.0
24,95.7,4.2,0.0
25,95.7,4.3,0.0
26,95.7,4.4,0.0
27,95.7,4.4,0.0
28,95.6,4.4,-0.0
29,95.6,4.4,0.0
30,95.6,4.4,0.0
31,95.5,4.5,-1.0000000000000533
32,95.5,4.5,0.0
33,95.4,4.6,-1.0000000000000533
34,95.3,4.7,-0.9999999999999201
35,95.3,4.7,0.0
36,95.2,4.8,-1.0000000000000533
37,95.2,4.8,0.0
38,95.2,4.8,0.0
39,95.1,4.8,-0.0
40,95.1,4.8,0.0
41,95.1,4.8,0.0
42,95.1,4.9,0.0
43,95.1,4.9,0.0
44,95.1,4.9,0.0
45,95.1,4.9,0.0
46,95.1,4.9,0.0
47,95.1,4.9,0.0
48,95.1,4.9,0.0
49,95.1,5.0,0.0
50,95.1,5.0,0.0
51,95.1,5.1,0.0
52,95.1,5.1,0.0
53,95.0,5.1,-0.0
54,95.0,5.2,0.0
55,95.0,5.2,0.0
56,95.0,5.2,0.0
57,95.0,5.3,0.0
58,95.0,5.3,0.0
59,95.0,5.4,0.0
60,95.0,5.4,0.0
61,95.0,5.4,0.0
62,95.0,5.4,0.0
63,95.1,5.3,-1.0000000000000622
64,95.1,5.4,0.0
65,95.1,5.4,0.0
66,95.1,5.5,0.0
67,95.2,5.5,0.0
68,95.2,5.6,0.0
69,95.2,5.6,0.0
70,95.2,5.6,0.0
71,95.2,5.6,0.0
72,95.2,5.6,0.0
73,95.1,5.7,-0.9999999999999201
74,95.1,5.7,0.0
75,95.1,5.7,0.0
76,95.0,5.7,-0.0
77,94.9,5.8,-1.0000000000000533
78,94.9,5.8,0.0
79,94.8,5.8,-0.0
80,94.8,5.9,0.0
81,94.7,6.0,-1.0000000000000533
82,94.7,6.0,0.0
83,94.7,6.0,0.0
84,94.6,6.0,-0.0
85,94.6,6.1,0.0
86,94.6,6.1,0.0
87,94.6,6.1,0.0
88,94.6,6.0,0.0
89,94.5,6.0,-0.0
90,94.6,6.0,0.0
91,94.6,6.0,0.0
92,94.6,5.9,0.0
93,94.6,5.9,0.0
94,94.6,5.9,0.0
95,94.6,5.9,0.0
96,94.6,5.9,0.0
97,94.6,5.9,0.0
98,94.6,5.9,0.0
99,94.6,5.9,0.0
100,94.6,6.0,0.0
101,94.6,6.0,0.0
102,94.6,6.0,0.0
103,94.6,6.0,0.0
104,94.6,6.1,0.0
105,94.6,6.1,0.0
106,94.6,6.0,0.0
107,94.6,6.0,0.0
108,94.6,6.1,0.0
109,94.6,6.1,0.0
110,94.6,6.0,0.0
111,94.6,5.8,0.0
112,94.6,5.7,0.0
113,94.6,5.5,0.0
114,94.6,5.2,0.0
115,94.6,4.9,0.0
116,94.6,3.8,0.0
117,94.6,3.0,0.0
118,94.6,2.7,0.0
119,94.5,2.3,4.000000000000231
120,94.4,2.0,3.0000000000001688
121,94.8,0.2,-4.500000000000096
122,94.9,0.2,0.0
123,94.9,0.2,0.0
124,94.9,0.2,0.0
125,94.9,0.2,0.0
126,95.0,0.2,0.0
127,95.0,0.2,0.0
128,95.0,0.2,0.0
129,95.0,0.2,0.0
130,95.0,0.2,0.0
131,95.0,0.2,0.0
132,95.1,0.2,0.0
133,95.2,0.2,0.0
134,95.3,0.1,-1.0000000000000568
135,95.3,0.1,0.0
136,95.3,0.1,0.0
137,95.3,0.1,0.0
138,95.3,0.1,0.0
139,95.4,0.1,0.0
140,95.4,0.1,0.0
141,95.4,0.1,0.0
142,95.4,0.1,0.0
143,95.4,0.1,0.0
144,95.4,0.1,0.0
145,95.4,0.1,0.0
146,95.4,0.1,0.0
147,95.5,0.1,0.0
148,95.5,0.1,0.0
149,95.5,0.1,0.0
150,95.5,0.1,0.0
151,95.5,0.0,0.0
152,95.5,0.0,0.0
153,95.5,0.0,0.0
154,95.6,0.0,0.0
155,95.6,0.0,0.0
156,95.6,0.0,0.0
157,95.6,0.0,0.0
