,angle,torque,diff
0,3.8,2.7,0.11111111111111067
1,4.7,2.8,0.11111111111111067
2,5.0,2.8,0.0
3,5.6,2.9,0.1666666666666669
4,5.9,2.9,0.0
5,6.4,3.0,0.20000000000000018
6,6.7,3.0,0.0
7,7.2,3.0,0.0
8,7.9,3.1,0.14285714285714296
9,8.3,3.1,0.0
10,8.7,3.1,0.0
11,9.0,3.1,0.0
12,9.2,3.1,0.0
13,9.4,3.1,0.0
14,9.6,3.1,0.0
15,9.8,3.1,0.0
16,10.1,3.1,0.0
17,10.2,3.1,0.0
18,10.5,3.1,0.0
19,10.7,3.1,0.0
20,10.9,3.1,0.0
21,11.0,3.1,0.0
22,11.3,3.1,0.0
23,11.5,3.2,0.5000000000000022
24,11.7,3.2,0.0
25,11.9,3.2,0.0
26,12.2,3.2,0.0
27,12.5,3.2,0.0
28,12.6,3.2,0.0
29,12.8,3.2,0.0
30,13.1,3.3,0.3333333333333333
31,13.2,3.3,0.0
32,13.5,3.3,0.0
33,13.6,3.3,0.0
34,13.9,3.3,0.0
35,14.0,3.3,0.0
36,14.5,3.4,0.20000000000000018
37,14.7,3.4,0.0
38,15.2,3.4,0.0
39,15.3,3.4,0.0
40,15.6,3.4,0.0
41,15.7,3.4,0.0
42,16.0,3.4,0.0
43,16.3,3.4,0.0
44,16.5,3.4,0.0
45,17.0,3.4,0.0
46,17.4,3.4,0.0
47,17.7,3.4,0.0
48,17.9,3.4,0.0
49,18.1,3.4,0.0
50,18.4,3.4,0.0
51,18.7,3.4,0.0
52,19.1,3.5,0.2499999999999989
53,19.4,3.5,0.0
54,19.6,3.4,-0.49999999999999334
55,19.9,3.4,0.0
56,20.0,3.4,0.0
57,20.3,3.5,0.3333333333333328
58,20.4,3.5,0.0
59,20.6,3.4,-0.49999999999999334
60,20.8,3.4,0.0
61,21.3,3.4,0.0
62,21.8,3.4,0.0
63,22.2,3.4,0.0
64,22.4,3.4,0.0
65,22.5,3.4,0.0
66,22.9,3.4,0.0
67,23.2,3.4,0.0
68,23.4,3.4,0.0
69,23.6,3.4,0.0
70,23.9,3.4,0.0
71,24.3,3.4,0.0
72,24.4,3.4,0.0
73,24.8,3.4,0.0
74,25.0,3.4,0.0
75,25.3,3.4,0.0
76,25.5,3.4,0.0
77,25.7,3.4,0.0
78,26.0,3.4,0.0
79,26.4,3.4,0.0
80,26.6,3.4,0.0
81,26.7,3.5,1.0000000000000222
82,27.1,3.5,0.0
83,27.6,3.4,-0.20000000000000018
84,27.8,3.4,0.0
85,28.1,3.4,0.0
86,28.5,3.4,0.0
87,28.7,3.4,0.0
88,28.9,3.4,0.0
89,29.2,3.4,0.0
90,29.6,3.4,0.0
91,29.8,3.4,0.0
92,30.0,3.4,0.0
93,30.4,3.4,0.0
94,30.8,3.4,0.0
95,31.0,3.4,0.0
96,31.3,3.4,0.0
97,31.7,3.4,0.0
98,32.2,3.4,0.0
99,32.4,3.5,0.5000000000000111
100,32.6,3.5,0.0
101,33.0,3.5,0.0
102,33.3,3.5,0.0
103,33.9,3.5,0.0
104,34.3,3.5,0.0
105,34.5,3.4,-0.49999999999999334
106,34.9,3.4,0.0
107,35.1,3.4,0.0
108,35.5,3.4,0.0
109,35.7,3.4,0.0
110,36.0,3.5,0.3333333333333368
111,36.4,3.5,0.0
112,36.6,3.5,0.0
113,36.9,3.4,-0.3333333333333368
114,37.1,3.4,0.0
115,37.2,3.5,0.9999999999999867
116,37.5,3.5,0.0
117,37.7,3.5,0.0
118,38.0,3.4,-0.3333333333333368
119,38.1,3.4,0.0
120,38.4,3.4,0.0
121,38.6,3.4,0.0
122,38.9,3.4,0.0
123,39.2,3.4,0.0
124,39.4,3.4,0.0
125,39.6,3.4,0.0
126,39.9,3.4,0.0
127,40.0,3.4,0.0
128,40.3,3.4,0.0
129,40.4,3.4,0.0
130,40.7,3.4,0.0
131,40.9,3.4,0.0
132,41.1,3.5,0.49999999999999334
133,41.6,3.5,0.0
134,41.9,3.4,-0.3333333333333368
135,42.0,3.4,0.0
136,42.3,3.3,-0.3333333333333368
137,42.4,3.3,0.0
138,42.5,3.3,0.0
139,42.6,3.2,-0.9999999999999822
140,42.7,3.1,-0.9999999999999867
