,angle,torque,diff
0,0.3,2.4,1.0000000000000004
1,0.4,2.5,1.0000000000000004
2,0.5,2.7,2.000000000000002
3,0.6,2.8,0.9999999999999967
4,0.7,3.6,8.000000000000005
5,0.8,3.8,1.9999999999999956
6,0.9,3.9,1.000000000000001
7,1.0,3.9,0.0
8,1.1,4.0,1.0
9,1.2,4.1,0.9999999999999978
10,1.3,4.2,1.0000000000000044
11,1.4,4.2,0.0
12,1.5,4.2,0.0
13,1.6,4.2,0.0
14,1.7,4.2,0.0
15,1.8,4.2,0.0
16,2.0,4.3,0.49999999999999833
17,2.1,4.4,1.0000000000000044
18,2.2,4.4,0.0
19,2.3,4.4,0.0
20,2.4,4.5,0.9999999999999956
21,2.5,4.5,0.0
22,2.6,4.6,0.9999999999999956
23,2.7,4.6,0.0
24,2.8,4.6,0.0
25,2.9,4.6,0.0
26,3.0,4.6,0.0
27,3.1,4.6,0.0
28,3.2,4.7,1.0000000000000044
29,3.3,4.7,0.0
30,3.5,4.7,0.0
31,3.6,4.7,0.0
32,3.7,4.7,0.0
33,3.8,4.7,0.0
34,4.0,4.7,0.0
35,4.1,4.7,0.0
36,4.2,4.7,0.0
37,4.3,4.7,0.0
38,4.4,4.7,0.0
39,4.6,4.7,0.0
40,4.7,4.8,0.9999999999999911
41,4.8,4.8,0.0
42,4.9,4.7,-0.9999999999999911
43,5.0,4.7,0.0
44,5.1,4.7,0.0
45,5.2,4.7,0.0
46,5.3,4.7,0.0
47,5.4,4.8,0.9999999999999911
48,5.5,4.8,0.0
49,5.6,4.8,0.0
50,5.7,4.8,0.0
51,5.8,5.0,2.000000000000009
52,5.9,5.0,0.0
53,6.0,5.0,0.0
54,6.1,5.1,1.0
55,6.2,5.1,0.0
56,6.3,5.1,0.0
57,6.4,5.2,1.0
58,6.6,5.1,-0.5000000000000044
59,6.7,5.1,0.0
60,6.8,5.1,0.0
61,6.9,5.1,0.0
62,7.0,5.0,-1.0
63,7.1,5.0,0.0
64,7.2,5.0,0.0
65,7.3,5.1,1.0
66,7.4,5.0,-0.9999999999999911
67,7.5,5.0,0.0
68,7.6,5.0,0.0
69,7.7,5.1,0.9999999999999911
70,7.9,5.1,0.0
71,8.0,5.0,-1.0
72,8.1,5.0,0.0
73,8.2,5.0,0.0
74,8.4,5.0,0.0
75,8.5,4.9,-1.0
76,8.8,5.0,0.33333333333333137
77,8.9,5.1,1.0
78,9.0,5.1,0.0
79,9.1,5.1,0.0
80,9.2,5.0,-1.0
81,9.3,5.0,0.0
