,angle,torque,diff
0,1.0,3.0,0.0
1,1.0,3.2,0.0
2,1.1,3.3,0.9999999999999956
3,1.0,3.5,-2.0
4,1.0,3.6,0.0
5,1.0,3.8,0.0
6,1.0,3.9,0.0
7,1.0,4.0,0.0
8,1.0,4.1,0.0
9,1.0,4.1,0.0
10,1.0,4.2,0.0
11,1.0,4.3,0.0
12,1.0,4.3,0.0
13,1.0,4.3,0.0
14,1.0,4.4,0.0
15,1.0,4.4,0.0
16,1.0,4.4,0.0
17,0.9,4.5,-0.9999999999999967
18,0.9,4.6,0.0
19,0.9,4.6,0.0
20,0.8,4.7,-1.0000000000000056
21,0.7,4.8,-0.9999999999999956
22,0.7,4.8,0.0
23,0.6,4.9,-1.0000000000000056
24,0.5,5.0,-0.9999999999999967
25,0.4,5.1,-0.9999999999999967
26,0.3,5.2,-1.0000000000000049
27,0.2,5.3,-0.9999999999999967
28,0.0,5.5,-1.0000000000000009
29,0.0,5.6,0.0
30,0.1,5.6,0.0
31,0.2,5.7,1.0000000000000053
32,0.2,5.8,0.0
33,0.3,5.9,1.0000000000000056
34,0.4,6.0,0.9999999999999961
35,0.4,6.1,0.0
36,0.6,6.2,0.5000000000000028
37,0.6,6.3,0.0
38,0.8,6.3,0.0
39,0.8,6.4,0.0
40,1.0,6.5,0.49999999999999833
41,1.2,6.6,0.49999999999999833
42,1.2,6.7,0.0
43,1.3,6.7,0.0
44,1.4,6.7,0.0
45,1.4,6.7,0.0
46,1.5,6.7,0.0
47,1.6,6.7,0.0
48,1.7,6.7,0.0
49,1.7,6.7,0.0
50,1.8,6.7,0.0
51,1.9,6.7,0.0
52,1.9,6.8,0.0
53,2.0,6.8,0.0
54,2.0,6.8,0.0
55,2.1,6.8,0.0
56,2.2,6.8,0.0
57,2.2,6.8,0.0
58,2.3,6.9,1.0000000000000089
59,2.3,6.9,0.0
60,2.3,6.9,0.0
61,2.4,6.8,-1.0000000000000044
62,2.4,6.9,0.0
63,2.5,6.9,0.0
64,2.5,7.0,0.0
65,2.6,7.0,0.0
66,2.6,7.0,0.0
67,2.6,7.0,0.0
68,2.7,7.0,0.0
69,2.7,7.0,0.0
70,2.8,7.0,0.0
71,2.8,7.0,0.0
72,2.8,7.0,0.0
73,2.9,6.9,-0.9999999999999956
74,2.9,7.0,0.0
75,2.9,7.0,0.0
76,3.0,7.0,0.0
77,3.0,7.0,0.0
78,3.1,6.9,-0.9999999999999956
79,3.2,7.0,0.9999999999999956
80,3.3,7.0,0.0
81,3.3,7.0,0.0
82,3.4,7.1,0.9999999999999956
83,3.5,7.2,1.0000000000000044
84,3.6,7.1,-1.0000000000000044
85,3.6,7.0,0.0
86,3.7,7.0,0.0
87,3.8,7.0,0.0
88,3.9,7.0,0.0
89,3.9,6.9,0.0
90,4.0,6.9,0.0
91,4.2,6.9,0.0
92,4.3,6.9,0.0
93,4.4,6.9,0.0
94,4.4,6.9,0.0
95,4.5,6.8,-1.0000000000000089
96,4.7,6.9,0.5000000000000022
97,4.8,6.9,0.0
98,4.9,6.9,0.0
99,5.1,6.9,0.0
100,5.2,6.8,-1.0
101,5.3,6.8,0.0
102,5.5,6.8,0.0
103,5.6,6.8,0.0
104,5.7,6.6,-1.9999999999999911
105,5.8,6.5,-1.0
106,5.8,6.5,0.0
107,5.9,6.5,0.0
108,6.0,6.5,0.0
109,6.0,6.3,0.0
110,6.0,6.1,0.0
111,6.1,5.9,-2.0
112,6.1,5.7,0.0
113,6.1,5.4,0.0
114,6.0,4.6,8.000000000000036
115,5.8,3.6,4.999999999999994
116,5.7,3.1,5.000000000000018
117,5.6,2.8,2.9999999999999867
118,5.4,2.4,2.0000000000000067
119,5.3,2.1,2.9999999999999822
120,5.2,0.1,20.00000000000007
121,5.2,0.1,0.0
122,5.2,0.1,0.0
123,5.2,0.0,0.0
124,5.2,0.0,0.0
125,5.2,0.0,0.0
126,5.2,0.0,0.0
127,5.2,0.0,0.0
128,5.2,0.0,0.0
129,5.2,0.0,0.0
130,5.2,0.0,0.0
131,5.2,0.0,0.0
132,5.2,0.0,0.0
133,5.2,0.0,0.0
134,5.2,0.0,0.0
135,5.2,0.0,0.0
136,5.2,0.0,0.0
137,5.2,0.0,0.0
138,5.2,0.0,0.0
139,5.2,0.0,0.0
140,5.2,0.0,0.0
141,5.2,0.0,0.0
142,5.2,0.0,0.0
143,5.2,0.0,0.0
144,5.2,0.0,0.0
145,5.2,0.0,0.0
146,5.2,0.0,0.0
147,5.2,0.0,0.0
148,5.2,0.0,0.0
149,5.2,0.0,0.0
150,5.2,0.0,0.0
151,5.2,0.0,0.0
152,5.2,0.0,0.0
153,5.2,0.0,0.0
154,5.2,0.0,0.0
155,5.2,0.0,0.0
156,5.2,0.0,0.0
157,5.2,0.0,0.0
158,5.2,0.0,0.0
159,5.2,0.0,0.0
160,5.2,0.0,0.0
161,5.2,0.0,0.0
162,5.2,0.0,0.0
