,angle,torque,diff
0,11.1,0.2,10.99999999999999
1,11.5,4.6,10.99999999999999
2,11.8,4.6,0.0
3,11.9,4.6,0.0
4,12.1,4.5,-0.5
5,12.4,4.5,0.0
6,12.7,4.5,0.0
7,12.9,4.6,0.49999999999999556
8,13.2,4.6,0.0
9,13.4,4.5,-0.49999999999999556
10,13.7,4.5,0.0
11,13.9,4.5,0.0
12,14.1,4.5,0.0
13,14.4,4.6,0.33333333333333137
14,14.8,4.6,0.0
15,14.9,4.6,0.0
16,15.1,4.6,0.0
17,15.4,4.6,0.0
18,15.8,4.6,0.0
19,15.9,4.7,1.0000000000000089
20,16.2,4.7,0.0
21,16.4,4.7,0.0
22,16.6,4.7,0.0
23,16.8,4.6,-0.5000000000000044
24,17.1,4.6,0.0
25,17.3,4.7,0.5000000000000044
26,17.6,4.7,0.0
27,17.7,4.7,0.0
28,18.1,4.7,0.0
29,18.2,4.7,0.0
30,18.6,4.8,0.24999999999999778
31,19.1,4.8,0.0
32,19.3,4.8,0.0
33,19.7,4.7,-0.25
34,19.8,4.8,0.9999999999999822
35,20.2,4.8,0.0
36,20.4,4.8,0.0
37,20.8,4.8,0.0
38,20.9,4.8,0.0
39,21.3,4.8,0.0
40,21.6,4.8,0.0
41,21.8,4.8,0.0
42,22.1,4.8,0.0
43,22.2,4.8,0.0
44,22.4,4.8,0.0
45,22.6,4.8,0.0
46,22.8,4.8,0.0
47,23.1,4.8,0.0
48,23.2,4.8,0.0
49,23.5,4.8,0.0
50,23.6,4.8,0.0
51,23.9,4.8,0.0
52,24.4,4.8,0.0
53,24.5,4.8,0.0
54,24.8,4.8,0.0
55,25.0,4.8,0.0
56,25.3,4.8,0.0
57,25.5,4.7,-0.5
58,25.9,4.7,0.0
59,26.1,4.7,0.0
60,26.7,4.7,0.0
61,27.1,4.7,0.0
62,27.3,4.7,0.0
63,27.8,4.7,0.0
64,28.0,4.7,0.0
65,28.4,4.7,0.0
66,28.7,4.7,0.0
67,29.1,4.7,0.0
68,29.3,4.7,0.0
69,29.7,4.7,0.0
70,30.0,4.8,0.33333333333333137
71,30.4,4.8,0.0
72,30.7,4.8,0.0
73,30.9,4.8,0.0
74,31.3,4.8,0.0
75,31.7,4.8,0.0
76,31.9,4.8,0.0
77,32.2,4.8,0.0
78,32.4,4.8,0.0
79,32.7,4.8,0.0
80,33.1,4.8,0.0
81,33.3,4.8,0.0
82,33.6,4.8,0.0
83,33.8,4.8,0.0
84,34.2,4.8,0.0
85,34.4,4.8,0.0
86,34.8,4.8,0.0
87,35.0,4.7,-0.4999999999999911
88,35.3,4.6,-0.33333333333333826
89,35.4,4.5,-0.9999999999999822
90,35.6,4.3,-0.9999999999999867
