,angle,torque,diff
0,2.0,2.9,0.0
1,2.1,2.9,0.0
2,2.3,3.0,0.5000000000000011
3,3.3,3.1,0.10000000000000009
4,3.7,3.2,0.25
5,3.8,3.2,0.0
6,4.1,3.2,0.0
7,4.3,3.2,0.0
8,4.6,3.3,0.33333333333333237
9,4.7,3.3,0.0
10,5.0,3.3,0.0
11,5.1,3.3,0.0
12,5.4,3.4,0.3333333333333328
13,5.6,3.4,0.0
14,5.7,3.4,0.0
15,5.8,3.5,1.0000000000000044
16,6.0,3.5,0.0
17,6.2,3.5,0.0
18,6.4,3.5,0.0
19,6.5,3.5,0.0
20,6.6,3.5,0.0
21,6.7,3.5,0.0
22,6.8,3.5,0.0
23,6.9,3.5,0.0
24,7.0,3.5,0.0
25,7.1,3.5,0.0
26,7.2,3.5,0.0
27,7.4,3.4,-0.5
28,7.6,3.4,0.0
29,7.7,3.4,0.0
30,7.9,3.4,0.0
31,8.0,3.4,0.0
32,8.1,3.4,0.0
33,8.4,3.5,0.3333333333333328
34,8.6,3.5,0.0
35,8.7,3.5,0.0
36,8.9,3.5,0.0
37,9.0,3.6,1.0000000000000044
38,9.2,3.6,0.0
39,9.3,3.6,0.0
40,9.5,3.6,0.0
41,9.7,3.7,0.5000000000000022
42,9.8,3.7,0.0
43,9.9,3.7,0.0
44,10.0,3.7,0.0
45,10.2,3.8,0.5
46,10.3,3.8,0.0
47,10.5,3.7,-0.5
48,10.6,3.8,1.0
49,10.7,3.8,0.0
50,10.8,3.8,0.0
51,10.9,3.8,0.0
52,11.1,3.8,0.0
53,11.3,3.7,-0.49999999999999556
54,11.4,3.8,1.0
55,11.7,3.9,0.3333333333333348
56,11.9,3.9,0.0
57,12.0,3.9,0.0
58,12.1,3.9,0.0
59,12.3,3.9,0.0
60,12.4,3.8,-1.0000000000000044
61,12.5,3.8,0.0
62,12.6,3.8,0.0
63,12.8,3.9,0.4999999999999978
64,12.9,3.9,0.0
65,13.0,3.9,0.0
66,13.1,3.9,0.0
67,13.3,3.9,0.0
68,13.4,3.9,0.0
69,13.5,3.9,0.0
70,13.6,3.9,0.0
71,13.9,3.9,0.0
72,14.0,3.8,-1.0000000000000044
73,14.2,3.9,0.5000000000000022
74,14.6,3.9,0.0
75,14.7,3.9,0.0
76,14.9,3.9,0.0
77,15.0,3.9,0.0
78,15.2,3.9,0.0
79,15.3,3.9,0.0
80,15.5,3.9,0.0
81,15.6,3.9,0.0
82,15.8,3.9,0.0
83,16.1,3.9,0.0
84,16.2,3.9,0.0
85,16.3,3.9,0.0
86,16.5,3.9,0.0
87,16.6,3.9,0.0
88,16.7,4.0,1.0000000000000222
89,16.9,4.0,0.0
90,17.1,4.0,0.0
91,17.3,3.9,-0.5000000000000022
92,17.6,4.0,0.3333333333333328
93,17.7,4.0,0.0
94,17.8,4.0,0.0
95,17.9,4.0,0.0
96,18.0,4.0,0.0
97,18.1,3.9,-0.9999999999999867
98,18.3,3.9,0.0
99,18.4,4.0,1.0000000000000222
100,18.5,3.9,-0.9999999999999867
101,18.6,3.9,0.0
102,18.7,3.9,0.0
103,18.8,3.9,0.0
104,19.0,3.9,0.0
105,19.1,3.9,0.0
106,19.3,3.9,0.0
107,19.4,3.9,0.0
108,19.5,3.9,0.0
109,19.6,3.9,0.0
110,19.7,3.9,0.0
111,19.8,3.5,-3.9999999999999423
112,19.9,3.6,1.0000000000000222
113,20.0,3.6,0.0
114,20.1,3.7,0.9999999999999867
115,20.2,3.7,0.0
