,angle,torque,diff
0,0.6,2.9,1.000000000000001
1,0.7,3.0,1.000000000000001
2,0.8,3.0,0.0
3,0.9,3.1,1.000000000000001
4,1.0,3.1,0.0
5,1.1,3.1,0.0
6,1.3,3.1,0.0
7,1.4,3.1,0.0
8,1.5,3.1,0.0
9,1.8,3.0,-0.3333333333333336
10,1.9,3.0,0.0
11,2.0,3.0,0.0
12,2.1,3.0,0.0
13,2.2,3.0,0.0
14,2.3,2.9,-1.0000000000000044
15,2.4,2.9,0.0
16,2.5,2.8,-1.0
17,2.6,2.7,-0.9999999999999956
18,2.7,2.6,-1.0
19,2.8,2.5,-1.0000000000000044
20,2.9,2.3,-2.0
21,3.0,2.2,-0.9999999999999956
22,3.1,2.2,0.0
23,3.2,2.3,0.9999999999999956
24,3.3,2.3,0.0
25,3.4,2.4,1.0
26,3.5,2.4,0.0
27,3.7,2.5,0.5
28,3.8,2.5,0.0
29,3.9,2.5,0.0
30,4.0,2.5,0.0
31,4.1,2.5,0.0
32,4.2,2.6,0.9999999999999956
33,4.3,2.6,0.0
34,4.4,2.6,0.0
35,4.5,2.6,0.0
36,4.6,2.6,0.0
37,4.7,2.6,0.0
38,4.8,2.6,0.0
39,4.9,2.7,0.9999999999999956
40,5.0,2.7,0.0
41,5.1,2.7,0.0
42,5.2,2.6,-0.9999999999999956
43,5.3,2.6,0.0
44,5.4,2.5,-0.9999999999999956
45,5.5,2.5,0.0
46,5.6,2.6,1.0000000000000044
47,5.7,2.6,0.0
48,5.8,2.6,0.0
49,5.9,2.6,0.0
50,6.0,2.6,0.0
51,6.1,2.6,0.0
52,6.2,2.6,0.0
53,6.3,2.6,0.0
54,6.4,2.6,0.0
55,6.5,2.6,0.0
56,6.6,2.6,0.0
57,6.7,2.6,0.0
58,6.8,2.6,0.0
59,6.9,2.6,0.0
60,7.1,2.6,0.0
61,7.2,2.6,0.0
62,7.3,2.6,0.0
63,7.4,2.6,0.0
64,7.5,2.5,-1.0000000000000044
65,7.6,2.5,0.0
66,7.7,2.5,0.0
67,7.8,2.5,0.0
68,7.9,2.6,0.9999999999999956
69,8.0,2.6,0.0
70,8.1,2.7,1.0000000000000044
71,8.2,2.7,0.0
72,8.3,2.8,0.9999999999999822
73,8.4,2.8,0.0
74,8.6,2.9,0.5000000000000022
75,8.7,2.9,0.0
76,8.8,2.9,0.0
77,8.9,3.0,1.0000000000000044
78,9.0,3.0,0.0
79,9.1,3.0,0.0
80,9.2,3.0,0.0
81,9.3,3.0,0.0
82,9.4,3.0,0.0
83,9.5,3.0,0.0
84,9.6,3.1,1.0000000000000044
85,9.7,3.5,4.000000000000013
86,9.8,3.6,0.9999999999999867
87,9.9,3.5,-1.0000000000000044
88,10.1,3.6,0.5000000000000022
89,10.2,3.6,0.0
90,10.4,3.7,0.4999999999999978
91,10.5,3.7,0.0
92,10.6,3.8,1.0
93,10.7,4.0,2.000000000000009
94,10.8,3.8,-1.9999999999999734
95,10.9,3.7,-1.0
96,11.0,3.8,1.0
97,11.1,3.9,1.0000000000000044
98,11.2,3.8,-1.0000000000000044
99,11.3,3.6,-1.999999999999969
100,11.4,3.6,0.0
101,11.5,3.4,-2.000000000000009
102,11.6,3.2,-2.0000000000000044
103,11.7,2.7,-5.000000000000018
