,angle,torque,diff
0,0.6,3.1,1.000000000000001
1,0.7,3.2,1.000000000000001
2,0.8,3.4,1.9999999999999956
3,0.9,3.5,1.000000000000001
4,1.0,3.5,0.0
5,1.1,3.7,2.0
6,1.2,3.8,0.9999999999999978
7,1.5,3.9,0.3333333333333336
8,1.6,3.9,0.0
9,1.8,4.0,0.5000000000000006
10,2.1,4.1,0.3333333333333321
11,2.3,4.1,0.0
12,2.6,4.1,0.0
13,2.9,4.2,0.3333333333333353
14,3.1,4.2,0.0
15,3.3,4.2,0.0
16,3.6,4.3,0.33333333333333187
17,4.2,4.3,0.0
18,4.4,4.4,0.5000000000000022
19,4.8,4.4,0.0
20,5.4,4.5,0.16666666666666594
21,5.6,4.6,0.5
22,6.0,4.6,0.0
23,6.4,4.6,0.0
24,6.8,4.6,0.0
25,7.2,4.6,0.0
26,7.4,4.7,0.5000000000000022
27,7.8,4.7,0.0
28,7.9,4.7,0.0
29,8.3,4.7,0.0
30,8.5,4.7,0.0
31,8.9,4.8,0.2499999999999989
32,9.0,4.8,0.0
33,9.4,4.8,0.0
34,9.6,4.8,0.0
35,10.0,4.8,0.0
36,10.2,4.9,0.5000000000000044
37,10.6,4.9,0.0
38,10.8,5.0,0.49999999999999556
39,11.3,5.0,0.0
40,11.5,5.0,0.0
41,11.9,5.0,0.0
42,12.3,5.1,0.2499999999999989
43,12.5,5.1,0.0
44,12.6,5.1,0.0
45,13.0,5.1,0.0
46,13.2,5.1,0.0
47,13.6,5.2,0.2500000000000011
48,13.7,5.3,1.0
49,14.1,5.3,0.0
50,14.2,5.3,0.0
51,14.7,5.3,0.0
52,15.0,5.3,0.0
53,15.3,5.3,0.0
54,15.6,5.2,-0.3333333333333333
55,15.9,5.1,-0.3333333333333343
56,16.1,5.2,0.5
57,16.3,5.2,0.0
58,16.5,5.2,0.0
59,16.7,5.2,0.0
60,16.8,5.2,0.0
61,17.1,5.2,0.0
62,17.2,5.3,1.0000000000000178
63,17.4,5.3,0.0
64,17.7,5.3,0.0
65,17.8,5.3,0.0
66,18.0,5.3,0.0
67,18.1,5.3,0.0
68,18.2,5.4,1.0000000000000266
69,18.3,5.4,0.0
70,18.5,5.5,0.5
71,18.6,5.5,0.0
72,18.8,5.5,0.0
73,18.9,5.5,0.0
74,19.1,5.5,0.0
75,19.2,5.5,0.0
76,19.4,5.6,0.5
77,19.5,5.6,0.0
78,19.7,5.6,0.0
79,20.0,5.6,0.0
80,20.1,5.6,0.0
81,20.3,5.6,0.0
82,20.6,5.7,0.3333333333333343
83,20.7,5.7,0.0
84,20.9,5.8,0.5
85,21.0,5.8,0.0
86,21.2,5.8,0.0
87,21.3,5.8,0.0
88,21.6,5.8,0.0
89,21.8,5.8,0.0
90,22.0,5.8,0.0
91,22.2,5.8,0.0
92,22.3,5.8,0.0
93,22.5,5.8,0.0
94,22.7,5.8,0.0
95,22.9,5.7,-0.5
96,23.2,5.7,0.0
97,23.4,5.8,0.5
98,23.7,5.8,0.0
99,23.8,5.7,-0.9999999999999822
100,24.1,5.6,-0.3333333333333343
101,24.3,5.6,0.0
102,24.4,5.6,0.0
103,24.5,5.6,0.0
104,24.7,5.5,-0.5
105,24.9,5.5,0.0
106,25.2,5.4,-0.33333333333333137
107,25.4,5.3,-0.5000000000000044
108,25.6,5.3,0.0
109,25.7,5.3,0.0
110,25.9,5.3,0.0
111,26.1,5.3,0.0
112,26.3,5.3,0.0
113,26.4,5.3,0.0
114,26.7,5.4,0.3333333333333343
115,26.8,5.4,0.0
116,27.0,5.4,0.0
117,27.2,5.3,-0.5000000000000044
118,27.5,5.3,0.0
119,27.6,5.3,0.0
120,27.9,5.4,0.33333333333333826
121,28.0,5.4,0.0
122,28.3,5.4,0.0
123,28.4,5.4,0.0
124,28.7,5.4,0.0
125,29.1,5.3,-0.25
126,29.4,5.3,0.0
127,29.5,5.3,0.0
128,29.8,5.3,0.0
129,29.9,5.3,0.0
130,30.2,5.2,-0.33333333333333137
131,30.3,5.2,0.0
132,30.5,5.1,-0.5000000000000044
133,30.6,5.1,0.0
134,30.9,5.1,0.0
135,31.0,5.2,0.9999999999999911
136,31.2,5.2,0.0
137,31.3,5.2,0.0
138,31.5,5.2,0.0
139,31.6,5.2,0.0
140,31.8,5.2,0.0
141,31.9,5.1,-1.0000000000000266
142,32.0,4.7,-3.999999999999938
