,angle,torque,diff
0,0.1,2.3,1.0000000000000009
1,0.2,2.4,1.0000000000000009
2,0.3,2.5,1.000000000000001
3,0.6,2.8,0.9999999999999994
4,0.7,2.9,1.000000000000001
5,0.8,2.9,0.0
6,0.9,2.9,0.0
7,1.0,2.9,0.0
8,1.1,2.9,0.0
9,1.2,2.9,0.0
10,1.3,2.9,0.0
11,1.4,2.9,0.0
12,1.5,3.0,1.0
13,1.6,3.0,0.0
14,1.7,3.1,1.0000000000000022
15,1.8,3.1,0.0
16,1.9,3.1,0.0
17,2.0,3.1,0.0
18,2.1,3.1,0.0
19,2.2,3.1,0.0
20,2.3,3.2,1.0000000000000044
21,2.4,3.2,0.0
22,2.5,3.3,0.9999999999999956
23,2.6,3.3,0.0
24,2.7,3.4,1.0
25,2.8,3.4,0.0
26,2.9,3.4,0.0
27,3.0,3.5,1.0
28,3.1,3.5,0.0
29,3.2,3.5,0.0
30,3.3,3.5,0.0
31,3.4,3.4,-1.0
32,3.5,3.5,1.0
33,3.6,3.5,0.0
34,3.7,3.5,0.0
35,3.9,3.5,0.0
36,4.1,3.6,0.5000000000000011
37,4.2,3.6,0.0
38,4.3,3.6,0.0
39,4.4,3.6,0.0
40,4.6,3.6,0.0
41,4.8,3.6,0.0
42,4.9,3.6,0.0
43,5.0,3.7,1.0000000000000044
44,5.1,3.7,0.0
45,5.2,3.7,0.0
46,5.3,3.7,0.0
47,5.4,3.7,0.0
48,5.5,3.7,0.0
49,5.6,3.7,0.0
50,5.8,3.7,0.0
51,6.0,3.6,-0.5
52,6.2,3.5,-0.5
53,6.3,3.4,-1.0000000000000044
54,6.4,3.2,-1.9999999999999867
55,6.5,2.3,-9.000000000000036
