,angle,torque,diff
0,0.1,2.5,2.0000000000000018
1,0.2,2.7,2.0000000000000018
2,0.3,3.2,5.000000000000001
3,0.4,3.4,1.9999999999999967
4,0.5,3.8,4.0
5,0.6,3.8,0.0
6,0.7,3.8,0.0
7,0.8,3.9,1.0
8,0.9,3.9,0.0
9,1.0,4.0,1.000000000000001
10,1.1,4.0,0.0
11,1.2,4.0,0.0
12,1.3,4.2,2.0
13,1.4,4.2,0.0
14,1.5,4.2,0.0
15,1.6,4.2,0.0
16,1.7,4.3,0.9999999999999978
17,1.8,4.3,0.0
18,1.9,4.3,0.0
19,2.0,4.4,1.0000000000000044
20,2.1,4.4,0.0
21,2.3,4.5,0.4999999999999989
22,2.4,4.5,0.0
23,2.5,4.5,0.0
24,2.6,4.5,0.0
25,2.8,4.5,0.0
26,2.9,4.6,0.9999999999999956
27,3.1,4.7,0.5000000000000022
28,3.3,4.7,0.0
29,3.4,4.7,0.0
30,3.5,4.7,0.0
31,3.6,4.7,0.0
32,3.7,4.7,0.0
33,3.8,4.7,0.0
34,3.9,4.7,0.0
35,4.0,4.8,0.9999999999999956
36,4.1,4.8,0.0
37,4.2,4.8,0.0
38,4.3,4.8,0.0
39,4.4,4.9,1.0
40,4.5,4.9,0.0
41,4.6,4.9,0.0
42,4.7,4.9,0.0
43,4.8,4.8,-1.0000000000000089
44,5.0,4.9,0.5000000000000022
45,5.1,4.9,0.0
46,5.3,4.9,0.0
47,5.4,4.9,0.0
48,5.6,4.9,0.0
49,5.7,4.9,0.0
50,5.9,4.9,0.0
51,6.1,4.9,0.0
52,6.3,4.8,-0.5000000000000022
53,6.5,4.8,0.0
54,6.6,4.8,0.0
55,6.8,4.8,0.0
56,7.0,4.8,0.0
57,7.1,4.8,0.0
58,7.2,4.8,0.0
59,7.3,4.9,1.0000000000000089
60,7.4,4.9,0.0
61,7.5,4.9,0.0
62,7.6,4.9,0.0
63,7.7,4.9,0.0
64,7.8,4.9,0.0
65,7.9,4.9,0.0
66,8.0,4.9,0.0
67,8.1,4.9,0.0
68,8.4,4.9,0.0
69,8.5,4.9,0.0
70,8.6,4.9,0.0
71,8.8,4.9,0.0
72,9.0,4.9,0.0
73,9.1,4.9,0.0
74,9.2,4.9,0.0
75,9.4,5.0,0.49999999999999556
76,9.6,5.0,0.0
77,9.8,5.0,0.0
78,10.0,5.0,0.0
79,10.1,5.0,0.0
80,10.2,5.0,0.0
81,10.4,5.0,0.0
82,10.5,5.0,0.0
83,10.7,5.0,0.0
84,10.8,4.9,-0.9999999999999822
85,11.0,5.0,0.5
86,11.1,5.0,0.0
87,11.4,5.0,0.0
88,11.5,5.0,0.0
89,11.6,5.0,0.0
90,11.8,5.0,0.0
91,11.9,5.0,0.0
92,12.0,5.1,1.0
93,12.1,5.0,-1.0
94,12.2,5.0,0.0
95,12.3,5.2,1.9999999999999734
96,12.4,5.1,-1.0000000000000089
