,angle,torque,diff
0,6.07,46.9,3.529411764705892
1,6.41,48.1,3.529411764705892
2,6.78,49.2,2.972972972972976
3,7.27,50.7,3.0612244897959227
4,7.6,51.9,3.6363636363636225
5,7.93,53.2,3.9393939393939514
6,8.22,54.5,4.482758620689631
7,8.41,55.2,3.6842105263158142
8,8.56,56.0,5.333333333333302
9,8.72,56.3,1.8749999999999807
10,8.89,56.9,3.529411764705892
11,9.14,57.9,4.0
12,9.48,59.0,3.235294117647064
13,9.69,59.6,2.8571428571428763
14,9.99,60.9,4.3333333333333135
15,10.28,61.7,2.7586206896551952
16,10.47,62.6,4.736842105263118
17,10.73,63.6,3.8461538461538494
18,10.99,64.4,3.0769230769230957
19,11.38,65.6,3.0769230769230433
20,11.5,66.1,4.166666666666694
21,11.72,66.9,3.6363636363636775
22,11.93,67.5,2.8571428571428426
23,12.22,68.7,4.137931034482755
24,12.51,69.6,3.1034482758620485
25,12.93,71.4,4.285714285714313
26,13.4,72.5,2.340425531914878
27,13.66,73.7,4.61538461538463
28,13.92,74.4,2.6923076923077054
29,14.19,75.3,3.333333333333307
30,14.32,75.7,3.076923076923102
31,14.49,76.3,3.5294117647058503
32,14.65,76.8,3.1249999999999973
33,14.85,77.4,3.0000000000000533
34,14.97,77.7,2.4999999999999556
35,15.09,78.4,5.833333333333395
36,15.22,78.7,2.307692307692272
37,15.34,79.1,3.333333333333284
38,15.49,79.5,2.666666666666698
39,15.68,80.3,4.21052631578947
40,15.8,80.7,3.333333333333353
41,15.9,80.9,2.0000000000000355
42,15.92,81.0,4.999999999999822
43,16.01,81.2,2.2222222222222134
44,16.03,81.3,4.999999999999822
45,16.06,81.5,6.6666666666672985
46,16.18,81.8,2.4999999999999556
47,16.23,82.1,5.999999999999858
48,16.25,82.3,10.000000000000355
49,16.27,82.2,-4.999999999999822
50,16.29,82.3,4.999999999999822
51,16.39,82.7,4.0
52,16.49,83.0,3.0000000000000355
53,16.53,83.3,7.499999999999423
54,16.64,83.5,1.8181818181818534
55,16.72,83.9,5.000000000000178
56,16.77,84.3,7.999999999999716
57,16.87,84.5,2.0
58,16.96,84.8,3.333333333333307
59,17.01,85.2,8.0
