,angle,torque,diff
0,0.4,2.6,1.000000000000001
1,0.5,2.7,1.000000000000001
2,0.6,3.7,10.000000000000002
3,0.7,3.8,0.9999999999999967
4,0.8,4.0,2.0
5,0.9,4.1,0.9999999999999967
6,1.0,4.3,2.000000000000002
7,1.2,4.5,1.000000000000001
8,1.3,4.6,0.9999999999999956
9,1.4,4.7,1.0000000000000067
10,1.5,4.7,0.0
11,1.6,4.8,0.9999999999999956
12,1.7,4.9,1.0000000000000067
13,1.8,5.0,0.9999999999999956
14,1.9,5.0,0.0
15,2.0,5.0,0.0
16,2.1,5.1,0.9999999999999956
17,2.2,5.2,1.0000000000000044
18,2.3,5.3,1.0
19,2.4,5.3,0.0
20,2.5,5.4,1.0000000000000044
21,2.6,5.6,1.9999999999999911
22,2.7,5.7,1.0000000000000044
23,2.8,5.8,1.0
24,2.9,5.9,1.0000000000000044
25,3.0,5.9,0.0
26,3.1,6.0,0.9999999999999956
27,3.2,6.0,0.0
28,3.3,5.9,-1.0
29,3.4,5.8,-1.0000000000000044
30,3.5,5.9,1.0000000000000044
31,3.6,5.9,0.0
32,3.7,6.0,0.9999999999999956
33,3.8,6.0,0.0
34,3.9,5.9,-0.9999999999999956
35,4.0,5.9,0.0
36,4.1,6.0,1.0
37,4.3,6.1,0.4999999999999978
38,4.4,6.1,0.0
39,4.5,6.1,0.0
40,4.6,6.2,1.0000000000000089
41,4.7,6.3,0.9999999999999911
42,4.8,6.3,0.0
43,4.9,6.5,1.9999999999999911
44,5.0,6.5,0.0
45,5.1,6.5,0.0
46,5.2,6.6,0.9999999999999911
47,5.3,6.6,0.0
48,5.4,6.6,0.0
49,5.5,6.6,0.0
50,5.6,6.7,1.0000000000000089
51,5.7,6.6,-1.0
52,5.8,6.5,-1.0
53,5.9,5.9,-5.9999999999999645
54,6.0,5.9,0.0
55,6.1,5.9,0.0
