,angle,torque,diff
0,2.3,23.7,24.736842105263104
1,2.49,28.4,24.736842105263104
2,3.17,31.9,5.147058823529414
3,3.62,35.0,6.888888888888889
4,3.9,36.3,4.642857142857136
5,4.16,37.4,4.230769230769233
6,4.58,38.5,2.619047619047623
7,5.0,40.2,4.047619047619055
8,5.67,42.8,3.8805970149253652
9,6.48,44.8,2.4691358024691343
10,6.91,47.0,5.116279069767452
11,7.37,48.5,3.2608695652173916
12,7.91,50.3,3.3333333333333277
13,8.22,50.9,1.9354838709677433
14,8.77,52.7,3.2727272727272867
15,9.27,54.1,2.799999999999997
16,10.03,56.7,3.42105263157895
17,10.77,58.5,2.432432432432428
18,11.42,60.7,3.3846153846153872
19,11.95,61.6,1.6981132075471692
20,12.04,61.3,-3.333333333333386
21,12.12,60.3,-12.49999999999999
22,12.24,59.8,-4.166666666666632
23,12.52,59.3,-1.7857142857142898
24,12.82,59.4,0.33333333333333726
25,13.16,59.7,0.8823529411764834
26,13.49,59.9,0.606060606060593
27,13.71,59.8,-0.4545454545454597
28,14.01,59.4,-1.3333333333333333
29,14.33,58.9,-1.5624999999999987
30,14.62,58.0,-3.1034482758620734
31,14.89,56.5,-5.555555555555528
32,15.1,55.1,-6.666666666666689
33,15.29,52.6,-13.15789473684214
34,15.5,50.7,-9.047619047619005
35,15.73,48.6,-9.130434782608685
36,15.96,46.1,-10.869565217391283
37,16.19,44.4,-7.391304347826086
38,16.29,41.4,-30.00000000000064
39,16.39,39.3,-20.999999999999716
40,16.51,36.3,-24.999999999999794
41,16.68,34.3,-11.76470588235307
42,16.86,32.8,-8.333333333333346
43,17.09,30.9,-8.26086956521737
44,17.23,29.8,-7.85714285714281
45,17.43,28.2,-8.000000000000036
46,17.6,25.6,-15.294117647058657
47,17.64,0.2,-635.0000000000136
