,angle,torque,diff
0,40.76,38.7,0.11952191235059624
1,43.27,39.0,0.11952191235059624
2,46.62,40.2,0.3582089552238821
3,49.91,41.0,0.2431610942249232
4,52.3,41.9,0.3765690376569031
5,55.37,43.1,0.39087947882736246
6,58.33,43.8,0.236486486486485
7,62.54,45.0,0.2850356294536823
8,63.87,45.8,0.6015037593984949
9,66.4,46.5,0.27667984189723344
10,68.73,47.4,0.38626609442060056
11,70.9,48.4,0.4608294930875572
12,72.91,49.1,0.34825870646766466
13,74.83,50.0,0.46874999999999883
14,76.57,50.7,0.4022988505747155
15,77.78,51.6,0.743801652892556
16,79.34,52.2,0.38461538461538497
17,81.19,53.1,0.48648648648648724
18,82.27,53.6,0.4629629629629637
19,84.04,54.3,0.39548022598869587
20,85.11,54.6,0.2803738317757067
21,86.59,55.0,0.27027027027026856
22,88.19,55.4,0.25
23,89.92,55.8,0.23121387283236858
24,91.24,56.1,0.22727272727273168
25,92.98,56.6,0.28735632183907894
26,94.7,56.9,0.17441860465116124
27,96.29,57.5,0.3773584905660378
28,97.69,58.0,0.3571428571428593
29,98.86,58.3,0.2564102564102536
30,99.79,58.3,0.0
31,100.5,57.0,-1.83098591549297
32,101.1,56.0,-1.6666666666666825
33,102.0,56.5,0.555555555555552
34,102.9,57.4,0.9999999999999921
35,103.5,58.1,1.1666666666666825
36,104.0,57.1,-2.0
37,104.4,54.6,-6.249999999999911
38,104.9,51.2,-6.799999999999997
39,105.5,49.6,-2.6666666666666945
40,106.2,48.3,-1.8571428571428557
41,106.7,47.1,-2.3999999999999915
42,107.1,44.9,-5.500000000000124
43,107.4,42.7,-7.333333333333041
44,107.9,40.9,-3.6000000000000085
45,108.5,39.1,-3.0000000000000235
46,108.9,38.3,-1.9999999999999822
47,109.4,37.4,-1.7999999999999972
48,109.9,36.2,-2.3999999999999915
49,110.7,35.2,-1.2500000000000044
50,111.2,34.8,-0.8000000000000114
51,111.8,34.6,-0.3333333333333294
52,112.4,34.5,-0.16666666666666666
53,112.9,34.2,-0.5999999999999943
54,113.4,33.7,-1.0
55,113.9,33.3,-0.8000000000000114
56,114.4,33.1,-0.3999999999999915
57,114.8,32.4,-1.7500000000000444
58,114.9,31.7,-6.999999999999396
59,115.2,30.9,-2.6666666666666945
60,115.6,30.2,-1.7500000000000355
61,116.1,30.0,-0.3999999999999986
62,116.6,30.0,0.0
63,116.9,30.1,0.33333333333332543
64,117.3,30.4,0.7500000000000089
65,117.8,31.0,1.2000000000000028
66,118.1,31.2,0.6666666666666706
67,118.6,31.3,0.20000000000000284
68,119.3,32.1,1.1428571428571392
69,119.5,33.2,5.499999999999929
70,120.0,34.4,2.3999999999999915
71,120.5,36.0,3.200000000000003
72,120.8,36.9,3.0000000000000235
73,121.1,37.9,3.333333333333365
74,121.5,38.5,1.4999999999999822
75,121.8,39.4,3.0000000000000235
76,122.2,40.9,3.7499999999999467
77,122.6,42.1,3.000000000000071
78,123.0,43.6,3.7499999999999467
79,123.4,45.1,3.7499999999999467
80,123.8,46.3,3.0000000000000533
81,124.3,47.9,3.200000000000003
82,124.7,49.7,4.499999999999947
83,125.2,50.6,1.7999999999999972
84,125.6,52.2,4.000000000000089
85,125.9,53.2,3.333333333333207
86,126.1,53.9,3.5000000000001776
87,126.5,54.5,1.4999999999999822
88,126.9,55.9,3.4999999999999467
89,127.3,57.0,2.750000000000062
90,127.8,58.3,2.5999999999999943
91,128.2,59.5,3.000000000000071
92,128.6,60.0,1.2499999999999822
93,129.1,60.5,1.0
94,129.7,60.5,0.0
95,130.3,60.5,0.0
96,130.8,60.5,0.0
97,131.7,60.6,0.11111111111111549
98,132.7,60.8,0.19999999999999574
99,133.6,61.0,0.222222222222224
100,134.3,61.1,0.1428571428571414
101,134.8,61.2,0.20000000000000284
102,135.1,60.9,-1.000000000000071
103,135.3,60.6,-1.499999999999858
104,135.7,60.7,0.25000000000001776
105,136.0,61.1,1.333333333333278
106,136.1,60.4,-7.000000000000426
