,angle,torque,diff
0,30.16,42.9,0.5876393110435667
1,40.03,48.7,0.5876393110435667
2,42.01,50.1,0.7070707070707075
3,44.49,51.4,0.5241935483870948
4,46.47,52.3,0.45454545454545453
5,48.37,53.6,0.6842105263157923
6,50.27,54.5,0.4736842105263136
7,52.1,55.9,0.7650273224043715
8,53.47,57.0,0.8029197080291997
9,55.25,57.9,0.5056179775280888
10,57.06,59.2,0.7182320441988965
11,58.82,60.0,0.4545454545454534
12,60.5,61.1,0.6547619047619058
13,62.44,62.7,0.8247422680412388
14,63.55,63.3,0.5405405405405357
15,65.2,64.7,0.848484848484849
16,66.07,65.7,1.1494252873563346
17,67.14,66.5,0.7476635514018614
18,67.82,67.8,1.9117647058823695
19,69.41,69.3,0.9433962264150924
20,70.49,69.9,0.5555555555555644
21,71.4,70.2,0.3296703296703226
22,72.8,70.5,0.21428571428571355
23,74.42,70.8,0.1851851851851829
24,76.26,71.4,0.3260869565217432
25,79.12,72.4,0.34965034965034975
26,80.06,73.1,0.7446808510638195
27,81.82,74.3,0.681818181818187
28,83.47,75.3,0.606060606060604
29,84.96,76.4,0.7382550335570552
30,86.57,77.8,0.8695652173912993
31,87.14,78.6,1.4035087719298014
32,88.44,80.0,1.0769230769230838
33,89.4,81.1,1.145833333333318
34,90.33,81.8,0.7526881720430197
35,91.36,82.7,0.8737864077669949
36,92.08,83.6,1.2499999999999902
37,92.61,84.2,1.132075471698127
38,92.86,84.7,2.0
39,92.96,84.7,0.0
