,angle,torque,diff
0,0.5,27.5,6.999999999999995
1,0.6,28.2,6.999999999999995
2,0.7,28.9,6.999999999999995
3,0.8,29.3,4.000000000000018
4,0.9,30.5,11.999999999999995
5,1.0,30.8,3.000000000000008
6,1.2,30.9,0.49999999999998945
7,1.3,31.0,1.0000000000000133
8,1.4,31.1,1.0000000000000155
9,1.6,31.4,1.4999999999999845
10,2.2,32.8,2.333333333333331
11,2.3,33.2,4.000000000000071
12,2.6,33.7,1.6666666666666652
13,2.9,34.6,2.999999999999997
14,3.1,35.5,4.499999999999989
15,3.2,35.8,2.999999999999969
16,3.3,36.4,6.0000000000000355
17,3.4,36.9,4.999999999999996
18,3.5,37.8,8.999999999999979
19,3.6,38.4,6.000000000000009
20,3.7,38.7,3.00000000000004
21,3.8,39.1,4.0
22,4.2,39.2,0.25000000000000333
23,4.3,39.4,1.9999999999999645
24,4.5,39.7,1.50000000000002
25,4.6,40.1,4.0
26,4.9,40.8,2.3333333333333135
27,5.0,41.4,6.0000000000000355
28,5.2,41.9,2.499999999999998
29,5.3,42.7,8.000000000000071
30,5.4,43.4,6.99999999999992
31,5.5,44.2,8.000000000000071
32,5.6,45.4,12.0
33,5.7,45.6,2.0000000000000178
34,5.8,45.4,-2.0000000000000355
35,5.9,45.2,-1.9999999999999467
36,6.2,45.1,-0.33333333333333826
37,6.5,45.4,0.9999999999999911
38,6.8,45.9,1.6666666666666676
39,7.2,46.9,2.499999999999998
40,7.5,47.5,2.0000000000000058
41,7.7,48.5,4.999999999999996
42,7.9,49.8,6.4999999999999805
43,8.0,50.6,8.000000000000071
44,8.1,52.7,21.00000000000009
45,8.2,53.8,10.999999999999982
46,8.3,53.7,-0.999999999999929
47,8.4,53.5,-2.0000000000000355
48,8.7,53.3,-0.6666666666666785
49,8.9,53.7,2.0000000000000178
50,9.2,54.0,0.9999999999999941
51,9.3,54.7,6.999999999999929
52,9.5,55.5,4.0
53,9.6,56.4,9.000000000000018
54,9.7,56.9,5.000000000000018
55,9.8,57.5,5.999999999999929
56,9.9,60.1,26.000000000000107
57,10.0,60.2,1.0000000000000178
58,10.2,59.8,-2.0000000000000355
59,10.4,59.5,-1.4999999999999778
60,10.6,59.7,1.0000000000000178
61,10.9,60.1,1.3333333333333255
62,11.1,61.0,4.500000000000009
63,11.2,61.6,6.0000000000000355
64,11.3,62.2,5.999999999999929
65,11.4,62.8,5.9999999999999645
