,angle,torque,diff
0,0.4,35.3,14.00000000000006
1,0.5,36.7,14.00000000000006
2,0.6,38.7,20.000000000000004
3,0.7,40.1,13.99999999999999
4,0.8,43.7,35.999999999999986
5,0.9,44.6,8.999999999999988
6,1.0,47.1,25.000000000000007
7,1.1,49.9,27.999999999999947
8,1.2,51.2,13.00000000000006
9,1.3,53.7,24.99999999999998
10,1.4,55.9,21.999999999999986
11,1.6,49.9,-29.999999999999975
12,2.5,47.2,-2.9999999999999956
13,3.2,48.4,1.7142857142857078
14,3.9,49.8,1.9999999999999987
15,4.2,51.3,4.999999999999996
16,4.6,52.9,4.000000000000009
17,4.7,53.1,2.0000000000000178
