,angle,torque,diff
0,9.5,53.0,6.0000000000000355
1,9.6,53.6,6.0000000000000355
2,9.7,55.0,14.000000000000036
3,9.8,55.8,7.999999999999858
4,9.9,56.1,3.0000000000000533
5,10.0,56.3,1.9999999999999645
6,10.2,56.3,0.0
7,10.5,56.4,0.33333333333333726
8,10.7,56.7,1.5000000000000266
9,10.8,57.1,3.999999999999929
10,11.1,57.9,2.6666666666666665
11,11.3,58.5,2.999999999999991
12,11.5,59.4,4.500000000000009
13,11.7,60.2,4.0000000000000355
14,11.8,60.7,4.999999999999929
15,11.9,61.4,6.999999999999982
16,12.0,61.8,4.0
17,12.2,62.2,2.0000000000000355
18,12.3,63.1,8.999999999999858
19,12.5,63.4,1.4999999999999911
20,12.7,63.7,1.5000000000000266
21,12.8,63.8,0.999999999999929
22,13.0,64.0,1.0000000000000178
23,13.2,64.2,1.0000000000000178
24,13.3,64.5,2.999999999999929
25,13.5,65.0,2.500000000000009
26,13.7,65.4,2.0000000000000355
27,13.8,65.8,3.999999999999858
28,14.0,66.2,2.0000000000000355
29,14.1,66.7,5.000000000000018
30,14.2,67.6,8.999999999999947
31,14.4,68.2,3.0000000000000266
32,14.5,68.5,2.9999999999999822
33,14.6,69.2,7.000000000000053
34,14.7,69.6,3.999999999999929
35,14.8,69.8,2.0
36,15.0,69.9,0.5000000000000444
37,15.1,70.1,1.9999999999998934
38,15.2,70.4,3.0000000000001243
39,15.3,70.7,2.999999999999929
40,15.4,71.3,5.9999999999999645
41,15.5,71.7,4.000000000000071
42,15.6,72.2,5.000000000000018
43,15.7,73.7,15.000000000000053
