,angle,torque,diff
0,1.2,4.0,0.0
1,1.2,4.0,0.0
2,1.2,4.0,0.0
3,1.2,4.0,0.0
4,1.2,4.1,0.0
5,1.2,4.1,0.0
6,1.2,4.1,0.0
7,1.2,4.1,0.0
8,1.2,4.2,0.0
9,1.2,4.2,0.0
10,1.2,4.2,0.0
11,1.2,4.3,0.0
12,1.2,4.3,0.0
13,1.2,4.3,0.0
14,1.2,4.3,0.0
15,1.2,4.2,0.0
16,1.2,4.2,0.0
17,1.2,4.3,0.0
18,1.2,4.3,0.0
19,1.2,4.3,0.0
20,1.2,4.3,0.0
21,1.2,4.3,0.0
22,1.2,4.3,0.0
23,1.2,4.3,0.0
24,1.2,4.3,0.0
25,1.2,4.3,0.0
26,1.2,4.4,0.0
27,1.2,4.4,0.0
28,1.2,4.4,0.0
29,1.1,4.5,-0.9999999999999978
30,1.1,4.5,0.0
31,1.1,4.5,0.0
32,1.1,4.6,0.0
33,1.1,4.7,0.0
34,1.1,4.7,0.0
35,1.0,4.7,-0.0
36,1.0,4.7,0.0
37,1.0,4.7,0.0
38,1.0,4.8,0.0
39,1.0,4.8,0.0
40,0.9,4.9,-1.0000000000000056
41,0.9,4.9,0.0
42,0.7,5.0,-0.49999999999999806
43,0.7,5.0,0.0
44,0.6,5.0,-0.0
45,0.6,5.1,0.0
46,0.5,5.1,-0.0
47,0.4,5.1,-0.0
48,0.3,5.1,-0.0
49,0.2,5.1,-0.0
50,0.2,5.1,0.0
51,0.1,5.2,-1.0000000000000053
52,0.0,5.2,-0.0
53,0.1,5.2,0.0
54,0.2,5.2,0.0
55,0.2,5.2,0.0
56,0.3,5.2,0.0
57,0.4,5.2,0.0
58,0.5,5.2,0.0
59,0.5,5.2,0.0
60,0.6,5.3,0.9999999999999967
61,0.7,5.3,0.0
62,0.8,5.3,0.0
63,0.8,5.3,0.0
64,0.9,5.3,0.0
65,1.1,5.3,0.0
66,1.1,5.3,0.0
67,1.2,5.3,0.0
68,1.3,5.3,0.0
69,1.5,5.4,0.5000000000000028
70,1.5,5.4,0.0
71,1.6,5.4,0.0
72,1.7,5.4,0.0
73,1.9,5.4,0.0
74,2.0,5.4,0.0
75,2.1,5.4,0.0
76,2.2,5.4,0.0
77,2.3,5.5,1.0
78,2.3,5.5,0.0
79,2.4,5.5,0.0
80,2.5,5.5,0.0
81,2.5,5.4,0.0
82,2.6,5.4,0.0
83,2.6,5.4,0.0
84,2.7,5.5,0.9999999999999956
85,2.8,5.5,0.0
86,2.9,5.5,0.0
87,3.0,5.5,0.0
88,3.0,5.5,0.0
89,3.1,5.5,0.0
90,3.3,5.4,-0.4999999999999989
91,3.3,5.4,0.0
92,3.4,5.5,0.9999999999999956
93,3.6,5.5,0.0
94,3.9,5.5,0.0
95,4.0,5.5,0.0
96,4.1,5.6,1.0
97,4.2,5.6,0.0
98,4.3,5.6,0.0
99,4.3,5.7,0.0
100,4.4,5.7,0.0
101,4.4,5.6,0.0
102,4.4,5.5,0.0
103,4.5,5.5,0.0
104,4.6,5.5,0.0
105,4.7,5.6,0.9999999999999911
106,4.9,5.5,-0.4999999999999978
107,5.2,5.6,0.33333333333333237
108,5.3,5.6,0.0
109,5.4,5.6,0.0
