,angle,torque
0,20.19,9.2
1,20.18,9.5
2,20.16,9.8
3,20.15,10.2
4,20.13,10.8
5,20.11,11.2
6,20.09,11.8
7,20.07,12.2
8,20.0,14.1
9,19.98,14.5
10,19.97,14.8
11,19.95,15.3
12,19.93,15.7
13,19.91,16.3
14,19.89,16.7
15,19.88,17.1
16,19.87,17.4
17,19.86,17.6
18,19.85,17.9
19,19.83,18.2
20,19.82,18.7
21,19.81,19.0
22,19.79,19.6
23,19.78,19.8
24,19.77,20.2
25,19.76,20.4
26,19.75,20.7
27,19.73,21.1
28,19.72,21.4
29,19.71,21.9
30,19.7,22.4
31,19.68,22.8
32,19.66,23.3
33,19.65,23.6
34,19.64,24.0
35,19.63,24.3
36,19.62,24.5
37,19.61,25.0
38,19.59,25.3
39,19.57,25.8
40,19.55,26.5
41,19.54,26.8
42,19.53,27.2
43,19.51,27.7
44,19.5,28.1
45,19.5,28.3
46,19.49,28.6
47,19.47,29.1
48,19.46,29.5
49,19.44,30.0
50,19.43,30.3
51,19.41,30.7
52,19.4,31.0
53,19.39,31.3
54,19.38,31.6
55,19.37,31.8
56,19.35,32.3
57,19.33,32.9
58,19.32,33.4
59,19.3,33.8
60,19.29,34.1
61,19.28,34.5
62,19.27,34.7
63,19.25,35.1
64,19.24,35.4
65,19.23,35.8
66,19.22,36.0
67,19.21,36.4
68,19.2,36.6
69,19.19,37.0
70,19.18,37.1
71,19.18,37.3
72,19.17,37.6
73,19.16,37.8
74,19.16,38.1
75,19.16,38.2
76,19.15,38.6
77,19.14,38.9
78,19.13,39.3
79,19.11,39.6
80,19.09,37.7
81,19.06,36.9
82,18.98,35.1
83,18.87,35.5
84,18.74,35.7
85,18.6,36.2
86,18.47,36.6
87,18.38,37.3
88,18.29,37.6
89,18.25,37.9
90,18.26,37.3
91,18.28,36.1
92,18.3,34.0
93,18.3,33.7
94,18.28,34.7
95,18.26,35.8
96,18.25,36.7
97,18.25,36.9
98,18.25,37.1
99,18.25,37.4
100,18.25,37.6
101,18.25,37.5
102,18.25,37.4
103,18.25,37.3
104,18.25,37.3
105,18.25,37.4
106,18.25,37.4
107,18.25,37.5
108,18.24,37.9
109,18.23,38.3
110,18.23,38.8
111,18.22,38.9
112,18.22,39.0
113,18.22,39.2
114,18.22,39.3
115,18.21,39.4
116,18.2,39.6
117,18.19,40.1
118,18.18,40.4
119,18.17,40.6
120,18.16,40.7
121,18.14,40.9
122,18.12,41.0
123,18.11,41.2
124,18.09,41.3
125,18.07,41.5
126,18.04,41.8
127,18.02,41.9
128,17.98,42.2
129,17.96,42.3
130,17.93,42.5
131,17.91,42.6
132,17.89,42.7
133,17.86,42.8
134,17.84,43.0
135,17.81,43.2
136,17.78,43.5
137,17.76,43.6
138,17.74,43.7
