,angle,torque
0,13.35,22.5
1,13.27,25.0
2,13.23,26.3
3,13.19,27.5
4,13.14,29.5
5,13.08,31.1
6,13.04,32.4
7,13.01,33.9
8,12.99,34.5
9,12.98,35.0
10,12.97,35.4
11,12.96,35.8
12,12.94,36.2
13,12.91,37.1
14,12.89,37.9
15,12.85,39.1
16,12.83,39.9
17,12.81,40.7
18,12.79,41.7
19,12.77,42.3
20,12.75,43.1
21,12.73,43.9
22,12.72,44.2
23,12.7,44.9
24,12.69,45.4
25,12.66,46.2
26,12.64,46.9
27,12.63,47.8
28,12.61,48.4
29,12.59,49.2
30,12.57,49.9
31,12.55,50.5
32,12.54,51.3
33,12.52,51.7
34,12.52,52.3
35,12.5,52.6
36,12.49,52.9
37,12.49,53.1
38,12.49,53.3
39,12.48,53.5
40,12.48,53.6
41,12.48,53.7
42,12.48,53.9
43,12.47,54.3
44,12.46,54.7
45,12.45,55.4
46,12.43,56.1
47,12.41,56.5
48,12.4,57.2
49,12.39,57.8
50,12.38,58.1
51,12.36,58.5
52,12.35,58.9
53,12.34,59.3
54,12.33,59.7
55,12.32,60.4
56,12.31,60.8
57,12.29,61.4
58,12.29,61.8
59,12.28,62.0
60,12.27,62.5
61,12.26,62.9
62,12.25,63.5
63,12.24,63.8
64,12.23,64.1
65,12.23,64.3
66,12.22,64.4
67,12.21,64.4
68,12.21,64.7
69,12.2,64.9
70,12.19,65.6
71,12.19,66.1
72,12.19,66.2
73,12.19,66.3
74,12.18,66.6
75,12.18,66.8
76,12.17,66.9
77,12.16,67.3
78,12.15,67.7
79,12.14,67.9
80,12.13,68.3
81,12.12,68.6
82,12.11,69.2
83,12.09,69.7
84,12.09,70.1
85,12.08,70.3
86,12.07,70.5
87,12.06,70.8
88,12.06,71.0
89,12.04,71.4
90,12.02,72.3
91,12.01,72.9
92,12.0,73.3
93,11.99,73.6
94,11.99,73.7
95,11.98,73.9
96,11.97,74.2
97,11.96,74.7
98,11.95,74.9
99,11.94,75.3
100,11.93,75.6
101,11.93,75.9
102,11.92,76.1
103,11.92,76.5
104,11.9,76.9
105,11.89,77.4
106,11.88,77.8
107,11.87,78.2
108,11.85,78.8
109,11.85,79.0
110,11.85,79.3
111,11.84,79.6
112,11.83,80.0
113,11.82,80.3
114,11.82,80.6
115,11.81,80.9
116,11.8,81.3
117,11.79,81.5
118,11.78,81.7
119,11.77,82.1
120,11.76,82.4
121,11.76,82.8
122,11.76,83.0
123,11.76,83.0
124,11.76,82.8
125,11.76,82.8
126,11.75,83.1
127,11.75,83.3
128,11.75,83.6
129,11.75,83.7
130,11.75,83.8
131,11.74,84.2
132,11.73,84.5
133,11.73,85.1
134,11.72,85.2
135,11.72,85.3
136,11.72,85.3
137,11.72,85.4
138,11.72,85.5
139,11.71,85.8
140,11.7,86.2
141,11.69,86.6
142,11.68,87.2
143,11.67,87.5
144,11.67,87.7
145,11.66,87.8
146,11.65,88.1
147,11.64,88.5
148,11.63,89.0
149,11.61,89.6
150,11.6,90.1
151,11.59,90.6
152,11.57,91.1
153,11.56,92.0
154,11.54,92.3
155,11.54,92.7
156,11.53,92.9
157,11.51,93.6
158,11.5,94.0
159,11.49,94.4
160,11.48,94.8
161,11.46,95.6
162,11.44,96.1
163,11.43,97.1
164,11.41,97.7
165,11.4,98.6
166,11.38,99.1
167,11.36,99.9
168,11.34,100.4
169,11.31,101.7
170,11.28,103.0
171,11.27,103.2
172,11.26,103.6
173,11.25,103.8
174,11.23,104.2
175,11.2,105.5
176,11.18,106.5
177,11.16,107.5
178,11.14,107.8
179,11.12,107.9
180,11.08,108.0
181,11.01,108.1
182,10.94,107.9
183,10.83,107.6
184,10.71,107.8
185,10.58,108.1
186,10.45,108.7
187,10.33,109.2
188,10.22,109.9
189,10.13,110.5
190,10.04,111.1
191,9.95,111.9
192,9.9,112.4
193,9.84,112.7
194,9.78,113.0
195,9.74,113.7
196,9.66,114.8
197,9.62,115.3
198,9.57,115.6
199,9.54,115.5
200,9.54,114.7
201,9.54,113.8
202,9.54,112.5
203,9.57,111.0
204,9.61,107.2
