,angle,torque
0,82.8,12.6
1,82.83,12.9
2,82.86,13.7
3,82.9,14.4
4,82.92,15.1
5,82.95,15.7
6,83.04,17.8
7,83.05,18.2
8,83.06,18.4
9,83.08,18.7
10,83.09,19.2
11,83.11,19.6
12,83.14,20.0
13,83.16,20.7
14,83.18,21.2
15,83.19,21.6
16,83.2,21.8
17,83.2,22.0
18,83.21,22.1
19,83.21,22.3
20,83.22,22.4
21,83.22,22.5
22,83.22,22.6
23,83.23,22.8
24,83.24,23.1
25,83.26,23.4
26,83.27,23.6
27,83.28,23.8
28,83.29,23.9
29,83.3,24.1
30,83.3,24.3
31,83.31,24.6
32,83.33,25.0
33,83.35,25.6
34,83.37,26.1
35,83.41,27.0
36,83.43,27.6
37,83.46,28.2
38,83.47,28.9
39,83.49,29.4
40,83.5,29.8
41,83.51,29.9
42,83.51,30.0
43,83.52,30.1
44,83.53,30.4
45,83.54,30.9
46,83.56,31.3
47,83.58,31.9
48,83.59,32.3
49,83.6,32.8
50,83.62,33.1
51,83.63,33.6
52,83.64,34.0
53,83.65,34.4
54,83.66,34.7
55,83.68,35.0
56,83.69,35.3
57,83.7,35.6
58,83.71,36.0
59,83.72,36.3
60,83.73,36.7
61,83.74,37.0
62,83.75,37.3
63,83.76,37.7
64,83.76,37.8
65,83.77,37.9
66,83.77,38.0
67,83.78,38.2
68,83.8,38.7
69,83.81,39.1
70,83.82,39.6
71,83.83,39.8
72,83.84,39.9
73,83.84,40.0
74,83.84,40.1
75,83.84,40.1
76,83.84,40.1
77,83.84,39.7
78,83.82,39.2
79,83.82,38.7
80,83.82,38.6
81,83.83,38.8
82,83.84,39.2
83,83.85,39.8
84,83.85,40.2
85,83.86,40.7
86,83.86,40.8
87,83.86,40.8
88,83.86,40.5
89,83.86,40.3
90,83.86,40.1
91,83.86,40.1
92,83.86,40.2
93,83.86,40.4
94,83.86,40.4
95,83.86,40.3
96,83.86,40.1
97,83.86,40.0
98,83.86,40.0
99,83.87,40.0
100,83.87,40.1
101,83.87,40.4
102,83.87,40.6
103,83.89,41.0
104,83.89,41.3
105,83.9,41.7
106,83.92,42.3
107,83.92,42.6
108,83.92,42.9
109,83.93,43.0
110,83.93,42.9
111,83.93,42.8
112,83.93,42.7
113,83.93,42.5
114,83.93,42.5
115,83.93,42.6
116,83.93,42.7
117,83.93,42.8
118,83.93,42.9
119,83.93,43.0
120,83.94,43.2
121,83.95,43.4
122,83.96,43.8
123,83.96,44.0
124,83.97,44.3
125,83.97,44.4
126,83.98,44.5
127,83.98,44.6
128,83.99,45.0
129,84.01,45.5
130,84.02,45.8
131,84.03,46.3
132,84.05,46.8
133,84.07,47.5
134,84.08,47.9
135,84.09,48.2
136,84.1,48.6
137,84.1,48.7
138,84.1,49.0
139,84.11,49.1
140,84.12,49.4
141,84.12,49.5
142,84.14,49.9
143,84.15,50.3
144,84.17,50.8
145,84.19,51.6
146,84.21,52.2
147,84.23,53.0
148,84.25,53.6
149,84.27,54.4
150,84.29,55.1
151,84.31,55.8
152,84.34,56.4
153,84.36,57.0
154,84.38,57.6
155,84.39,57.9
156,84.4,57.5
157,84.43,56.6
158,84.48,55.6
159,84.54,55.4
160,84.61,55.3
161,84.69,55.2
162,84.76,55.3
163,84.81,55.5
164,84.86,55.7
165,84.89,55.9
166,84.91,56.0
167,84.92,56.0
168,84.93,56.0
169,84.94,56.2
170,84.95,56.6
171,84.96,56.9
172,84.98,57.4
173,84.99,57.7
174,85.01,58.1
175,85.03,58.3
176,85.05,58.5
177,85.08,58.7
178,85.1,58.8
179,85.12,59.0
180,85.14,59.2
181,85.16,59.3
182,85.18,59.5
183,85.2,59.7
184,85.22,59.9
185,85.24,60.2
186,85.26,60.3
187,85.28,60.4
188,85.3,60.5
189,85.32,60.7
190,85.34,60.9
191,85.37,61.2
192,85.39,61.4
193,85.42,61.5
194,85.44,61.6
195,85.47,61.7
196,85.5,61.9
197,85.53,62.1
198,85.57,62.3
199,85.6,62.4
200,85.63,62.5
201,85.66,62.6
202,85.69,62.7
203,85.72,62.8
204,85.74,63.0
205,85.76,63.1
206,85.78,63.1
207,85.81,63.0
208,85.83,63.1
209,85.85,63.2
210,85.88,63.2
211,85.93,63.2
212,85.97,63.0
213,86.01,63.0
214,86.06,63.0
215,86.1,63.1
216,86.15,63.2
217,86.2,63.3
218,86.24,63.4
219,86.27,63.5
220,86.29,63.8
221,86.33,64.1
222,86.35,64.3
223,86.38,64.6
224,86.41,64.8
225,86.44,65.0
226,86.47,65.4
227,86.5,65.7
228,86.54,65.8
229,86.57,65.9
230,86.61,66.0
231,86.64,66.1
232,86.68,66.3
233,86.74,66.4
234,86.76,66.5
235,86.81,66.7
236,86.83,66.8
237,86.87,67.1
238,86.88,67.2
239,86.9,67.2
240,86.91,67.2
241,86.91,67.2
242,86.92,67.3
243,86.93,67.4
244,86.93,67.4
245,86.93,67.5
246,86.93,67.6
247,86.93,67.6
248,86.93,67.4
249,86.92,66.9
250,86.92,66.3
251,86.91,65.8
252,86.9,65.0
253,86.89,64.0
254,86.87,62.9
255,86.85,61.4
256,86.83,60.1
257,86.81,58.4
258,86.77,56.3
259,86.74,53.6
260,86.7,51.5
