,angle,torque
0,6.24,8.7
1,6.24,8.6
2,6.24,8.4
3,6.24,8.2
4,6.22,7.8
5,6.21,7.1
6,6.2,6.8
7,6.21,6.9
8,6.24,7.5
9,6.27,8.7
10,6.3,9.5
11,6.33,10.5
12,6.41,12.8
13,6.41,12.9
14,6.41,13.0
15,6.42,13.1
16,6.43,13.3
17,6.44,13.7
18,6.46,14.0
19,6.47,14.5
20,6.49,14.9
21,6.5,15.3
22,6.52,15.7
23,6.53,15.9
24,6.53,16.1
25,6.53,16.2
26,6.54,16.4
27,6.55,16.5
28,6.56,16.7
29,6.56,16.9
30,6.57,17.3
31,6.58,17.4
32,6.59,17.8
33,6.61,18.2
34,6.62,18.5
35,6.63,18.8
36,6.63,18.9
37,6.64,19.0
38,6.64,19.1
39,6.65,19.4
40,6.66,19.7
41,6.67,20.0
42,6.68,20.3
43,6.68,20.4
44,6.69,20.6
45,6.7,20.8
46,6.71,21.2
47,6.72,21.6
48,6.74,22.0
49,6.74,22.1
50,6.74,22.2
51,6.74,22.2
52,6.75,22.3
53,6.75,22.7
54,6.76,22.9
55,6.77,23.3
56,6.78,23.5
57,6.79,23.7
58,6.8,24.1
59,6.82,24.4
60,6.83,24.7
61,6.84,25.0
62,6.84,25.3
63,6.85,25.5
64,6.86,25.7
65,6.87,25.9
66,6.88,26.3
67,6.88,26.5
68,6.89,26.7
69,6.9,27.0
70,6.91,27.3
71,6.92,27.6
72,6.93,28.0
73,6.93,28.3
74,6.94,28.5
75,6.95,28.7
76,6.95,28.9
77,6.97,29.2
78,6.98,29.6
79,6.99,30.1
80,7.0,30.3
81,7.0,30.4
82,7.0,30.3
83,7.0,30.3
84,7.01,30.3
85,7.01,30.4
86,7.01,30.5
87,7.01,30.5
88,7.01,30.5
89,7.01,30.7
90,7.01,30.8
91,7.01,31.0
92,7.01,31.2
93,7.01,31.4
94,7.02,31.5
95,7.02,31.6
96,7.02,31.7
97,7.03,31.8
98,7.03,31.9
99,7.03,31.9
100,7.03,32.0
101,7.03,32.1
102,7.04,32.2
103,7.04,32.4
104,7.04,32.5
105,7.04,32.6
106,7.04,32.6
107,7.04,32.7
108,7.04,32.8
109,7.05,33.1
110,7.05,33.2
111,7.06,33.4
112,7.06,33.4
113,7.06,33.5
114,7.06,33.6
115,7.07,33.8
116,7.07,34.0
117,7.07,34.2
118,7.08,34.4
119,7.08,34.6
120,7.1,35.0
121,7.1,35.1
122,7.11,35.3
123,7.11,35.5
124,7.12,35.6
125,7.12,35.7
126,7.12,35.8
127,7.13,35.9
128,7.13,36.0
129,7.13,36.1
130,7.13,36.1
131,7.14,36.2
132,7.14,36.3
133,7.14,36.4
134,7.15,36.5
135,7.15,36.6
136,7.15,36.8
137,7.16,37.0
138,7.16,37.2
139,7.17,37.3
140,7.17,37.5
141,7.17,37.6
142,7.18,37.7
143,7.18,37.8
144,7.18,37.9
145,7.18,37.9
146,7.18,37.9
147,7.19,38.1
148,7.2,38.2
149,7.2,38.5
150,7.21,38.5
151,7.21,38.5
152,7.22,38.5
153,7.22,38.5
154,7.24,38.5
155,7.25,38.5
156,7.26,38.4
157,7.28,38.4
158,7.29,38.3
159,7.32,38.3
160,7.34,38.3
161,7.36,38.2
162,7.38,38.2
163,7.4,38.3
164,7.42,38.3
165,7.44,38.2
166,7.45,38.2
167,7.45,38.2
168,7.46,38.2
169,7.47,38.2
170,7.47,38.2
171,7.47,38.3
172,7.48,38.5
173,7.49,38.8
174,7.5,39.1
175,7.51,39.2
176,7.53,39.3
177,7.54,39.4
178,7.55,39.5
179,7.56,39.6
180,7.57,39.7
181,7.58,39.6
182,7.59,39.6
183,7.6,39.6
184,7.61,39.7
185,7.62,39.8
186,7.63,39.8
187,7.63,39.9
188,7.64,39.8
189,7.65,39.8
190,7.65,39.9
191,7.65,40.0
192,7.65,40.1
193,7.65,40.1
194,7.66,40.1
195,7.66,40.0
196,7.66,40.1
197,7.66,40.2
198,7.66,40.3
199,7.66,40.3
200,7.66,40.3
201,7.67,40.3
202,7.67,40.3
203,7.67,40.3
204,7.67,40.3
205,7.67,40.4
206,7.67,40.5
207,7.67,40.5
208,7.67,40.5
209,7.67,40.3
210,7.67,40.2
211,7.67,40.2
212,7.67,40.4
213,7.68,40.6
214,7.68,40.6
215,7.68,40.4
216,7.68,40.4
217,7.68,40.7
218,7.69,41.0
219,7.69,41.2
220,7.69,41.4
221,7.7,41.4
222,7.7,41.5
223,7.7,41.6
224,7.7,41.6
225,7.7,41.6
226,7.7,41.6
227,7.7,41.5
228,7.71,41.6
229,7.71,41.6
230,7.71,41.6
231,7.71,41.6
232,7.72,41.6
233,7.72,41.8
234,7.72,41.9
235,7.72,42.0
236,7.72,42.2
237,7.73,42.3
238,7.74,42.3
239,7.75,42.3
240,7.77,42.2
241,7.78,42.1
242,7.8,42.1
