,angle,torque,diff
0,0.12,14.8,44.999999999999886
1,0.14,15.7,44.999999999999886
2,0.19,17.0,26.00000000000002
3,0.23,18.0,24.999999999999996
4,0.28,19.4,27.99999999999996
5,0.33,20.5,22.000000000000032
6,0.37,22.0,37.50000000000002
7,0.53,26.5,28.124999999999993
8,0.55,27.0,24.99999999999998
9,0.57,27.7,35.00000000000013
10,0.59,28.4,34.999999999999936
11,0.62,29.2,26.666666666666668
12,0.64,29.9,34.999999999999936
13,0.66,30.3,20.00000000000009
14,0.68,30.9,29.99999999999987
15,0.7,31.5,30.00000000000021
16,0.73,32.5,33.33333333333331
17,0.76,33.6,36.66666666666668
18,0.79,34.5,29.999999999999925
19,0.82,35.5,33.33333333333343
20,0.84,36.2,35.000000000000114
21,0.86,36.7,24.99999999999998
22,0.88,37.3,29.99999999999969
23,0.9,37.7,20.000000000000266
24,0.92,38.0,14.999999999999845
25,0.94,38.7,35.000000000000306
26,0.96,39.5,39.99999999999982
27,0.98,40.4,44.999999999999886
28,1.0,41.0,30.000000000000043
29,1.02,42.0,49.99999999999996
30,1.04,42.8,39.99999999999982
31,1.06,43.6,40.00000000000018
32,1.08,44.5,44.999999999999886
33,1.1,45.4,44.999999999999886
34,1.12,45.9,24.99999999999998
35,1.15,47.1,40.000000000000355
36,1.17,47.8,34.99999999999976
37,1.19,48.5,35.000000000000114
38,1.21,48.8,14.999999999999845
39,1.23,50.3,74.99999999999993
40,1.25,51.2,45.00000000000024
41,1.27,51.7,24.99999999999998
42,1.29,53.4,84.99999999999972
43,1.31,54.2,40.00000000000018
44,1.33,55.7,74.99999999999993
45,1.35,57.1,69.99999999999987
46,1.37,58.1,49.99999999999996
47,1.39,59.6,75.00000000000077
48,1.41,60.7,55.00000000000002
49,1.43,61.7,49.99999999999996
50,1.45,62.8,54.999999999999666
51,1.47,65.3,124.99999999999989
52,1.49,69.0,184.99999999999997
53,1.51,71.5,124.99999999999989
54,1.53,72.4,45.00000000000024
55,1.55,73.4,49.99999999999996
56,1.57,75.0,79.99999999999964
57,1.59,78.4,170.00000000000014
58,1.61,79.7,64.9999999999998
59,1.63,81.2,75.00000000000077
60,1.7,73.8,-105.71428571428571
61,1.82,69.9,-32.4999999999999
62,1.99,71.2,7.647058823529398
63,2.16,71.9,4.117647058823542
64,2.32,72.9,6.2500000000000115
65,2.46,74.2,9.285714285714258
66,2.57,75.0,7.272727272727255
67,2.62,76.2,23.99999999999993
68,2.65,76.7,16.666666666666774
69,2.67,77.2,24.99999999999998
70,2.69,77.8,29.99999999999969
71,2.73,79.7,47.5000000000001
72,2.78,80.9,24.000000000000142
73,2.85,80.9,0.0
74,2.94,80.6,-3.333333333333465
75,3.04,80.8,2.0000000000000266
76,3.14,81.2,4.000000000000053
77,3.23,81.8,6.666666666666614
78,3.32,82.9,12.222222222222337
79,3.35,83.2,9.999999999999822
80,3.41,84.0,13.333333333333274
81,3.45,84.8,19.99999999999991
82,3.48,85.7,30.000000000000384
83,3.5,86.2,24.99999999999998
84,3.52,86.8,29.99999999999969
85,3.54,87.4,30.000000000000398
86,3.57,88.3,29.99999999999991
87,3.58,88.7,39.999999999999645
88,3.62,89.9,30.000000000000043
89,3.64,90.7,39.99999999999982
