,angle,torque,diff
0,10.33,10.1,30.00000000000062
1,10.35,10.7,30.00000000000062
2,10.36,11.0,30.00000000000071
3,10.37,11.3,30.00000000000071
4,10.38,11.5,19.999999999996803
5,10.39,11.6,10.000000000000178
6,10.4,11.8,20.000000000000533
7,10.41,12.0,20.000000000000355
8,10.42,12.3,30.00000000000071
9,10.44,12.7,20.000000000000355
10,10.46,13.2,24.999999999998312
11,10.48,13.6,20.000000000000444
12,10.49,14.0,40.00000000000089
13,10.51,14.6,30.00000000000062
14,10.52,15.1,50.000000000001066
15,10.54,15.5,20.000000000000444
16,10.55,15.8,29.99999999999538
17,10.57,16.1,15.000000000000355
18,10.58,16.6,50.000000000001066
19,10.6,17.1,25.000000000000533
20,10.61,17.4,30.000000000000355
21,10.63,17.8,19.999999999998757
22,10.64,18.3,50.000000000001066
23,10.66,18.7,20.000000000000355
24,10.67,19.4,70.00000000000142
25,10.68,19.7,30.00000000000071
26,10.69,20.0,30.00000000000071
27,10.7,20.3,30.00000000000071
28,10.71,20.7,39.999999999993605
29,10.72,21.0,30.00000000000071
30,10.73,21.4,40.00000000000071
31,10.74,21.6,20.00000000000071
32,10.75,21.8,20.000000000000355
33,10.76,22.1,30.00000000000071
34,10.76,22.3,19.99999999999993
35,10.77,22.6,30.00000000000071
36,10.77,22.8,19.99999999999993
37,10.77,23.1,30.00000000000007
38,10.78,23.1,0.0
39,10.78,23.3,19.99999999999993
40,10.78,23.4,9.999999999999787
41,10.79,23.6,20.00000000000071
42,10.79,23.8,19.99999999999993
43,10.8,23.9,9.999999999998224
44,10.8,24.1,20.000000000000284
45,10.81,24.3,20.000000000000355
46,10.82,24.6,30.00000000000071
47,10.83,24.8,20.000000000000355
48,10.84,25.2,40.00000000000071
49,10.84,25.5,30.00000000000007
50,10.85,25.8,30.00000000000071
51,10.86,26.0,20.000000000000355
52,10.86,26.3,30.00000000000007
53,10.88,26.7,19.99999999999858
54,10.88,27.0,30.00000000000007
55,10.89,27.5,50.000000000001066
56,10.91,27.8,15.000000000000355
57,10.91,28.3,50.0
58,10.93,28.8,25.000000000000533
59,10.94,29.1,30.00000000000071
60,10.95,29.6,50.000000000001066
61,10.96,30.1,49.999999999992184
62,10.97,30.4,30.000000000000355
63,10.98,30.8,40.000000000001066
64,10.98,31.0,19.99999999999993
65,10.99,31.5,50.000000000001066
66,11.0,31.8,30.00000000000071
67,11.01,32.3,50.00000000000071
68,11.02,32.8,50.000000000001066
69,11.03,33.0,20.00000000000071
70,11.04,33.6,60.00000000000142
71,11.05,34.0,39.999999999993605
72,11.06,34.6,60.00000000000142
73,11.07,35.0,40.00000000000071
74,11.08,35.5,50.000000000001066
75,11.09,35.9,40.00000000000071
76,11.1,36.3,40.00000000000071
77,11.12,36.7,20.00000000000071
78,11.12,37.1,39.99999999999986
79,11.13,37.5,39.999999999993605
80,11.13,37.7,20.000000000000284
81,11.13,38.0,29.999999999999716
82,11.14,38.3,30.000000000000355
83,11.14,38.7,40.00000000000057
84,11.15,38.9,20.0
85,11.15,39.1,20.000000000000284
86,11.16,39.4,30.000000000000355
87,11.17,39.6,20.00000000000071
