,angle,torque
0,45.67,10.7
1,45.68,10.9
2,45.7,11.2
3,45.71,11.4
4,45.72,11.8
5,45.74,12.1
6,45.76,12.5
7,45.78,12.8
8,45.79,13.2
9,45.8,13.7
10,45.82,14.0
11,45.83,14.7
12,45.83,14.7
13,45.83,14.8
14,45.83,14.9
15,45.84,15.0
16,45.84,15.1
17,45.84,15.1
18,45.84,15.1
19,45.83,15.0
20,45.83,14.8
21,45.82,14.4
22,45.81,14.1
23,45.79,12.9
24,45.77,12.4
25,45.74,10.8
26,45.7,9.9
27,45.68,9.2
28,45.65,8.2
29,45.63,7.7
30,45.62,7.2
31,45.62,7.2
32,45.63,7.5
33,45.63,7.9
34,45.64,8.3
35,45.64,8.4
36,45.64,8.4
37,45.65,8.5
38,45.66,9.1
39,45.67,9.6
40,45.69,10.4
41,45.7,11.0
42,45.72,11.5
43,45.73,12.2
44,45.75,12.7
45,45.77,13.4
46,45.79,13.9
47,45.81,14.5
48,45.83,15.0
49,45.84,15.4
50,45.86,15.7
51,45.87,16.0
52,45.89,16.5
53,45.91,17.0
54,45.93,17.5
55,45.95,18.2
56,45.97,18.6
57,45.98,19.2
58,46.0,19.7
59,46.01,20.2
60,46.03,20.5
61,46.04,21.2
62,46.06,21.7
63,46.08,22.4
64,46.1,22.9
65,46.12,23.6
66,46.14,24.1
67,46.16,24.6
68,46.18,25.2
69,46.19,25.6
70,46.2,26.1
71,46.21,26.4
72,46.23,26.7
73,46.24,27.0
74,46.25,27.5
75,46.26,27.9
76,46.27,28.1
77,46.28,28.4
78,46.3,28.9
79,46.31,29.2
80,46.32,29.6
81,46.34,30.2
82,46.35,30.5
83,46.36,30.8
84,46.37,31.2
85,46.38,31.4
86,46.39,31.9
87,46.41,32.2
88,46.42,32.8
89,46.44,33.5
90,46.44,33.8
91,46.45,34.0
92,46.46,34.4
93,46.46,34.5
94,46.47,34.8
95,46.48,35.1
96,46.49,35.5
97,46.5,35.6
98,46.5,35.8
99,46.51,36.1
100,46.52,36.3
101,46.52,36.6
102,46.53,36.9
103,46.53,37.0
104,46.53,37.0
105,46.53,37.1
106,46.53,37.2
107,46.53,37.6
108,46.53,37.7
109,46.53,37.9
110,46.53,38.0
111,46.53,38.0
112,46.54,38.1
113,46.54,38.4
114,46.55,38.6
115,46.56,38.9
116,46.56,39.1
117,46.56,39.4
118,46.57,39.6
119,46.57,39.9
120,46.58,40.2
121,46.59,40.4
122,46.59,40.7
123,46.6,40.9
124,46.6,41.2
125,46.61,41.5
126,46.62,41.7
127,46.63,41.9
128,46.63,42.1
129,46.64,42.3
130,46.65,42.5
131,46.66,42.8
132,46.66,43.1
133,46.67,43.2
134,46.67,43.3
135,46.67,43.4
136,46.67,43.6
137,46.68,43.8
138,46.69,44.1
139,46.69,44.4
140,46.7,44.5
141,46.7,44.6
142,46.71,44.9
143,46.72,45.1
144,46.73,45.4
145,46.74,45.7
146,46.74,45.9
147,46.75,46.0
148,46.75,46.2
149,46.75,46.3
150,46.76,46.4
151,46.76,46.5
152,46.76,46.5
153,46.76,46.5
154,46.76,46.5
155,46.76,46.6
156,46.76,46.9
157,46.77,47.0
158,46.77,47.2
159,46.77,47.3
160,46.77,47.3
161,46.77,47.3
162,46.77,47.3
163,46.77,47.5
164,46.77,47.6
165,46.78,47.8
166,46.78,47.8
167,46.78,47.8
168,46.78,47.7
169,46.78,47.8
170,46.78,47.9
171,46.78,48.0
172,46.78,48.1
173,46.79,48.1
174,46.79,48.1
175,46.79,48.1
176,46.79,48.2
177,46.8,48.3
178,46.8,48.4
179,46.81,48.2
180,46.83,47.8
181,46.84,47.0
182,46.88,46.3
183,46.93,45.6
184,46.98,45.5
185,47.05,45.4
186,47.11,45.3
187,47.15,45.4
188,47.19,45.5
189,47.2,45.6
190,47.2,45.3
191,47.19,44.8
192,47.19,44.2
193,47.2,44.3
194,47.21,44.8
195,47.22,45.7
196,47.23,46.2
197,47.24,46.8
198,47.24,47.0
199,47.24,47.1
200,47.24,47.0
201,47.24,47.1
202,47.24,47.2
203,47.25,47.4
204,47.25,47.6
205,47.25,47.7
206,47.26,48.0
207,47.27,48.4
208,47.28,48.9
209,47.3,49.0
210,47.31,49.0
211,47.33,48.9
212,47.35,48.8
213,47.37,48.7
214,47.42,48.7
215,47.44,48.6
216,47.47,48.6
217,47.5,48.5
218,47.53,48.5
219,47.55,48.7
220,47.56,48.8
221,47.57,48.9
222,47.57,48.9
223,47.58,49.0
224,47.58,49.1
225,47.59,49.3
226,47.59,49.7
227,47.6,49.9
228,47.6,50.1
229,47.61,50.3
230,47.62,50.5
231,47.62,50.5
232,47.62,50.5
233,47.62,50.5
234,47.63,50.6
235,47.63,51.0
236,47.64,51.1
237,47.64,51.1
238,47.64,51.1
239,47.64,51.0
240,47.64,51.0
241,47.64,51.1
242,47.64,51.1
243,47.64,51.1
244,47.64,51.1
245,47.64,51.3
246,47.65,51.5
247,47.65,51.6
248,47.65,51.5
249,47.64,51.3
250,47.64,51.4
251,47.64,51.5
252,47.64,51.6
253,47.64,51.7
254,47.64,51.7
255,47.64,51.8
256,47.64,51.8
257,47.64,51.7
258,47.64,51.6
259,47.64,51.6
260,47.64,51.8
261,47.65,52.0
262,47.65,52.1
263,47.65,52.1
264,47.65,52.1
265,47.65,52.2
266,47.65,52.4
267,47.65,52.6
268,47.65,52.6
269,47.65,52.4
270,47.65,52.5
271,47.65,52.6
272,47.66,52.8
273,47.66,52.9
274,47.66,53.0
275,47.66,53.1
276,47.67,53.5
277,47.68,53.8
278,47.68,53.9
279,47.68,53.9
280,47.68,53.9
281,47.69,53.9
282,47.69,53.8
283,47.7,53.7
284,47.71,53.6
285,47.73,53.6
286,47.75,53.5
287,47.76,53.1
288,47.79,52.4
289,47.83,51.6
290,47.88,51.3
291,47.94,51.1
292,47.99,51.0
293,48.05,51.0
294,48.09,51.1
295,48.12,51.2
296,48.14,51.2
297,48.15,51.1
298,48.15,51.1
299,48.16,51.2
300,48.16,51.3
301,48.17,51.6
302,48.18,52.0
303,48.19,52.7
304,48.2,53.4
305,48.2,53.6
306,48.21,53.6
307,48.21,53.7
308,48.22,53.9
309,48.23,54.2
310,48.25,54.5
311,48.25,54.6
312,48.26,54.7
313,48.27,54.8
314,48.28,55.1
315,48.3,55.3
316,48.31,55.3
317,48.31,55.1
318,48.32,55.0
319,48.33,55.1
320,48.34,55.4
321,48.35,55.9
322,48.36,56.0
323,48.37,56.0
324,48.37,55.9
325,48.38,55.9
326,48.39,56.0
327,48.39,56.1
328,48.39,56.2
329,48.39,56.1
330,48.39,56.0
331,48.39,55.9
332,48.4,56.1
333,48.4,56.3
334,48.41,56.6
335,48.41,56.7
336,48.41,56.7
337,48.41,56.8
338,48.41,56.8
339,48.41,56.9
340,48.41,56.8
341,48.41,56.8
342,48.41,56.9
343,48.41,57.1
344,48.42,57.2
345,48.42,57.4
346,48.42,57.4
347,48.42,57.3
348,48.42,57.3
349,48.43,57.6
350,48.43,57.8
351,48.43,58.0
352,48.44,58.3
353,48.44,58.6
354,48.44,58.8
355,48.44,58.8
356,48.45,58.8
357,48.45,58.8
358,48.46,59.0
359,48.48,59.2
360,48.49,59.1
361,48.52,58.2
362,48.57,56.2
363,48.64,55.3
364,48.71,54.9
365,48.78,54.8
366,48.85,54.7
367,48.91,54.8
368,48.93,54.8
369,48.93,54.3
370,48.93,53.7
371,48.93,53.2
372,48.93,52.8
373,48.93,52.8
374,48.94,53.4
375,48.95,54.1
376,48.96,54.9
377,48.98,55.9
378,48.98,56.4
379,48.98,56.4
380,48.98,56.3
381,48.98,56.2
382,48.98,56.3
383,48.99,56.6
384,48.99,56.7
385,48.98,56.5
386,48.98,55.9
387,48.97,55.3
388,48.96,54.8
389,48.96,54.3
390,48.95,53.9
391,48.94,53.1
392,48.93,52.2
393,48.9,50.9
394,48.88,48.8
395,48.86,47.8
396,48.85,46.2
397,48.83,45.2
398,48.8,43.9
399,48.77,42.3
400,48.74,40.2
401,48.71,38.7
402,48.68,37.2
403,48.65,35.4
404,48.61,34.3
405,48.58,32.3
406,48.54,31.2
407,48.51,29.5
408,48.46,28.4
409,48.44,27.2
410,48.41,26.3
411,48.37,24.9
412,48.32,23.9
413,48.28,22.5
414,48.24,21.1
415,48.2,20.2
416,48.16,19.2
417,48.13,18.4
418,48.08,16.8
419,48.06,16.3
420,48.02,15.6
421,48.0,15.0
422,47.97,14.3
423,47.93,13.6
424,47.89,12.6
425,47.85,11.7
426,47.78,10.7
427,47.74,9.8
428,47.69,9.0
429,47.64,8.0
430,47.58,7.0
431,47.51,6.1
432,47.47,5.4
433,47.42,4.7
434,47.36,4.2
435,47.31,3.7
436,47.26,3.1
437,47.2,2.7
438,47.14,2.2
439,47.05,1.7
440,46.99,1.3
441,46.91,1.1
442,46.83,0.7
443,46.75,0.6
444,46.68,0.4
445,46.59,0.4
446,46.48,0.3
447,46.35,0.3
448,46.21,0.2
449,46.02,0.3
450,45.9,0.3
451,45.74,0.2
452,45.57,0.2
453,45.4,0.2
454,45.26,0.2
455,45.08,0.2
456,44.91,0.2
457,44.73,0.2
458,44.57,0.2
459,44.42,0.1
460,44.24,0.1
461,44.14,0.1
