,angle,torque,diff
0,63.7,19.1,-29.999999999998817
1,63.67,20.0,-29.999999999998817
2,63.64,20.9,-29.999999999998817
3,63.61,21.8,-29.999999999998934
4,63.57,23.3,-37.5000000000008
5,63.53,24.6,-32.50000000000071
6,63.49,25.7,-27.500000000000533
7,63.46,27.2,-49.9999999999981
8,63.43,28.1,-29.999999999998934
9,63.4,29.4,-43.333333333331595
10,63.28,34.7,-44.166666666667645
11,63.25,35.9,-39.999999999998344
12,63.22,36.9,-33.33333333333207
13,63.2,37.7,-40.00000000000817
14,63.18,38.8,-54.99999999999112
15,63.16,39.3,-24.999999999996092
16,63.15,40.1,-80.00000000001634
17,63.13,40.7,-30.00000000000604
18,63.12,41.6,-89.99999999995381
19,63.11,42.2,-60.00000000001208
20,63.1,42.6,-40.000000000007816
21,63.08,43.2,-29.99999999999538
22,63.07,44.0,-80.00000000001563
23,63.06,44.4,-40.000000000007816
24,63.04,45.0,-29.99999999999538
25,63.03,45.5,-50.00000000000995
26,63.02,45.8,-30.000000000005684
27,63.01,46.5,-69.99999999996447
28,63.0,47.0,-50.00000000000995
29,62.99,47.7,-70.00000000001421
30,62.98,48.3,-59.999999999968736
31,62.97,48.6,-30.000000000006395
32,62.95,49.3,-35.00000000000675
33,62.94,49.8,-49.99999999997442
34,62.93,50.4,-60.00000000001208
35,62.92,50.8,-40.000000000007816
36,62.91,51.3,-49.99999999997442
37,62.91,51.7,40.00000000000057
38,62.9,52.0,-30.000000000005684
39,62.9,52.2,20.000000000000284
40,62.89,52.5,-30.000000000005684
41,62.89,52.8,29.999999999999716
42,62.88,53.2,-40.00000000000853
43,62.88,53.5,29.999999999999716
44,62.87,53.8,-29.999999999984368
45,62.87,54.0,20.000000000000284
46,62.87,54.1,10.000000000000142
47,62.87,54.2,10.000000000000142
48,62.87,54.3,9.999999999999432
49,62.86,54.5,-20.000000000004263
50,62.86,54.7,20.000000000000284
51,62.86,54.8,9.999999999999432
52,62.86,54.9,10.000000000000142
53,62.86,55.1,20.000000000000284
54,62.85,55.4,-30.000000000005684
55,62.85,55.7,30.000000000000426
56,62.85,55.9,19.999999999999574
57,62.85,55.9,0.0
58,62.85,55.9,0.0
59,62.85,56.0,10.000000000000142
60,62.85,56.3,29.999999999999716
61,62.85,56.6,30.000000000000426
62,62.84,57.0,-40.000000000007816
63,62.84,57.3,29.999999999999716
64,62.83,57.8,-49.99999999997442
65,62.82,58.1,-30.000000000006395
66,62.82,58.4,29.999999999999716
67,62.81,58.8,-40.000000000007816
68,62.8,59.1,-29.99999999998508
69,62.8,59.5,39.99999999999986
70,62.79,59.8,-30.000000000005684
71,62.79,60.1,30.000000000000426
72,62.79,60.2,10.000000000000142
73,62.78,60.9,-70.0000000000135
74,62.77,61.4,-50.00000000000995
75,62.77,61.8,39.99999999999986
76,62.76,62.4,-59.99999999996945
77,62.75,62.8,-40.000000000007816
78,62.75,63.1,30.000000000000426
79,62.75,63.5,39.99999999999986
80,62.74,63.7,-20.000000000004263
81,62.73,64.1,-39.999999999978684
82,62.73,64.5,40.00000000000057
83,62.73,64.8,29.999999999999716
84,62.73,64.9,10.000000000000853
85,62.73,65.0,9.999999999999432
86,62.73,65.2,20.000000000000284
87,62.72,65.5,-30.000000000005684
88,62.72,66.0,50.0
89,62.71,66.3,-30.000000000005684
90,62.71,66.5,20.000000000000284
91,62.71,66.7,20.000000000000284
92,62.71,66.9,20.000000000000284
93,62.71,67.1,19.999999999998863
94,62.71,67.3,20.000000000000284
95,62.7,67.5,-20.000000000004263
96,62.7,67.7,20.000000000000284
97,62.7,68.0,29.999999999999716
98,62.69,68.2,-19.999999999990052
99,62.69,68.5,29.999999999999716
100,62.69,68.7,20.000000000000284
101,62.69,69.2,50.0
102,62.68,69.4,-20.000000000004263
103,62.68,69.7,29.999999999999716
104,62.68,69.9,20.000000000000284
105,62.67,70.1,-20.000000000002842
106,62.67,70.3,20.000000000000284
107,62.67,70.5,20.000000000000284
108,62.67,70.7,20.000000000000284
109,62.67,70.8,9.999999999999432
110,62.67,71.1,29.999999999999716
111,62.67,71.3,20.000000000000284
112,62.67,71.7,40.00000000000057
113,62.66,72.0,-29.999999999984368
114,62.65,72.6,-60.00000000001137
115,62.65,72.9,30.000000000001137
116,62.65,73.2,29.999999999999716
117,62.64,73.3,-10.000000000001421
118,62.64,73.4,10.000000000000853
119,62.64,73.7,29.999999999999716
120,62.64,74.0,29.999999999999716
121,62.63,74.3,-30.000000000005684
122,62.63,74.4,10.000000000000853
123,62.63,74.6,19.999999999998863
124,62.63,74.8,20.000000000000284
125,62.63,75.0,20.000000000000284
126,62.63,75.0,0.0
127,62.63,75.1,9.999999999999432
128,62.63,75.2,10.000000000000853
129,62.63,75.4,20.000000000000284
130,62.63,75.5,9.999999999999432
131,62.63,75.5,0.0
132,62.63,75.6,9.999999999999432
133,62.62,75.7,-9.999999999995737
134,62.62,75.9,20.000000000000284
135,62.62,75.8,-10.000000000000853
136,62.62,75.7,-9.999999999999432
137,62.62,75.8,9.999999999999432
138,62.62,76.1,29.999999999999716
139,62.62,76.3,20.000000000000284
140,62.62,76.4,10.000000000000853
141,62.62,76.6,19.999999999998863
