,angle,torque
0,2.43,9.3
1,2.41,9.3
2,2.4,9.3
3,2.38,9.4
4,2.37,9.4
5,2.35,9.5
6,2.23,10.2
7,2.19,10.4
8,2.16,10.5
9,2.13,10.6
10,2.11,10.7
11,2.09,10.7
12,2.08,10.8
13,2.06,10.9
14,2.03,11.1
15,2.02,11.2
16,2.01,11.4
17,2.0,11.4
18,2.0,11.4
19,1.99,11.4
20,1.99,11.4
21,1.98,11.4
22,1.98,11.5
23,1.97,11.5
24,1.96,11.5
25,1.96,11.5
26,1.95,11.5
27,1.94,11.5
28,1.93,11.6
29,1.91,11.7
30,1.9,11.8
31,1.89,11.9
32,1.89,12.0
33,1.89,12.0
34,1.88,12.1
35,1.87,12.2
36,1.85,12.4
37,1.84,12.7
38,1.83,12.8
39,1.82,13.1
40,1.79,13.5
41,1.77,13.9
42,1.75,14.4
43,1.72,14.9
44,1.7,15.4
45,1.68,15.8
46,1.65,16.4
47,1.63,16.9
48,1.59,17.5
49,1.57,18.0
50,1.55,18.6
51,1.53,19.1
52,1.52,19.5
53,1.5,19.8
54,1.49,20.0
55,1.47,20.5
56,1.46,20.8
57,1.44,21.2
58,1.43,21.4
59,1.4,21.9
60,1.39,22.3
61,1.37,22.8
62,1.35,23.4
63,1.33,23.8
64,1.32,24.3
65,1.3,24.5
66,1.29,24.7
67,1.28,25.0
68,1.27,25.4
69,1.25,25.7
70,1.24,26.1
71,1.22,26.5
72,1.2,26.8
73,1.19,27.1
74,1.18,27.3
75,1.17,27.6
76,1.16,27.8
77,1.16,28.1
78,1.15,28.2
79,1.14,28.4
80,1.14,28.5
81,1.14,28.5
82,1.13,28.6
83,1.13,28.7
84,1.12,29.0
85,1.11,29.2
86,1.1,29.5
87,1.1,29.6
88,1.1,29.6
89,1.1,29.6
90,1.1,29.8
91,1.09,29.9
92,1.09,30.0
93,1.09,30.1
94,1.08,30.2
95,1.07,30.4
96,1.06,30.9
97,1.05,31.2
98,1.04,31.4
99,1.04,31.4
100,1.04,31.3
101,1.04,31.2
102,1.04,31.3
103,1.04,31.2
104,1.04,31.0
105,1.04,30.7
106,1.04,30.5
107,1.04,30.5
108,1.04,30.6
109,1.04,30.7
110,1.04,30.6
111,1.04,30.5
112,1.04,30.1
113,1.04,30.0
114,1.03,30.1
115,1.03,30.4
116,1.02,30.7
117,1.02,30.9
118,1.02,30.9
119,1.02,30.8
120,1.02,30.8
121,1.02,31.2
122,1.01,31.5
123,1.01,31.7
124,1.0,31.9
125,1.0,31.9
126,1.0,32.0
127,0.98,32.4
128,0.98,32.5
129,0.97,32.6
130,0.97,32.6
131,0.97,32.7
132,0.97,32.8
133,0.96,32.9
134,0.96,33.0
135,0.96,32.8
136,0.96,32.7
137,0.96,32.7
138,0.95,32.7
139,0.95,32.7
140,0.95,32.7
141,0.95,32.7
142,0.95,32.7
143,0.94,32.9
144,0.94,33.1
145,0.93,33.2
146,0.92,33.4
147,0.92,33.5
148,0.91,33.6
149,0.9,33.6
150,0.88,33.1
151,0.85,32.6
152,0.82,32.1
153,0.73,32.0
154,0.67,31.9
155,0.6,32.0
156,0.55,32.1
157,0.49,32.2
158,0.46,32.4
159,0.42,32.5
160,0.41,32.6
161,0.4,32.6
162,0.4,32.5
163,0.4,32.5
164,0.39,32.6
165,0.38,32.9
166,0.37,33.2
167,0.35,33.7
168,0.32,33.9
169,0.3,34.0
170,0.27,34.1
171,0.23,34.2
172,0.2,34.3
173,0.17,34.3
174,0.12,34.5
175,0.11,34.5
176,0.07,34.7
177,0.05,34.8
178,0.02,34.9
179,0.0,35.0
180,0.03,35.2
181,0.04,35.4
182,0.07,35.5
183,0.08,35.7
184,0.1,35.8
185,0.11,36.0
186,0.13,36.1
187,0.15,36.3
188,0.19,36.5
