,angle,torque
0,29.52,8.5
1,29.55,8.9
2,29.56,9.2
3,29.58,9.6
4,29.61,10.0
5,29.63,10.3
6,29.66,10.8
7,29.67,11.0
8,29.7,11.3
9,29.72,11.8
10,29.74,12.2
11,29.78,12.8
12,29.81,13.3
13,29.84,14.1
14,29.87,14.7
15,29.9,15.2
16,29.93,16.0
17,29.96,16.6
18,29.99,17.5
19,30.01,18.1
20,30.03,19.0
21,30.05,19.5
22,30.07,20.2
23,30.09,20.6
24,30.11,21.3
25,30.14,22.0
26,30.17,22.7
27,30.2,23.6
28,30.22,24.3
29,30.25,25.2
30,30.26,25.8
31,30.28,26.3
32,30.29,26.7
33,30.29,26.9
34,30.3,27.3
35,30.32,27.6
36,30.34,28.3
37,30.36,28.8
38,30.38,29.7
39,30.4,30.1
40,30.41,30.8
41,30.41,31.0
42,30.42,31.2
43,30.44,31.7
44,30.44,31.9
45,30.45,32.3
46,30.46,32.6
47,30.47,32.7
48,30.47,33.0
49,30.49,33.3
50,30.5,33.8
51,30.51,34.2
52,30.52,34.7
53,30.53,35.0
54,30.54,35.2
55,30.55,35.7
56,30.57,36.2
57,30.58,36.6
58,30.59,37.0
59,30.6,37.4
60,30.61,37.7
61,30.61,38.0
62,30.62,38.5
63,30.63,38.8
64,30.64,39.1
65,30.64,39.4
66,30.65,39.6
67,30.66,40.0
68,30.67,40.3
69,30.68,40.8
70,30.7,41.1
71,30.71,41.8
72,30.72,42.2
73,30.73,42.7
74,30.74,43.1
75,30.75,43.4
76,30.76,43.7
77,30.77,44.1
78,30.78,44.6
79,30.79,45.0
80,30.8,45.6
81,30.82,46.1
82,30.83,46.4
83,30.84,47.0
84,30.85,47.4
85,30.86,47.8
86,30.87,48.2
87,30.88,48.4
88,30.88,48.8
89,30.89,49.1
90,30.89,49.3
91,30.9,49.5
92,30.9,49.8
93,30.9,50.0
94,30.91,50.3
95,30.92,50.6
96,30.92,50.9
97,30.93,51.1
98,30.93,51.3
99,30.93,51.4
100,30.93,51.6
101,30.93,51.8
102,30.93,52.0
103,30.93,52.0
104,30.93,52.1
105,30.94,52.2
106,30.94,52.5
107,30.94,52.7
108,30.94,52.9
109,30.94,52.9
110,30.95,53.0
111,30.95,53.1
112,30.95,53.3
113,30.95,53.4
114,30.95,53.6
115,30.96,53.8
116,30.96,54.0
117,30.97,54.2
118,30.97,54.4
119,30.97,54.5
120,30.97,54.6
121,30.97,54.7
122,30.97,55.0
123,30.97,55.1
124,30.98,55.3
125,30.98,55.3
126,30.98,55.4
127,30.98,55.5
128,30.98,55.7
129,30.98,55.8
130,30.99,55.9
131,30.99,56.0
132,30.99,55.9
133,30.99,55.8
134,30.99,55.8
135,30.99,56.2
136,30.99,56.4
137,30.99,56.5
138,30.99,56.3
