,angle,torque
0,15.03,8.5
1,15.01,8.8
2,15.0,9.1
3,14.99,9.4
4,14.98,9.6
5,14.97,9.6
6,14.97,9.5
7,14.96,9.5
8,14.96,9.6
9,14.96,9.6
10,14.95,9.6
11,14.94,9.7
12,14.92,9.8
13,14.91,10.0
14,14.89,10.1
15,14.87,10.4
16,14.84,10.7
17,14.82,10.9
18,14.8,11.2
19,14.78,11.4
20,14.77,11.6
21,14.75,11.8
22,14.74,12.0
23,14.73,12.2
24,14.71,12.4
25,14.71,12.4
26,14.7,12.4
27,14.7,12.4
28,14.69,12.4
29,14.69,12.4
30,14.69,12.5
31,14.68,12.6
32,14.68,12.7
33,14.67,12.9
34,14.67,13.0
35,14.67,13.1
36,14.67,13.1
37,14.67,13.2
38,14.66,13.3
39,14.66,13.4
40,14.66,13.3
41,14.66,13.3
42,14.66,13.3
43,14.65,13.5
44,14.65,13.7
45,14.64,13.8
46,14.64,13.8
47,14.64,13.9
48,14.64,13.9
49,14.64,13.9
50,14.63,14.0
51,14.62,14.2
52,14.62,14.4
53,14.61,14.5
54,14.59,14.8
55,14.59,14.9
56,14.58,15.1
57,14.58,15.3
58,14.57,15.5
59,14.56,15.6
60,14.55,15.8
61,14.54,15.9
62,14.54,16.0
63,14.54,16.1
64,14.53,16.2
65,14.53,16.4
66,14.52,16.6
67,14.51,16.8
68,14.5,16.9
69,14.49,17.0
70,14.49,17.0
71,14.48,17.1
72,14.47,17.4
73,14.46,17.6
74,14.45,17.8
75,14.44,17.9
76,14.43,18.0
77,14.41,18.2
78,14.4,18.4
79,14.39,18.8
80,14.38,19.1
81,14.37,19.4
82,14.36,19.6
83,14.35,19.7
84,14.34,19.8
85,14.33,20.1
86,14.32,20.4
87,14.31,20.7
88,14.3,21.0
89,14.29,21.1
90,14.28,21.3
91,14.27,21.6
92,14.25,22.1
93,14.23,22.6
94,14.22,23.1
95,14.21,23.4
96,14.21,23.5
97,14.21,23.5
98,14.2,23.5
99,14.19,23.7
100,14.19,23.9
101,14.18,24.0
102,14.18,24.2
103,14.17,24.3
104,14.17,24.4
105,14.17,24.6
106,14.17,24.8
107,14.16,24.9
108,14.15,25.0
109,14.15,25.2
110,14.14,25.3
111,14.14,25.5
112,14.13,25.6
113,14.13,25.8
114,14.12,25.9
115,14.12,26.1
116,14.11,26.3
117,14.11,26.4
118,14.11,26.5
119,14.1,26.6
