,angle,torque
0,16.32,14.6
1,16.41,15.8
2,16.49,18.0
3,16.56,19.4
4,16.6,21.3
5,16.64,22.5
6,16.67,23.3
7,16.7,24.2
8,16.72,24.7
9,16.92,30.3
10,16.95,31.3
11,16.97,32.1
12,16.99,32.7
13,17.01,33.2
14,17.02,33.9
15,17.04,34.3
16,17.06,35.0
17,17.08,35.6
18,17.1,36.3
19,17.13,37.3
20,17.14,37.9
21,17.16,38.8
22,17.18,39.3
23,17.19,39.7
24,17.2,40.0
25,17.22,40.7
26,17.23,41.2
27,17.25,41.7
28,17.26,42.0
29,17.26,42.2
30,17.27,42.5
31,17.28,42.7
32,17.29,43.1
33,17.3,43.6
34,17.31,43.8
35,17.33,44.4
36,17.33,44.7
37,17.35,45.1
38,17.36,45.4
39,17.36,45.7
40,17.36,45.8
41,17.37,46.0
42,17.38,46.2
43,17.39,46.6
44,17.4,47.1
45,17.41,47.4
46,17.42,47.8
47,17.43,48.0
48,17.43,48.1
49,17.44,48.4
50,17.45,48.6
51,17.46,49.1
52,17.47,49.4
53,17.48,49.8
54,17.49,50.1
55,17.49,50.4
56,17.5,50.5
57,17.5,50.6
58,17.5,50.7
59,17.51,51.0
60,17.52,51.4
61,17.53,51.7
62,17.53,52.0
63,17.53,52.1
64,17.54,52.3
65,17.54,52.5
66,17.54,52.7
67,17.55,52.9
68,17.56,53.2
69,17.57,53.5
70,17.57,53.9
71,17.57,54.0
72,17.58,54.1
73,17.58,54.2
74,17.59,54.4
75,17.59,54.7
76,17.6,54.9
77,17.6,55.2
78,17.61,55.4
79,17.63,55.8
80,17.63,56.1
81,17.65,56.4
82,17.65,56.6
83,17.65,56.8
84,17.66,57.0
85,17.66,57.1
86,17.66,57.3
87,17.67,57.4
88,17.67,57.5
89,17.67,57.7
90,17.67,57.8
91,17.68,58.1
92,17.68,58.3
93,17.69,58.6
94,17.69,58.8
95,17.69,59.0
96,17.7,59.2
97,17.7,59.3
98,17.7,59.4
99,17.7,59.5
100,17.7,59.6
101,17.71,59.8
102,17.72,60.0
103,17.72,60.3
104,17.72,60.4
105,17.73,60.7
106,17.73,60.7
107,17.74,61.0
108,17.74,61.1
109,17.75,61.4
110,17.75,61.5
111,17.75,61.7
112,17.75,61.8
113,17.75,61.8
114,17.76,62.0
115,17.76,62.2
116,17.77,62.4
117,17.77,62.6
118,17.77,62.7
119,17.78,62.9
120,17.78,63.2
121,17.79,63.3
122,17.79,63.6
123,17.8,63.8
124,17.8,63.9
125,17.81,64.1
126,17.81,64.1
127,17.82,64.4
128,17.83,64.6
129,17.83,64.8
130,17.84,65.0
131,17.84,65.2
132,17.85,65.5
133,17.86,65.8
134,17.87,66.2
135,17.88,66.4
136,17.88,66.4
137,17.89,66.0
138,17.9,65.7
139,17.92,65.2
140,17.97,64.5
141,18.0,64.1
142,18.06,63.7
143,18.13,63.6
144,18.2,63.6
145,18.25,63.7
146,18.29,63.9
147,18.33,64.2
148,18.34,64.3
149,18.34,64.2
150,18.35,64.3
151,18.36,64.5
152,18.38,65.3
153,18.39,65.6
154,18.41,66.1
155,18.43,66.4
156,18.44,66.5
157,18.46,66.8
158,18.49,67.0
159,18.52,67.2
160,18.56,67.3
161,18.61,67.3
162,18.66,67.3
163,18.72,67.5
164,18.8,67.6
165,18.88,67.8
166,18.98,68.0
167,19.04,68.3
168,19.11,68.5
169,19.17,68.8
