,angle,torque
0,11.9,4.2
1,11.95,3.6
2,12.02,2.8
3,12.08,2.2
4,12.13,1.7
5,12.17,1.4
6,12.2,1.1
7,12.23,1.0
8,12.26,0.8
9,12.28,0.7
10,12.3,0.7
11,12.31,0.6
12,12.32,0.5
13,12.36,0.5
14,12.38,0.4
15,12.41,0.4
16,12.47,0.3
17,12.55,0.3
18,12.63,0.3
19,12.74,0.3
20,12.89,0.3
21,12.99,0.3
22,13.12,0.3
23,13.28,0.3
24,13.49,0.3
25,13.61,0.3
26,13.76,0.3
27,13.89,0.3
28,13.99,0.4
29,14.15,0.5
30,14.35,0.5
31,14.65,0.6
32,14.83,0.5
33,15.12,0.3
34,15.37,0.1
35,15.6,0.2
36,15.83,0.2
37,16.03,0.1
38,16.2,0.1
39,16.32,0.1
40,16.45,0.1
41,16.54,0.0
42,16.57,0.1
43,16.57,0.1
44,16.51,0.2
45,16.42,0.2
46,16.28,0.2
47,16.03,0.2
48,15.86,0.2
49,15.61,0.2
50,15.33,0.3
51,15.12,0.3
52,14.83,0.4
53,14.45,0.4
54,14.25,0.5
55,13.97,0.8
56,13.71,1.3
57,13.46,1.9
58,13.18,3.3
59,13.05,4.1
60,12.88,5.6
61,12.76,6.2
62,12.61,7.7
63,12.48,8.9
64,12.37,10.6
65,12.28,12.3
66,12.2,13.6
67,12.13,14.6
68,12.07,16.0
69,12.03,16.9
70,11.99,17.7
71,11.94,19.0
72,11.9,19.9
73,11.86,21.2
74,11.82,22.2
75,11.77,23.5
76,11.73,24.4
77,11.7,25.7
78,11.65,26.8
79,11.63,27.5
80,11.61,28.2
81,11.59,28.8
82,11.56,29.5
83,11.55,29.8
84,11.53,30.5
85,11.51,30.8
86,11.49,31.4
87,11.47,31.8
88,11.46,32.2
89,11.44,32.9
90,11.41,33.5
91,11.39,34.1
92,11.37,34.8
93,11.36,35.3
94,11.34,35.6
95,11.32,35.9
96,11.31,36.2
97,11.31,36.3
98,11.31,36.3
99,11.3,36.3
100,11.3,36.4
101,11.3,36.3
102,11.3,36.3
103,11.3,36.3
104,11.29,36.5
105,11.29,36.6
106,11.28,36.8
107,11.28,37.0
108,11.28,37.1
109,11.27,37.3
110,11.27,37.4
111,11.27,37.5
112,11.26,37.5
113,11.26,37.7
114,11.25,37.9
115,11.25,38.1
116,11.25,38.2
117,11.25,38.2
118,11.25,38.2
119,11.24,38.3
120,11.23,38.7
121,11.21,39.1
122,11.2,39.6
123,11.2,39.7
124,11.2,39.8
125,11.2,39.8
126,11.2,39.8
127,11.2,39.7
128,11.2,39.6
129,11.2,39.3
130,11.2,39.2
131,11.2,39.2
132,11.2,39.3
133,11.2,39.3
134,11.2,39.2
135,11.21,39.0
136,11.21,38.5
137,11.21,38.3
138,11.21,38.2
139,11.2,38.2
140,11.2,38.2
141,11.2,38.2
142,11.2,38.2
143,11.2,38.2
144,11.2,38.2
145,11.2,38.3
146,11.2,38.3
147,11.2,38.3
148,11.2,38.2
149,11.2,38.0
150,11.2,37.8
151,11.2,37.7
152,11.2,37.6
153,11.2,37.6
154,11.2,37.6
155,11.2,37.7
156,11.2,37.9
157,11.2,38.1
158,11.2,38.2
159,11.2,38.2
160,11.2,38.1
161,11.2,38.1
162,11.2,38.1
163,11.2,38.3
164,11.2,38.5
165,11.2,38.6
166,11.2,38.7
167,11.2,38.7
168,11.2,38.7
169,11.2,38.9
170,11.2,39.1
171,11.2,39.4
172,11.2,39.3
173,11.2,39.1
174,11.2,39.0
175,11.2,39.0
176,11.19,39.3
177,11.19,39.7
178,11.19,39.9
179,11.19,39.9
180,11.19,39.8
181,11.19,39.7
182,11.19,39.9
183,11.19,40.0
184,11.18,40.2
185,11.18,40.2
186,11.18,40.4
187,11.18,40.5
188,11.18,40.7
189,11.18,40.8
190,11.18,40.9
191,11.18,41.1
192,11.18,41.2
193,11.18,41.3
194,11.18,41.4
195,11.18,41.4
196,11.18,41.4
197,11.18,41.4
198,11.18,41.5
199,11.18,41.6
200,11.17,41.7
201,11.17,41.9
202,11.17,42.0
203,11.17,42.0
204,11.17,41.9
205,11.17,42.0
206,11.17,42.1
207,11.17,42.3
208,11.17,42.4
209,11.16,42.5
210,11.16,42.7
211,11.16,42.9
212,11.14,43.2
213,11.13,43.7
214,11.12,44.0
215,11.11,44.2
216,11.1,44.4
217,11.09,44.5
218,11.08,44.9
219,11.06,45.4
220,11.04,45.4
221,11.02,44.7
222,10.98,43.9
223,10.93,43.8
224,10.89,43.8
225,10.83,43.9
226,10.78,44.1
227,10.74,44.2
228,10.7,44.3
229,10.66,44.5
230,10.63,44.6
231,10.61,44.8
232,10.59,44.9
233,10.58,44.9
234,10.57,45.0
235,10.55,45.3
236,10.53,45.8
237,10.5,46.3
238,10.48,46.7
239,10.45,46.8
240,10.42,46.9
241,10.39,47.0
242,10.36,47.2
243,10.31,47.3
244,10.27,47.6
245,10.23,47.7
