,angle,torque
0,11.91,12.4
1,11.9,12.5
2,11.88,12.9
3,11.81,14.1
4,11.79,14.3
5,11.78,14.6
6,11.77,14.9
7,11.75,15.1
8,11.74,15.1
9,11.74,15.3
10,11.73,15.3
11,11.73,15.4
12,11.73,15.5
13,11.73,15.6
14,11.73,15.6
15,11.73,15.6
16,11.73,15.5
17,11.73,15.5
18,11.73,15.5
19,11.72,15.6
20,11.72,15.7
21,11.71,15.8
22,11.71,15.9
23,11.71,16.0
24,11.71,16.0
25,11.71,16.1
26,11.7,16.2
27,11.69,16.6
28,11.68,16.8
29,11.67,17.1
30,11.66,17.2
31,11.65,17.4
32,11.65,17.5
33,11.64,17.7
34,11.63,18.0
35,11.61,18.3
36,11.6,18.7
37,11.58,19.1
38,11.56,19.7
39,11.54,19.9
40,11.53,20.2
41,11.53,20.3
42,11.53,20.4
43,11.53,20.5
44,11.53,20.6
45,11.53,20.6
46,11.53,20.6
47,11.53,20.6
48,11.52,20.7
49,11.52,20.9
50,11.51,21.1
51,11.51,21.3
52,11.5,21.4
53,11.5,21.5
54,11.5,21.5
55,11.5,21.6
56,11.5,21.7
57,11.49,21.8
58,11.49,22.0
59,11.48,22.2
60,11.47,22.5
61,11.47,22.7
62,11.45,22.9
63,11.44,23.2
64,11.43,23.4
65,11.42,23.6
66,11.41,23.9
67,11.41,24.1
68,11.4,24.3
69,11.39,24.5
70,11.38,24.7
71,11.37,24.9
72,11.37,25.1
73,11.36,25.3
74,11.35,25.7
75,11.34,25.8
76,11.33,26.0
77,11.32,26.2
78,11.31,26.4
79,11.3,26.6
80,11.3,26.8
81,11.29,27.1
82,11.28,27.3
83,11.27,27.5
84,11.27,27.6
85,11.27,27.8
86,11.26,27.9
87,11.25,28.1
88,11.24,28.3
89,11.24,28.5
90,11.24,28.6
91,11.23,28.8
92,11.23,28.9
93,11.22,29.0
94,11.22,29.2
95,11.21,29.3
96,11.21,29.5
97,11.2,29.6
98,11.2,29.7
99,11.2,29.8
100,11.19,30.0
101,11.18,30.1
102,11.17,30.2
103,11.17,30.4
104,11.17,30.5
105,11.16,30.7
106,11.16,30.9
107,11.15,31.1
108,11.14,31.3
109,11.13,31.5
110,11.12,31.8
111,11.12,31.9
112,11.11,32.1
113,11.1,32.2
114,11.09,32.3
115,11.09,32.4
116,11.08,32.6
117,11.07,32.7
118,11.07,32.9
119,11.07,32.9
120,11.07,33.0
121,11.07,33.1
122,11.07,33.2
123,11.07,33.4
124,11.07,33.5
125,11.07,33.5
126,11.07,33.5
127,11.07,33.6
128,11.06,33.7
129,11.05,33.8
130,11.05,34.0
131,11.05,34.0
132,11.05,34.0
133,11.05,34.0
134,11.05,34.1
135,11.05,34.2
136,11.04,34.3
137,11.04,34.3
138,11.04,34.4
139,11.04,34.5
140,11.04,34.5
141,11.03,34.6
142,11.03,34.8
143,11.02,34.9
144,11.02,34.9
145,11.02,34.9
146,11.02,35.0
147,11.01,35.0
148,11.01,35.2
149,11.0,35.4
150,11.0,35.5
151,10.99,35.5
152,10.99,35.5
153,10.98,35.5
154,10.98,35.6
155,10.97,35.7
156,10.96,35.8
157,10.96,35.8
158,10.96,35.9
159,10.95,35.9
160,10.94,36.0
161,10.93,36.1
162,10.92,36.1
163,10.92,36.2
164,10.91,36.1
165,10.91,36.0
166,10.91,36.0
167,10.91,36.1
168,10.9,36.2
169,10.89,36.3
170,10.88,36.4
171,10.88,36.4
172,10.88,36.5
173,10.88,36.5
174,10.88,36.5
175,10.87,36.4
176,10.87,36.4
177,10.87,36.4
178,10.87,36.4
179,10.87,36.3
180,10.87,36.3
181,10.87,36.2
182,10.87,36.1
183,10.87,36.0
184,10.87,36.0
185,10.87,36.2
186,10.87,36.3
187,10.87,36.3
188,10.87,36.2
189,10.87,36.2
190,10.87,36.3
191,10.87,36.4
192,10.87,36.6
193,10.87,36.6
194,10.87,36.7
195,10.86,36.9
196,10.85,37.0
197,10.84,37.3
198,10.83,37.7
199,10.82,38.0
200,10.81,38.1
201,10.79,38.1
202,10.77,38.0
203,10.74,37.9
204,10.71,37.7
205,10.67,37.6
206,10.61,37.6
207,10.58,37.7
208,10.54,37.8
209,10.51,37.9
210,10.47,37.9
211,10.45,38.0
212,10.43,38.2
213,10.41,38.3
214,10.4,38.5
215,10.37,38.7
216,10.36,38.9
217,10.34,39.1
218,10.32,39.4
219,10.29,39.5
220,10.27,39.7
221,10.24,39.8
222,10.22,39.9
223,10.2,40.0
224,10.17,40.2
225,10.15,40.4
226,10.12,40.5
227,10.09,40.7
228,10.07,40.8
229,10.04,41.0
230,10.02,41.1
231,9.98,41.3
232,9.97,41.4
233,9.96,41.5
234,9.94,41.7
235,9.91,41.8
236,9.89,42.0
237,9.86,42.1
238,9.84,42.3
239,9.81,42.5
240,9.79,42.6
241,9.76,42.8
242,9.75,42.8
243,9.72,43.0
244,9.69,43.1
245,9.67,43.2
246,9.64,43.3
247,9.62,43.5
248,9.59,43.5
249,9.57,43.7
250,9.54,43.8
251,9.52,43.9
252,9.49,44.1
253,9.47,44.1
254,9.44,44.2
255,9.42,44.2
256,9.39,44.3
257,9.37,44.4
258,9.35,44.6
259,9.33,44.7
260,9.31,44.8
261,9.29,44.9
