,angle,torque
0,9.02,10.6
1,8.99,11.2
2,8.9,14.1
3,8.82,16.7
4,8.74,18.5
5,8.65,21.5
6,8.56,23.7
7,8.49,26.7
8,8.45,28.5
9,8.41,30.4
10,8.39,31.2
11,8.33,33.2
12,8.28,34.6
13,8.25,35.8
14,8.21,37.2
15,8.19,38.3
16,8.17,39.1
17,8.14,39.8
18,8.13,40.6
19,8.1,41.6
20,8.08,42.3
21,8.07,43.1
22,8.05,43.7
23,8.03,44.4
24,8.02,44.9
25,8.0,45.8
26,7.98,46.4
27,7.97,46.7
28,7.95,47.6
29,7.93,48.1
30,7.92,48.9
31,7.9,49.6
32,7.89,50.1
33,7.88,50.5
34,7.87,51.0
35,7.85,51.4
36,7.84,51.8
37,7.83,52.5
38,7.82,52.8
39,7.81,53.2
40,7.8,53.5
41,7.79,53.9
42,7.78,54.3
43,7.77,54.6
44,7.76,55.0
45,7.75,55.2
46,7.75,55.5
47,7.74,55.5
48,7.74,55.7
49,7.73,55.8
50,7.73,56.0
51,7.73,56.1
52,7.73,56.2
53,7.73,56.2
54,7.72,56.3
55,7.72,56.6
56,7.71,56.8
57,7.7,57.2
58,7.69,57.7
59,7.68,57.9
60,7.68,58.4
61,7.67,58.7
62,7.67,58.9
63,7.67,59.0
64,7.66,59.3
65,7.65,59.6
66,7.64,60.2
67,7.63,60.7
68,7.62,61.2
69,7.61,61.6
70,7.6,62.0
71,7.6,62.3
72,7.59,62.5
73,7.57,63.0
74,7.57,63.2
75,7.56,63.9
76,7.55,64.3
77,7.54,64.6
78,7.54,64.9
79,7.54,65.0
80,7.54,65.0
81,7.54,65.1
82,7.53,65.2
83,7.53,65.4
84,7.51,65.9
85,7.5,66.5
86,7.5,67.0
87,7.49,67.4
88,7.48,67.6
89,7.48,67.7
90,7.48,67.8
91,7.48,67.8
92,7.48,67.8
93,7.48,68.1
94,7.47,68.4
95,7.47,68.8
96,7.46,69.2
97,7.46,69.5
98,7.46,69.5
99,7.46,69.5
100,7.46,69.5
101,7.45,69.6
102,7.45,69.7
103,7.45,69.8
104,7.45,69.9
105,7.45,69.9
106,7.45,70.0
107,7.45,70.1
108,7.45,70.5
109,7.45,70.8
110,7.45,70.9
111,7.45,71.0
112,7.45,71.1
113,7.45,71.2
114,7.45,71.4
115,7.44,71.5
116,7.44,71.8
117,7.44,71.8
118,7.44,71.9
119,7.44,72.0
120,7.44,71.9
121,7.44,71.9
122,7.44,72.0
123,7.44,72.1
124,7.44,72.1
125,7.44,72.0
126,7.44,71.9
127,7.44,72.1
128,7.44,72.5
129,7.44,72.7
130,7.44,72.9
131,7.44,72.8
132,7.44,72.7
133,7.44,72.7
134,7.43,73.1
135,7.43,73.3
136,7.43,73.5
137,7.43,73.7
138,7.43,73.9
139,7.42,74.1
140,7.42,74.1
141,7.41,74.4
142,7.41,74.7
143,7.4,75.1
144,7.4,75.4
145,7.4,75.6
146,7.39,75.9
147,7.39,76.2
148,7.39,76.4
149,7.38,76.5
150,7.38,76.6
151,7.38,76.7
152,7.38,76.7
153,7.38,76.8
154,7.38,76.9
155,7.37,77.0
156,7.37,77.1
157,7.37,77.3
158,7.37,77.5
159,7.36,77.9
160,7.36,78.2
161,7.36,78.3
162,7.36,78.3
163,7.36,78.3
164,7.35,78.6
165,7.35,78.8
166,7.35,78.8
167,7.35,78.9
168,7.35,78.9
169,7.35,79.2
170,7.34,79.4
171,7.34,79.4
172,7.34,79.4
173,7.34,79.4
174,7.34,79.5
175,7.34,79.5
176,7.34,79.4
177,7.33,79.4
178,7.33,79.6
179,7.32,79.9
180,7.32,80.2
181,7.32,80.3
182,7.31,80.6
183,7.3,81.2
184,7.29,81.7
185,7.29,81.7
186,7.29,81.5
187,7.29,81.5
188,7.29,81.5
189,7.29,81.5
190,7.29,81.5
191,7.28,82.0
192,7.26,82.7
193,7.25,83.5
194,7.24,83.8
195,7.24,81.3
196,7.16,76.6
197,7.04,74.6
198,6.9,74.8
199,6.79,75.0
200,6.66,75.6
201,6.55,76.1
202,6.49,76.8
203,6.46,77.0
204,6.46,76.4
205,6.46,76.2
206,6.44,76.4
207,6.42,77.7
208,6.4,78.8
209,6.39,79.7
210,6.38,80.1
211,6.36,80.8
212,6.33,81.8
213,6.3,82.0
214,6.24,81.5
215,6.13,81.1
216,6.05,81.0
217,5.92,81.0
218,5.79,81.2
219,5.65,81.5
220,5.53,82.1
221,5.45,82.6
222,5.37,83.2
223,5.33,83.7
224,5.31,84.0
225,5.32,83.5
226,5.33,82.2
227,5.35,80.7
228,5.36,78.7
229,5.37,78.1
230,5.38,77.1
231,5.4,76.2
232,5.42,74.2
233,5.46,72.0
234,5.48,69.8
235,5.51,68.1
236,5.56,65.2
237,5.59,62.3
238,5.63,60.4
239,5.67,57.5
240,5.73,55.3
241,5.77,51.9
242,5.85,49.0
243,5.9,46.3
244,5.97,44.1
245,6.05,41.4
246,6.13,37.9
247,6.22,34.8
248,6.31,31.9
249,6.39,29.7
250,6.5,26.9
251,6.56,24.7
252,6.64,23.0
253,6.72,20.7
254,6.79,19.2
255,6.87,17.1
256,6.99,14.4
257,7.08,13.2
258,7.16,11.4
259,7.24,10.4
260,7.32,8.7
261,7.37,8.1
262,7.45,6.8
263,7.48,6.1
264,7.53,5.7
265,7.57,5.0
266,7.61,4.6
267,7.66,3.9
268,7.71,3.5
269,7.78,2.9
270,7.82,2.6
271,7.88,2.2
272,7.91,1.9
273,7.96,1.6
274,8.01,1.3
275,8.05,1.0
276,8.09,0.8
277,8.13,0.6
278,8.16,0.5
279,8.18,0.5
280,8.2,0.4
281,8.22,0.4
282,8.22,0.4
283,8.23,0.4
284,8.23,0.4
285,8.24,0.4
286,8.25,0.4
287,8.25,0.3
288,8.27,0.3
289,8.28,0.3
290,8.29,0.3
291,8.31,0.3
