,angle,torque,diff
0,15.49,19.1,45.00000000000089
1,15.51,20.0,45.00000000000089
2,15.53,20.4,20.000000000000355
3,15.55,21.0,29.999999999998046
4,15.57,21.7,35.00000000000071
5,15.6,22.6,30.00000000000071
6,15.64,23.7,27.49999999999931
7,15.67,25.0,43.33333333333428
8,15.71,26.4,34.999999999999154
9,15.73,27.3,45.000000000001066
10,15.76,28.7,46.666666666667616
11,15.79,29.5,26.666666666667258
12,15.8,30.3,79.99999999998757
13,15.82,31.2,45.00000000000089
14,15.84,31.5,15.000000000000355
15,15.87,32.6,36.666666666667496
16,15.88,33.3,69.99999999998863
17,15.9,33.9,30.00000000000071
18,15.92,35.1,60.00000000000142
19,15.94,35.7,30.00000000000071
20,15.96,36.6,44.999999999996895
21,15.98,37.1,25.000000000000533
22,16.0,38.1,50.000000000001066
23,16.02,39.0,45.00000000000089
24,16.04,40.0,50.000000000001066
25,16.06,40.8,40.00000000000071
26,16.08,41.6,40.000000000001066
27,16.1,43.1,74.99999999998828
28,16.12,44.6,75.0000000000016
29,16.14,45.6,50.000000000001066
30,16.16,46.6,50.000000000001066
31,16.18,47.4,40.00000000000071
32,16.2,48.4,50.000000000001066
33,16.22,49.4,50.000000000001066
34,16.24,50.2,40.000000000001066
35,16.26,51.3,54.99999999999112
36,16.28,52.2,45.00000000000124
37,16.3,53.5,65.00000000000125
38,16.32,54.6,55.00000000000124
39,16.34,56.0,70.00000000000142
40,16.36,57.4,70.00000000000142
41,16.38,58.5,55.00000000000124
42,16.4,59.4,45.00000000000089
43,16.42,60.6,59.99999999999076
44,16.45,61.8,40.00000000000308
45,16.47,63.1,65.0000000000016
46,16.49,64.4,65.0000000000016
47,16.51,65.2,39.999999999993605
48,16.53,66.3,55.00000000000089
49,16.55,67.0,35.00000000000089
50,16.57,68.2,60.00000000000142
51,16.59,69.6,70.00000000000107
52,16.61,70.3,35.00000000000089
53,16.64,71.8,49.9999999999981
54,16.66,72.9,55.0000000000016
55,16.68,74.0,55.00000000000089
56,16.71,75.5,49.9999999999981
57,16.73,76.8,65.00000000000125
58,16.75,77.8,50.000000000001066
59,16.77,79.0,60.00000000000142
60,16.79,80.0,50.000000000001066
61,16.81,81.6,80.00000000000142
62,16.83,82.9,65.00000000000196
63,16.85,84.0,54.99999999999112
64,16.87,85.0,50.000000000001066
65,16.89,86.4,70.00000000000178
66,16.91,88.1,85.00000000000125
67,16.93,89.8,85.00000000000196
68,16.95,90.8,50.000000000001066
69,16.97,92.1,65.00000000000125
70,16.99,93.2,55.0000000000016
71,17.02,93.8,19.99999999999905
72,17.04,93.4,-20.0
73,17.06,92.7,-35.00000000000089
74,17.11,92.0,-13.999999999999858
75,17.18,91.2,-11.428571428571342
76,17.25,91.0,-2.857142857142886
77,17.3,90.9,-1.999999999999858
78,17.35,91.0,1.999999999999858
79,17.38,91.0,0.0
80,17.4,91.0,0.0
81,17.43,91.4,13.333333333333018
82,17.45,92.0,30.000000000000355
