,angle,torque
0,6.59,9.5
1,6.52,11.3
2,6.13,24.8
3,6.1,25.8
4,6.1,26.0
5,6.09,26.2
6,6.09,26.3
7,6.08,26.5
8,6.06,27.3
9,6.02,28.3
10,5.97,29.4
11,5.92,31.3
12,5.88,32.6
13,5.84,34.3
14,5.81,35.3
15,5.79,36.3
16,5.77,36.9
17,5.77,37.1
18,5.77,37.2
19,5.76,37.4
20,5.75,37.8
21,5.73,38.3
22,5.71,39.2
23,5.69,39.8
24,5.67,40.7
25,5.65,41.3
26,5.64,41.9
27,5.62,42.3
28,5.61,42.9
29,5.59,43.6
30,5.57,44.2
31,5.55,44.8
32,5.54,45.4
33,5.53,45.8
34,5.52,46.3
35,5.51,46.5
36,5.49,47.0
37,5.48,47.4
38,5.46,47.9
39,5.45,48.3
40,5.44,48.8
41,5.43,49.2
42,5.41,49.8
43,5.4,50.3
44,5.39,50.8
45,5.37,51.3
46,5.36,51.8
47,5.34,52.5
48,5.32,53.1
49,5.29,54.2
50,5.28,55.1
51,5.26,55.7
52,5.25,56.3
53,5.23,56.8
54,5.22,57.3
55,5.21,57.8
56,5.19,58.3
57,5.17,59.2
58,5.15,59.7
59,5.14,60.5
60,5.13,60.9
61,5.12,61.4
62,5.11,61.8
63,5.09,62.4
64,5.08,62.8
65,5.06,63.4
66,5.05,64.0
67,5.04,64.3
68,5.03,64.7
69,5.02,65.1
70,5.01,65.4
71,5.01,65.7
72,5.0,65.8
73,5.0,66.0
74,4.99,66.2
75,4.98,66.7
76,4.97,67.1
77,4.96,67.6
78,4.95,68.1
79,4.94,68.5
80,4.93,69.0
81,4.92,69.2
82,4.91,69.6
83,4.9,69.9
84,4.89,70.5
85,4.87,71.0
86,4.86,71.7
87,4.85,72.3
88,4.84,72.7
89,4.83,73.1
90,4.82,73.5
91,4.81,74.0
92,4.8,74.2
93,4.79,74.5
94,4.78,74.8
95,4.77,75.2
96,4.76,75.8
97,4.75,76.4
98,4.73,76.9
99,4.73,77.1
100,4.72,77.2
101,4.72,77.2
102,4.72,77.2
103,4.72,77.4
104,4.71,77.6
105,4.7,78.1
106,4.69,78.5
107,4.67,79.1
108,4.67,79.3
109,4.66,79.5
110,4.66,79.6
111,4.66,79.5
112,4.66,79.6
113,4.66,79.9
114,4.65,80.4
115,4.64,80.8
116,4.64,81.0
117,4.64,81.1
118,4.64,81.0
119,4.63,81.2
120,4.62,81.7
121,4.61,82.2
122,4.6,82.4
123,4.6,82.2
124,4.6,82.2
125,4.6,82.5
126,4.6,82.8
127,4.6,82.8
128,4.6,83.0
129,4.58,83.5
130,4.58,84.0
131,4.57,84.4
132,4.54,85.1
133,4.53,85.9
134,4.51,86.9
135,4.51,87.1
136,4.51,86.7
137,4.51,86.5
138,4.5,86.7
139,4.5,86.9
140,4.5,87.3
141,4.49,87.6
142,4.48,87.7
143,4.48,88.0
144,4.48,88.1
145,4.46,88.7
146,4.45,89.3
147,4.45,89.7
148,4.45,89.6
149,4.44,89.6
150,4.42,90.5
151,4.4,91.3
152,4.39,91.9
153,4.39,91.9
154,4.39,91.6
155,4.39,91.5
156,4.38,91.7
157,4.37,92.2
158,4.36,92.7
159,4.35,93.3
160,4.33,91.3
161,4.24,86.5
162,4.19,86.5
163,4.06,86.7
164,3.91,86.6
165,3.77,86.9
166,3.66,87.4
167,3.62,87.6
168,3.6,87.8
169,3.6,87.8
170,3.59,87.8
171,3.57,88.3
172,3.54,89.6
173,3.52,91.1
174,3.5,91.9
175,3.49,92.3
176,3.47,92.3
177,3.45,92.7
178,3.44,93.1
179,3.43,93.3
180,3.41,93.6
181,3.39,94.3
182,3.39,94.4
183,3.39,94.2
184,3.41,92.7
185,3.4,92.1
186,3.4,92.2
187,3.41,92.1
188,3.43,90.7
189,3.45,89.1
190,3.47,87.0
191,3.49,85.9
192,3.51,84.2
193,3.55,80.3
194,3.58,78.8
195,3.62,75.3
196,3.66,73.2
197,3.7,69.3
198,3.78,65.4
199,3.85,61.4
200,3.93,58.5
201,4.04,53.4
202,4.11,50.6
203,4.21,46.1
204,4.31,42.6
205,4.41,39.8
206,4.52,35.1
207,4.62,33.1
208,4.74,28.5
209,4.87,25.4
210,4.98,22.6
211,5.12,20.0
212,5.31,16.0
213,5.42,13.5
214,5.56,11.3
215,5.7,8.5
216,5.83,7.0
217,5.94,4.7
218,6.03,4.0
219,6.16,2.7
220,6.27,2.2
221,6.36,1.8
222,6.49,1.1
223,6.66,0.5
224,6.78,0.3
225,6.98,0.2
226,7.15,0.2
227,7.34,0.2
228,7.53,0.2
229,7.73,0.2
230,7.94,0.2
231,8.15,0.1
232,8.41,0.1
233,8.52,0.1
234,8.73,0.0
235,8.94,0.0
236,9.13,0.0
237,9.32,0.1
238,9.53,0.1
239,9.71,0.1
240,9.81,0.1
241,9.91,0.0
242,10.0,0.1
243,10.07,0.0
244,10.1,0.0
245,10.13,0.0
246,10.14,0.0
247,10.14,0.0
248,10.13,0.1
249,10.11,0.2
250,10.08,0.2
251,10.05,0.3
252,9.99,0.3
253,9.96,0.3
254,9.91,0.3
255,9.85,0.3
256,9.79,0.4
257,9.73,0.4
258,9.69,0.4
259,9.63,0.4
260,9.56,0.4
261,9.49,0.5
262,9.45,0.5
263,9.39,0.5
264,9.34,0.5
265,9.29,0.5
266,9.25,0.5
267,9.2,0.5
268,9.16,0.5
269,9.13,0.5
270,9.09,0.6
271,9.04,0.6
272,9.02,0.6
273,8.98,0.6
274,8.95,0.6
275,8.92,0.7
276,8.89,0.7
277,8.87,0.7
278,8.84,0.7
279,7.07,1.3
280,7.07,1.3
281,7.07,1.3
282,7.06,1.4
283,7.06,1.3
284,7.05,1.3
285,7.05,1.4
286,7.05,1.4
287,7.02,1.3
288,7.02,1.3
289,7.02,1.3
290,6.99,1.3
291,6.0,1.3
292,6.98,1.3
293,6.98,1.3
294,6.98,1.3
295,6.98,1.3
296,6.98,1.3
297,6.98,1.3
298,6.98,1.3
299,6.98,1.4
300,6.97,1.4
301,6.97,1.4
302,6.96,1.4
303,6.96,1.4
304,6.96,1.4
305,6.95,1.4
306,6.95,1.4
307,6.94,1.4
308,6.94,1.4
309,6.9,1.4
310,6.9,1.4
