,angle,torque
328,5.11,0.2
329,4.94,0.2
330,4.77,0.2
331,4.64,0.2
332,4.46,0.2
333,4.28,0.2
334,4.1,0.2
335,3.92,0.2
336,3.74,0.2
337,3.55,0.2
338,3.32,0.2
339,3.19,0.2
340,3.02,0.2
341,2.84,0.2
342,2.71,0.2
343,2.55,0.2
344,2.39,0.2
345,2.24,0.2
346,2.07,0.2
347,1.91,0.2
348,1.7,0.2
349,1.58,0.2
350,1.41,0.1
351,1.3,0.1
352,1.15,0.1
353,1.0,0.1
354,0.87,0.1
355,0.75,0.1
356,0.62,0.1
357,0.49,0.2
358,0.35,0.2
359,0.2,0.2
360,0.05,0.2
361,0.1,0.2
362,0.26,0.2
363,0.39,0.2
364,0.56,0.1
365,0.74,0.1
366,0.93,0.1
367,1.13,0.1
368,1.33,0.1
369,1.58,0.1
370,1.74,0.1
371,1.96,0.1
372,6.6,0.1
373,6.56,0.1
374,6.51,0.1
375,6.45,0.1
376,6.38,0.1
377,5.7,0.2
378,5.76,0.2
