,angle,torque
0,20.91,10.4
1,20.89,10.9
2,20.81,12.4
3,20.79,13.0
4,20.77,13.6
5,20.75,14.3
6,20.73,14.7
7,20.72,15.0
8,20.7,15.3
9,20.67,15.9
10,20.64,16.6
11,20.61,17.5
12,20.58,18.2
13,20.56,18.8
14,20.54,19.6
15,20.52,20.2
16,20.49,21.0
17,20.46,21.8
18,20.42,23.0
19,20.4,23.8
20,20.37,25.1
21,20.34,26.0
22,20.31,26.6
23,20.29,27.5
24,20.27,28.0
25,20.24,29.0
26,20.21,29.9
27,20.18,31.2
28,20.16,32.1
29,20.14,32.9
30,20.12,33.7
31,20.1,34.2
32,20.07,35.2
33,20.04,36.0
34,20.01,37.3
35,19.99,38.1
36,19.96,39.2
37,19.94,39.9
38,19.91,41.2
39,19.89,42.1
40,19.87,42.9
41,19.85,43.8
42,19.83,44.3
43,19.82,44.8
44,19.81,45.2
45,19.8,45.6
46,19.78,46.2
47,19.76,46.8
48,19.74,47.6
49,19.72,48.3
50,19.71,49.0
51,19.7,49.5
52,19.69,49.9
53,19.67,50.4
54,19.66,50.9
55,19.65,51.3
56,19.64,51.6
57,19.63,52.1
58,19.61,52.5
59,19.6,53.4
60,19.58,53.9
61,19.56,55.1
62,19.54,55.8
63,19.52,56.7
64,19.5,57.4
65,19.48,58.0
66,19.47,58.7
67,19.45,59.1
68,19.44,59.7
69,19.42,60.3
70,19.4,60.9
71,19.38,62.1
72,19.35,63.3
73,19.34,64.0
74,19.3,65.5
75,19.27,66.2
76,19.25,67.1
77,19.23,68.1
78,19.23,68.5
79,19.22,68.8
80,19.21,69.1
81,19.2,69.9
82,19.18,70.8
83,19.16,71.5
84,19.14,72.6
85,19.12,73.4
86,19.09,74.8
87,19.07,75.6
88,19.06,76.1
89,19.06,76.1
90,19.05,76.1
91,19.05,76.5
92,19.03,77.0
93,19.02,77.6
94,19.02,77.8
95,19.01,78.3
96,18.99,78.9
97,18.98,79.6
98,18.96,80.1
99,18.96,80.5
100,18.95,80.8
101,18.94,81.2
102,18.92,82.1
103,18.91,82.7
104,18.9,83.4
105,18.88,83.8
106,18.87,84.3
107,18.86,85.1
108,18.84,85.8
109,18.84,86.0
110,18.83,86.2
111,18.83,86.3
112,18.83,86.5
113,18.82,86.8
114,18.82,87.0
115,18.81,87.2
116,18.8,87.5
117,18.8,87.8
118,18.78,88.2
119,18.77,88.6
120,18.76,89.3
121,18.75,90.2
122,18.75,90.2
123,18.75,90.0
124,18.74,90.3
125,18.72,91.0
126,18.71,91.6
127,18.71,92.0
128,18.71,91.8
129,18.71,91.5
130,18.7,91.8
131,18.68,92.5
132,18.68,93.2
133,18.68,93.2
134,18.69,92.7
135,18.68,92.6
136,18.67,93.3
137,18.65,94.3
138,18.65,94.9
139,18.65,94.9
140,18.65,94.9
141,18.64,95.3
142,18.63,95.9
143,18.61,96.7
144,18.61,97.0
145,18.59,97.3
146,18.57,96.6
147,18.52,95.1
148,18.46,91.3
149,18.32,87.3
150,18.14,87.4
151,17.94,87.4
152,17.75,87.9
153,17.59,88.5
154,17.51,89.2
155,17.44,89.5
156,17.41,89.3
157,17.42,88.8
158,17.43,87.9
159,17.43,87.1
160,17.42,87.5
161,17.4,88.8
162,17.38,90.0
163,17.38,91.1
164,17.39,91.0
165,17.4,89.6
166,17.42,88.2
167,17.42,87.5
168,17.41,87.8
169,17.41,88.2
170,17.43,87.6
171,17.46,85.9
172,17.47,84.2
173,17.47,83.4
174,17.47,83.0
175,17.47,82.7
176,17.48,82.2
177,17.5,81.0
178,17.52,80.0
179,17.52,78.9
180,17.52,78.4
181,17.53,78.0
182,17.55,76.8
183,17.58,75.0
184,17.59,73.9
185,17.61,72.3
186,17.61,71.4
187,17.62,70.8
188,17.65,69.3
189,17.68,67.6
190,17.72,64.5
191,17.79,60.6
192,17.83,57.4
193,17.88,55.4
194,17.94,52.3
195,18.0,49.6
196,18.08,47.1
197,18.13,43.2
198,18.23,39.2
199,18.29,37.1
200,18.35,35.1
201,18.4,32.7
202,18.44,31.2
203,18.48,29.9
204,18.51,28.9
205,18.52,28.1
206,18.53,27.6
207,18.55,27.3
208,18.55,27.3
209,18.55,27.3
210,18.55,27.5
211,18.55,27.5
212,18.55,27.3
213,18.56,27.1
214,18.56,27.0
215,18.56,27.0
216,18.56,26.9
217,18.56,26.9
218,18.56,26.8
219,18.57,26.5
220,18.58,26.2
221,18.59,25.8
222,18.6,25.3
223,18.62,24.9
224,18.64,24.2
225,18.67,23.3
226,18.7,22.3
227,18.74,21.2
228,18.8,20.0
229,18.86,18.9
230,18.93,17.0
231,19.01,15.6
232,19.09,13.5
233,19.15,12.2
234,19.24,10.3
235,19.33,8.9
236,19.44,7.2
237,19.51,6.1
238,19.67,4.6
239,19.79,3.6
240,19.92,2.5
241,20.08,1.8
242,20.25,1.1
243,20.39,0.7
244,20.57,0.4
245,20.76,0.3
246,21.03,0.3
247,21.31,0.3
248,21.54,0.3
249,21.86,0.2
250,22.19,0.2
251,22.61,0.2
252,26.4,0.0
253,26.48,0.0
254,26.53,0.0
255,26.57,0.0
256,34.45,0.1
257,34.45,0.1
258,34.48,0.1
259,34.51,0.1
260,34.55,0.1
261,34.59,0.0
262,34.62,0.0
263,34.66,0.1
264,34.72,0.1
265,34.76,0.1
266,34.82,0.0
267,34.89,0.0
268,35.18,0.0
269,35.18,0.0
270,35.19,0.0
271,35.13,0.0
272,34.77,0.1
273,34.76,0.1
274,34.74,0.1
275,34.7,0.1
276,34.67,0.1
277,34.65,0.0
278,34.62,0.0
279,34.59,0.1
280,34.57,0.1
281,34.55,0.1
282,34.37,0.1
