,angle,torque
0,3.34,8.7
1,3.33,8.8
2,3.33,8.8
3,3.33,8.8
4,3.33,9.0
5,3.31,9.2
6,3.29,9.4
7,3.25,9.8
8,3.2,10.4
9,3.17,10.9
10,3.13,11.3
11,3.09,11.9
12,3.06,12.3
13,3.03,12.7
14,2.99,12.9
15,2.97,13.2
16,2.95,13.5
17,2.93,13.7
18,2.92,13.9
19,2.9,14.0
20,2.89,14.1
21,2.88,14.2
22,2.87,14.3
23,2.86,14.4
24,2.85,14.5
25,2.84,14.5
26,2.83,14.6
27,2.81,14.7
28,2.8,14.8
29,2.79,15.0
30,2.77,15.2
31,2.76,15.3
32,2.75,15.5
33,2.74,15.7
34,2.73,15.9
35,2.71,16.1
36,2.7,16.3
37,2.69,16.5
38,2.67,16.8
39,2.66,17.0
40,2.64,17.3
41,2.62,17.6
42,2.61,17.9
43,2.59,18.2
44,2.58,18.4
45,2.57,18.7
46,2.55,19.0
47,2.54,19.3
48,2.53,19.5
49,2.52,19.7
50,2.52,19.9
51,2.51,20.0
52,2.5,20.2
53,2.5,20.3
54,2.49,20.5
55,2.48,20.7
56,2.48,21.0
57,2.47,21.2
58,2.45,21.5
59,2.45,21.7
60,2.44,21.9
61,2.43,22.3
62,2.41,22.7
63,2.38,23.4
64,2.37,23.7
65,2.36,24.1
66,2.35,24.1
67,2.35,24.1
68,2.35,24.0
69,2.35,24.1
70,2.35,24.3
71,2.35,24.4
72,2.34,24.5
73,2.33,24.6
74,2.32,24.8
75,2.31,25.0
76,2.3,25.4
77,2.29,25.7
78,2.28,25.9
79,2.27,26.1
80,2.27,26.2
81,2.26,26.5
82,2.25,26.7
83,2.24,27.0
84,2.23,27.2
85,2.22,27.4
86,2.21,27.5
87,2.2,27.8
88,2.19,28.1
89,2.19,28.3
90,2.18,28.5
91,2.18,28.5
92,2.18,28.6
93,2.17,28.8
94,2.17,28.9
95,2.17,29.1
96,2.16,29.2
97,2.16,29.4
98,2.15,29.5
99,2.15,29.6
100,2.15,29.7
101,2.14,29.8
102,2.14,29.9
103,2.14,30.0
104,2.13,30.2
105,2.13,30.3
106,2.13,30.4
107,2.13,30.5
108,2.13,30.5
109,2.13,30.6
110,2.12,30.8
111,2.12,30.9
112,2.12,30.9
113,2.12,31.0
114,2.12,31.0
115,2.11,31.1
116,2.1,31.3
117,2.1,31.5
118,2.1,31.6
119,2.1,31.7
120,2.1,31.7
121,2.09,31.8
122,2.09,32.0
123,2.08,32.2
124,2.07,32.5
125,2.06,32.7
126,2.05,32.9
127,2.05,33.0
128,2.04,33.2
129,2.03,33.5
130,2.03,33.6
131,2.02,33.8
132,2.01,33.9
133,2.01,34.0
134,2.01,34.1
135,2.0,34.3
136,2.0,34.4
137,1.99,34.6
138,1.98,34.7
139,1.98,34.9
140,1.97,35.1
141,1.96,35.3
142,1.95,35.5
143,1.95,35.6
144,1.94,35.7
145,1.94,35.9
146,1.93,36.0
147,1.93,36.1
148,1.93,36.2
149,1.93,36.4
150,1.93,36.5
151,1.93,36.5
152,1.93,36.5
153,1.92,36.6
154,1.92,36.6
155,1.92,36.6
156,1.92,36.7
157,1.92,36.7
158,1.92,36.8
159,1.92,36.7
160,1.92,36.7
161,1.92,36.7
162,1.92,36.7
163,1.92,36.7
164,1.92,36.5
165,1.92,36.4
166,1.92,36.3
167,1.92,36.3
168,1.91,36.3
169,1.91,36.4
170,1.91,36.4
171,1.91,36.2
172,1.91,36.0
173,1.91,35.9
174,1.91,35.9
175,1.91,35.9
176,1.91,36.0
177,1.91,36.0
178,1.91,36.0
179,1.91,35.9
180,1.91,35.8
181,1.91,36.0
182,1.91,36.3
183,1.9,36.6
184,1.9,36.7
185,1.9,36.8
186,1.9,36.8
187,1.89,37.2
188,1.88,37.5
189,1.86,37.9
190,1.84,38.2
191,1.81,37.8
192,1.78,37.1
193,1.74,36.8
194,1.68,36.7
195,1.61,36.7
196,1.52,36.8
197,1.48,36.9
198,1.42,37.1
199,1.37,37.3
200,1.33,37.3
201,1.31,37.4
202,1.29,37.5
203,1.27,37.7
204,1.26,37.8
205,1.25,38.1
206,1.23,38.4
207,1.21,38.9
208,1.18,39.1
209,1.15,39.3
