,angle,torque
0,15.69,18.7
1,15.59,21.9
2,15.51,23.8
3,15.45,27.1
4,15.38,28.9
5,15.33,30.8
6,15.29,31.8
7,15.28,32.3
8,15.27,32.5
9,15.27,32.4
10,15.27,32.5
11,15.25,32.9
12,15.21,33.9
13,15.16,35.0
14,15.06,37.9
15,15.0,39.7
16,14.96,41.8
17,14.92,43.1
18,14.91,43.5
19,14.91,43.7
20,14.91,43.8
21,14.9,43.9
22,14.89,44.5
23,14.86,45.1
24,14.83,46.3
25,14.81,46.9
26,14.79,47.6
27,14.77,48.2
28,14.77,48.5
29,14.77,48.5
30,14.76,48.5
31,14.75,48.8
32,14.74,49.3
33,14.71,50.0
34,14.7,50.5
35,14.67,51.4
36,14.66,51.9
37,14.64,52.9
38,14.62,53.6
39,14.61,54.0
40,14.6,54.4
41,14.6,54.6
42,14.59,54.8
43,14.58,55.1
44,14.57,55.5
45,14.55,56.3
46,14.53,56.9
47,14.51,57.7
48,14.5,58.4
49,14.49,58.7
50,14.47,59.1
51,14.46,59.6
52,14.45,60.0
53,14.44,60.6
54,14.43,61.0
55,14.42,61.4
56,14.41,61.8
57,14.4,62.0
58,14.39,62.4
59,14.38,62.6
60,14.37,62.9
61,14.36,63.4
62,14.35,63.9
63,14.34,64.4
64,14.32,64.9
65,14.32,65.2
66,14.3,65.6
67,14.3,66.0
68,14.28,66.5
69,14.27,66.9
70,14.26,67.2
71,14.24,67.6
72,14.24,67.8
73,14.23,68.1
74,14.22,68.4
75,14.2,69.0
76,14.18,69.5
77,14.17,69.9
78,14.16,70.3
79,14.14,70.6
80,14.13,70.8
81,14.12,71.5
82,14.1,72.0
83,14.09,72.6
84,14.08,72.9
85,14.07,73.2
86,14.06,73.3
87,14.05,73.5
88,14.05,73.7
89,14.05,73.7
90,14.04,73.8
91,14.03,74.0
92,14.02,74.5
93,14.01,74.8
94,14.01,74.9
95,14.01,75.0
96,14.0,75.1
97,13.99,75.5
98,13.98,75.9
99,13.96,76.5
100,13.95,77.1
101,13.94,77.5
102,13.94,77.9
