,angle,torque
0,56.91,9.7
1,56.92,9.5
2,56.97,11.0
3,57.04,12.3
4,57.09,14.3
5,57.17,15.8
6,57.25,18.0
7,57.3,19.3
8,57.34,20.4
9,57.35,21.1
10,57.35,21.1
11,57.34,20.8
12,57.35,20.7
13,57.37,21.2
14,57.4,22.1
15,57.44,23.8
16,57.48,25.0
17,57.51,26.2
18,57.54,27.1
19,57.56,27.6
20,57.57,28.3
21,57.6,29.1
22,57.62,29.7
23,57.64,30.5
24,57.67,30.9
25,57.69,31.6
26,57.71,32.1
27,57.74,32.9
28,57.76,33.5
29,57.79,34.4
30,57.81,35.6
31,57.84,36.3
32,57.86,36.9
33,57.87,37.3
34,57.89,37.6
35,57.9,37.9
36,57.9,38.0
37,57.91,38.1
38,57.92,38.1
39,57.93,38.3
40,57.94,38.7
41,57.95,39.0
42,57.95,39.1
43,57.95,39.0
44,57.96,39.0
45,57.97,39.2
46,57.97,39.5
47,57.98,39.8
48,57.98,39.9
49,57.99,40.0
50,58.0,40.4
51,58.02,41.0
52,58.04,41.7
53,58.06,42.7
54,58.09,43.4
55,58.11,44.4
56,58.12,44.9
57,58.15,45.5
58,58.16,46.1
59,58.18,46.7
60,58.2,47.2
61,58.23,46.4
62,58.3,44.1
63,58.41,43.3
64,58.54,43.1
65,58.65,43.2
66,58.81,43.4
67,58.95,43.9
68,59.08,44.4
69,59.18,45.0
70,59.26,45.5
71,59.31,46.0
72,59.33,46.3
73,59.34,46.5
74,59.34,46.5
75,59.35,46.6
76,59.36,46.8
77,59.37,47.3
78,59.39,48.1
79,59.43,49.1
80,59.44,49.2
81,59.47,49.4
82,59.5,49.5
83,59.54,49.6
84,59.58,49.7
85,59.63,49.8
86,59.68,49.9
87,59.74,50.1
88,59.81,50.4
89,59.85,50.8
90,59.9,51.0
91,59.94,51.3
92,59.97,51.5
93,60.01,51.8
94,60.03,52.2
95,60.05,52.4
96,60.07,52.7
97,60.09,53.0
98,60.11,53.5
99,60.12,53.8
100,60.14,54.2
101,60.18,54.5
102,60.21,54.7
103,60.23,54.7
104,60.27,54.6
105,60.32,54.5
106,60.36,54.6
107,60.4,54.7
108,60.45,54.8
109,60.5,54.9
110,60.54,55.1
111,60.61,55.4
112,60.63,55.5
113,60.66,55.8
114,60.68,56.0
115,60.7,56.3
116,60.73,56.5
117,60.74,56.8
118,60.75,57.0
119,60.76,57.2
120,60.77,57.4
121,60.78,57.6
122,60.79,57.9
123,60.8,58.2
124,60.81,58.6
125,60.82,58.8
126,60.82,58.9
127,60.83,59.1
128,60.84,59.5
129,60.86,59.8
130,60.86,60.0
131,60.86,59.9
132,60.86,59.7
133,60.87,59.7
134,60.87,59.9
135,60.88,59.9
136,60.88,59.8
137,60.88,59.6
138,60.88,59.5
139,60.88,59.6
140,60.88,59.9
141,60.88,60.1
142,60.88,60.3
143,60.88,60.4
144,60.89,60.9
145,60.9,61.1
146,60.91,61.4
147,60.91,61.8
148,60.92,62.0
149,60.92,62.1
150,60.93,62.2
151,60.94,62.4
152,60.95,62.6
153,60.96,62.6
154,60.97,62.7
155,60.98,62.7
156,60.98,62.8
157,61.0,62.8
158,61.02,61.5
159,61.06,60.2
160,61.12,59.2
161,61.19,58.8
162,61.28,58.4
163,61.38,58.2
164,61.47,58.2
165,61.56,58.4
166,61.63,58.6
167,61.71,59.0
168,61.77,59.3
169,61.82,59.8
170,61.86,60.1
171,61.89,60.6
172,61.92,61.1
173,61.95,61.5
174,61.97,62.0
175,62.01,62.7
176,62.05,63.2
177,62.07,63.3
178,62.1,63.6
179,62.13,63.8
180,62.18,63.9
181,62.22,63.8
182,62.27,63.8
183,62.31,64.0
184,62.36,64.1
185,62.41,64.3
186,62.46,64.4
187,62.49,64.5
188,62.51,64.8
189,62.53,65.0
190,62.56,65.4
191,62.57,65.7
192,62.58,65.9
193,62.59,66.0
194,62.6,66.2
195,62.62,66.8
196,62.64,67.5
197,62.64,67.8
198,62.64,67.7
199,62.64,67.6
200,62.65,67.7
201,62.66,68.1
202,62.66,68.3
203,62.66,68.4
204,62.66,68.2
205,62.66,68.1
206,62.67,68.1
207,62.67,68.3
208,62.67,68.4
209,62.67,68.1
210,62.67,68.2
211,62.68,68.7
212,62.68,69.1
213,62.69,69.2
214,62.69,69.2
215,62.69,69.3
216,62.69,69.4
217,62.69,69.5
218,62.69,69.4
219,62.69,69.3
220,62.69,69.2
221,62.7,69.3
222,62.71,69.8
223,62.71,70.0
224,62.71,69.9
225,62.71,69.8
226,62.72,69.8
227,62.73,70.5
228,62.75,71.3
229,62.77,72.3
230,62.78,72.7
231,62.79,72.8
232,62.8,72.8
233,62.83,70.9
234,62.91,67.8
235,63.02,67.0
236,63.14,66.5
237,63.26,66.3
238,63.36,66.5
239,63.47,66.7
240,63.57,67.2
241,63.64,67.6
242,63.69,67.9
243,63.72,68.4
244,63.74,68.7
245,63.76,69.3
246,63.77,69.7
247,63.78,70.4
248,63.8,70.9
249,63.82,71.9
250,63.85,72.5
251,63.89,72.7
252,63.94,72.5
253,63.99,72.5
254,64.04,72.6
255,64.1,72.7
256,64.15,72.9
257,64.19,73.1
258,64.22,73.3
259,64.24,73.6
260,64.27,74.0
261,64.28,74.3
262,64.29,74.4
263,64.29,74.4
264,64.29,74.4
265,64.29,74.5
266,64.31,75.2
267,64.32,75.9
268,64.33,76.5
269,64.34,76.6
270,64.34,76.3
271,64.34,75.9
272,64.34,76.0
