,angle,torque
0,53.32,9.4
1,53.37,10.2
2,53.41,10.4
3,53.54,11.3
4,53.55,11.4
5,53.59,11.9
6,53.63,12.3
7,53.68,13.1
8,53.73,14.0
9,53.79,14.9
10,53.85,15.7
11,53.9,16.9
12,53.93,17.6
13,53.95,18.3
14,53.97,18.5
15,53.97,18.6
16,53.97,18.6
17,53.97,18.5
18,53.97,18.5
19,53.98,18.6
20,53.98,18.7
21,53.98,18.9
22,53.99,19.2
23,54.01,19.5
24,54.02,19.9
25,54.04,20.3
26,54.06,20.8
27,54.08,21.3
28,54.09,21.6
29,54.12,22.2
30,54.13,22.6
31,54.15,23.1
32,54.16,23.4
33,54.17,23.8
34,54.19,24.1
35,54.19,24.6
36,54.21,24.9
37,54.22,25.2
38,54.23,25.5
39,54.24,25.8
40,54.25,26.1
41,54.26,26.4
42,54.27,26.9
43,54.28,27.2
44,54.28,27.4
45,54.29,27.5
46,54.29,27.5
47,54.29,27.6
48,54.29,27.7
49,54.29,27.9
50,54.29,28.0
51,54.29,28.2
52,54.3,28.3
53,54.3,28.3
54,54.3,28.4
55,54.3,28.4
56,54.3,28.5
57,54.3,28.5
58,54.3,28.5
59,54.3,28.5
60,54.3,28.5
61,54.3,28.5
62,54.3,28.6
63,54.3,28.7
64,54.3,28.7
65,54.3,28.7
66,54.3,28.7
67,54.3,28.6
68,54.3,28.6
69,54.3,28.6
70,54.3,28.6
71,54.3,28.6
72,54.3,28.7
73,54.3,28.8
74,54.31,28.8
75,54.31,28.8
76,54.31,28.7
77,54.31,28.7
78,54.31,28.7
79,54.31,28.6
80,54.31,28.7
81,54.31,28.7
82,54.31,28.6
83,54.31,28.5
84,54.31,28.5
85,54.31,28.5
86,54.31,28.6
87,54.31,28.7
88,54.31,28.8
89,54.31,28.9
90,54.31,28.9
91,54.31,28.9
92,54.31,28.9
93,54.32,29.0
94,54.32,29.1
95,54.32,29.2
96,54.32,29.3
97,54.32,29.4
98,54.32,29.4
99,54.32,29.5
100,54.32,29.5
101,54.32,29.6
102,54.32,29.7
103,54.32,29.8
104,54.33,29.8
105,54.33,29.9
106,54.33,30.0
107,54.33,30.1
108,54.33,30.2
109,54.33,30.3
110,54.33,30.4
111,54.33,30.4
112,54.33,30.5
113,54.33,30.6
114,54.33,30.7
115,54.33,30.8
116,54.33,30.9
117,54.34,31.1
118,54.34,31.2
119,54.34,31.3
120,54.34,31.4
121,54.34,31.6
122,54.35,31.8
123,54.36,32.2
124,54.37,32.6
125,54.38,33.1
126,54.39,33.3
127,54.4,33.6
128,54.4,33.8
129,54.41,34.0
130,54.42,34.2
131,54.42,34.5
132,54.44,34.8
133,54.45,35.2
134,54.48,36.1
135,54.5,36.6
136,54.52,36.3
137,54.57,35.1
138,54.63,34.6
139,54.7,34.5
140,54.79,34.5
141,54.89,34.6
142,54.99,34.9
143,55.06,35.1
144,55.15,35.5
145,55.22,35.8
146,55.3,36.1
147,55.34,36.4
148,55.37,36.7
149,55.42,37.1
150,55.44,37.3
151,55.47,37.5
152,55.49,37.9
153,55.52,38.2
154,55.56,38.5
155,55.6,38.7
156,55.65,38.9
157,55.7,39.2
158,55.76,39.4
159,55.8,39.5
160,55.86,39.8
161,55.92,40.0
162,55.97,40.2
163,56.02,40.4
164,56.07,40.7
165,56.11,40.8
166,56.15,41.1
167,56.19,41.3
168,56.22,41.5
169,56.24,41.7
170,56.27,41.9
171,56.3,42.1
172,56.33,42.3
173,56.37,42.5
174,56.39,42.6
175,56.42,42.5
176,56.46,42.2
177,56.5,42.0
178,56.54,42.0
179,56.59,42.0
180,56.63,42.1
181,56.68,42.2
182,56.72,42.4
183,56.76,42.5
184,56.81,42.7
185,56.84,42.8
186,56.87,43.0
187,56.89,43.2
188,56.91,43.3
189,56.93,43.5
190,56.95,43.7
191,56.96,43.9
192,56.98,44.1
193,56.99,44.3
194,57.01,44.5
195,57.02,44.7
196,57.03,44.8
197,57.05,45.0
198,57.05,45.0
199,57.06,45.0
200,57.07,45.0
201,57.07,45.1
202,57.08,45.2
203,57.08,45.2
204,57.08,45.1
205,57.08,45.2
206,57.08,45.3
207,57.08,45.4
208,57.08,45.5
209,57.08,45.5
210,57.08,45.3
211,57.08,45.1
212,57.08,44.7
213,57.08,44.4
214,57.08,44.2
215,57.08,44.1
216,57.08,44.0
217,57.08,43.9
218,57.08,43.5
219,57.07,43.2
220,57.06,42.6
221,57.06,41.9
222,57.06,41.4
223,57.05,40.9
224,57.04,40.2
225,57.03,39.7
226,57.03,39.1
227,57.02,38.1
228,57.0,37.5
229,56.99,36.4
230,56.97,35.3
231,56.95,33.9
232,56.92,32.5
233,56.89,30.6
234,56.85,28.6
235,56.82,26.8
236,56.79,25.6
237,56.76,24.1
238,56.72,23.0
239,56.67,21.3
240,56.62,20.1
241,56.57,18.6
242,56.51,16.9
243,56.45,15.7
244,56.39,13.8
245,56.33,12.8
246,56.27,11.2
247,56.21,10.2
248,56.15,8.9
249,56.11,8.0
250,56.04,7.0
251,55.98,5.8
252,55.89,5.0
253,55.84,4.4
254,55.76,3.6
255,55.68,2.9
256,55.62,2.1
257,55.55,1.5
258,55.48,1.2
259,55.43,0.9
260,55.36,0.5
261,55.27,0.4
262,55.16,0.3
263,55.02,0.2
264,54.92,0.2
265,54.79,0.2
266,54.64,0.2
267,54.48,0.2
268,54.36,0.2
269,54.19,0.1
270,53.97,0.1
271,53.83,0.1
272,53.65,0.1
273,53.45,0.1
274,53.26,0.1
