,angle,torque
0,9.49,9.0
1,9.5,9.2
2,9.52,9.4
3,9.53,9.5
4,9.54,9.6
5,9.55,9.7
6,9.56,9.9
7,9.57,10.0
8,9.58,10.2
9,9.58,10.3
10,9.59,10.4
11,9.6,10.5
12,9.62,10.6
13,9.65,11.2
14,9.67,11.3
15,9.71,12.0
16,9.74,12.6
17,9.78,13.1
18,9.81,13.7
19,9.84,14.3
20,9.87,15.0
21,9.9,15.5
22,9.92,16.3
23,9.95,17.1
24,9.99,17.8
25,10.01,18.4
26,10.04,19.0
27,10.05,19.5
28,10.07,20.0
29,10.1,20.5
30,10.13,21.3
31,10.17,22.1
32,10.19,22.9
33,10.22,23.8
34,10.25,24.6
35,10.28,25.1
36,10.29,25.6
37,10.32,26.3
38,10.34,26.6
39,10.35,27.0
40,10.36,27.1
41,10.38,27.4
42,10.39,27.6
43,10.4,28.1
44,10.42,28.5
45,10.43,28.8
46,10.44,29.2
47,10.46,29.3
48,10.47,29.6
49,10.47,29.7
50,10.49,30.1
51,10.5,30.4
52,10.51,30.7
53,10.52,31.1
54,10.53,31.3
55,10.53,31.5
56,10.54,31.7
57,10.55,32.0
58,10.57,32.4
59,10.58,32.7
60,10.58,32.8
61,10.58,33.0
62,10.59,33.1
63,10.59,33.2
64,10.6,33.3
65,10.61,33.4
66,10.62,33.7
67,10.62,33.9
68,10.62,34.2
69,10.63,34.4
70,10.63,34.5
71,10.63,34.6
72,10.64,34.7
73,10.64,34.8
74,10.65,34.9
75,10.65,35.0
76,10.65,35.1
77,10.65,35.1
78,10.65,35.3
79,10.66,35.4
80,10.67,35.8
81,10.68,36.0
82,10.68,36.0
83,10.68,36.0
84,10.68,36.0
85,10.68,36.0
86,10.68,36.2
87,10.68,36.4
88,10.68,36.5
89,10.68,36.7
90,10.69,36.8
91,10.69,36.9
92,10.69,37.0
93,10.69,37.2
94,10.69,37.3
95,10.69,37.5
96,10.7,37.5
97,10.7,37.6
98,10.7,37.7
99,10.7,37.7
100,10.7,37.8
101,10.7,37.8
102,10.7,37.9
103,10.71,37.9
104,10.71,37.9
105,10.71,38.0
106,10.71,38.1
107,10.71,38.3
108,10.72,38.4
109,10.72,38.5
110,10.72,38.7
111,10.73,38.9
112,10.73,39.1
113,10.73,39.3
114,10.74,39.5
115,10.75,39.7
116,10.75,40.0
117,10.75,40.2
118,10.76,40.3
119,10.77,40.5
120,10.77,40.7
121,10.78,40.9
122,10.78,41.1
123,10.79,41.3
124,10.79,41.4
125,10.79,41.5
126,10.79,41.6
127,10.8,41.8
128,10.8,41.9
129,10.8,42.1
130,10.81,42.2
131,10.81,42.2
132,10.81,42.2
133,10.81,42.2
134,10.81,42.4
135,10.81,42.6
136,10.82,42.7
137,10.82,42.7
138,10.82,42.7
139,10.82,42.8
140,10.82,42.9
141,10.82,43.1
142,10.82,43.2
143,10.82,43.2
144,10.82,43.2
145,10.82,43.3
146,10.82,43.4
147,10.82,43.4
148,10.82,43.4
149,10.82,43.5
150,10.82,43.6
151,10.83,43.7
152,10.83,43.8
153,10.83,43.7
154,10.83,43.7
155,10.83,43.7
156,10.83,44.0
157,10.83,44.0
158,10.83,44.2
159,10.83,44.2
160,10.83,44.1
161,10.83,44.2
162,10.84,44.3
163,10.84,44.6
164,10.84,44.7
165,10.84,44.8
166,10.84,44.9
167,10.84,45.0
168,10.84,45.0
169,10.84,45.1
170,10.85,45.3
171,10.85,45.5
172,10.86,45.8
173,10.86,46.0
