,angle,torque
280,47.57,18.1
281,47.45,15.7
282,47.38,13.9
283,47.29,11.5
284,47.18,10.2
285,47.07,8.0
286,46.94,6.6
287,46.81,4.7
288,46.67,3.1
289,46.55,2.2
290,46.39,1.4
291,46.11,0.6
292,46.01,0.4
293,45.78,0.3
294,45.52,0.3
295,45.24,0.2
296,44.94,0.2
297,44.63,0.2
298,44.3,0.2
299,44.04,0.2
300,43.67,0.2
301,43.28,0.2
302,42.77,0.2
303,42.48,0.2
304,42.08,0.1
305,41.68,0.1
306,41.28,0.1
307,40.87,0.1
308,40.56,0.1
309,40.14,0.1
310,39.72,0.1
311,39.28,0.1
312,38.73,0.1
313,38.39,0.1
314,37.94,0.1
315,37.14,0.1
316,36.67,0.1
317,36.2,0.1
318,35.7,0.1
319,35.21,0.1
320,34.7,0.1
321,34.32,0.0
322,33.55,0.1
323,33.29,0.1
324,32.77,0.0
325,32.26,0.0
326,20.36,0.0
327,20.45,0.0
328,16.96,0.0
329,16.56,0.0
330,16.41,0.0
331,16.13,0.0
332,15.86,0.0
333,15.6,0.0
334,15.35,0.0
335,15.11,0.0
336,14.89,0.0
337,14.67,0.0
338,14.47,0.0
339,14.24,0.0
340,14.12,0.0
341,14.0,0.0
342,13.86,0.0
343,13.72,0.0
344,13.6,0.0
345,13.47,0.0
346,13.35,0.0
347,13.23,0.0
348,2.08,0.0
349,2.08,0.0
350,2.07,0.0
351,2.05,0.0
352,2.03,0.0
353,2.01,0.0
354,1.88,0.0
355,1.87,0.0
356,1.87,0.0
357,1.69,0.0
358,1.69,0.0
359,1.74,0.0
360,1.75,0.0
361,1.76,0.0
362,1.77,0.0
363,1.78,0.0
364,1.79,0.0
365,1.8,0.0
366,1.81,0.0
367,1.82,0.0
368,1.83,0.0
369,1.84,0.0
370,1.85,0.0
371,1.86,0.0
372,1.86,0.0
