,angle,torque
0,70.6,14.0
1,70.62,14.5
2,70.64,15.0
3,70.67,15.5
4,70.69,16.1
5,70.71,16.5
6,70.73,17.1
7,70.76,17.6
8,70.78,18.4
9,70.79,18.8
10,70.81,19.3
11,70.82,19.6
12,70.83,19.9
13,70.84,20.2
14,70.86,20.7
15,70.88,21.1
16,70.9,21.9
17,70.92,22.3
18,70.94,23.0
19,70.96,23.5
20,70.98,24.2
21,71.0,24.8
22,71.02,25.4
23,71.04,25.8
24,71.05,26.3
25,71.06,26.6
26,71.07,26.8
27,71.08,27.2
28,71.1,27.7
29,71.12,28.4
30,71.14,28.9
31,71.15,29.4
32,71.16,29.8
33,71.17,30.1
34,71.18,30.7
35,71.19,30.9
36,71.21,31.4
37,71.22,31.8
38,71.23,32.3
39,71.24,32.6
40,71.25,33.0
41,71.27,33.2
42,71.28,33.6
43,71.28,34.0
44,71.3,34.2
45,71.3,34.4
46,71.31,34.6
47,71.31,34.8
48,71.32,34.9
49,71.33,35.1
50,71.33,35.1
51,71.32,34.7
52,71.32,34.5
53,71.32,34.3
54,71.33,34.4
55,71.33,34.5
56,71.33,34.5
57,71.33,34.5
58,71.33,34.5
59,71.33,34.6
60,71.33,34.8
61,71.33,34.7
62,71.32,34.4
63,71.32,34.0
64,71.32,33.5
65,71.32,33.2
66,71.32,33.0
67,71.32,33.0
68,71.32,33.0
69,71.32,33.1
70,71.32,33.1
71,71.32,33.1
72,71.32,33.0
73,71.32,32.9
74,71.32,32.9
75,71.32,33.0
76,71.32,33.1
77,71.32,33.2
78,71.33,33.6
79,71.33,33.8
80,71.33,34.1
81,71.34,34.4
82,71.34,34.6
83,71.34,34.9
84,71.35,35.2
85,71.36,35.6
86,71.37,36.1
87,71.38,36.3
88,71.39,36.6
89,71.39,36.6
90,71.39,36.5
91,71.39,36.5
92,71.39,36.5
93,71.39,36.6
94,71.39,36.6
95,71.39,36.6
96,71.39,36.6
97,71.39,36.6
98,71.39,36.7
99,71.39,37.0
100,71.39,37.2
101,71.4,37.5
102,71.41,37.7
103,71.41,37.9
104,71.42,38.1
105,71.42,38.3
106,71.43,38.6
107,71.44,38.9
108,71.45,39.2
109,71.46,39.5
110,71.47,39.9
111,71.48,40.2
112,71.49,40.6
113,71.51,40.9
114,71.52,41.2
115,71.53,41.6
116,71.54,41.9
117,71.56,42.4
118,71.57,42.9
119,71.58,43.3
120,71.59,43.6
121,71.6,43.8
122,71.61,43.9
123,71.61,44.1
124,71.62,44.2
125,71.62,44.3
126,71.63,44.5
127,71.63,44.5
128,71.63,44.6
129,71.63,44.7
130,71.64,44.8
131,71.64,45.0
132,71.65,45.2
133,71.66,45.5
134,71.67,45.6
135,71.67,46.0
136,71.69,46.2
137,71.7,46.6
138,71.71,47.0
139,71.72,47.4
140,71.74,47.7
141,71.75,48.1
142,71.76,48.4
143,71.77,48.8
144,71.78,49.0
145,71.79,49.2
146,71.79,49.3
147,71.8,49.5
148,71.81,49.8
149,71.81,50.0
150,71.82,50.3
151,71.83,50.4
152,71.83,50.6
153,71.84,50.7
154,71.84,51.0
155,71.85,51.1
156,71.86,51.4
157,71.86,51.7
158,71.87,51.9
159,71.88,52.1
160,71.88,52.2
161,71.89,52.5
162,71.9,52.7
163,71.91,53.1
164,71.92,52.7
165,71.95,51.4
166,72.0,50.8
167,72.06,50.5
168,72.14,50.4
169,72.22,50.3
170,72.28,50.5
171,72.37,50.6
172,72.41,50.8
173,72.44,50.8
174,72.46,50.6
175,72.45,50.2
176,72.45,49.2
177,72.45,49.0
178,72.45,49.3
179,72.46,50.0
180,72.47,50.4
181,72.48,51.0
182,72.49,51.4
183,72.5,51.8
184,72.51,52.0
185,72.52,52.3
186,72.54,52.5
187,72.55,52.6
188,72.56,52.8
189,72.57,52.8
190,72.58,52.9
191,72.59,53.0
192,72.6,53.3
193,72.61,53.5
194,72.62,53.7
195,72.64,53.8
196,72.65,54.0
197,72.67,54.4
198,72.69,54.6
199,72.72,54.7
200,72.75,54.7
201,72.78,54.8
202,72.8,54.9
203,72.84,55.0
204,72.88,55.2
205,72.93,55.2
206,72.97,55.3
207,73.0,55.4
208,73.03,55.5
209,73.06,55.7
210,73.09,56.0
211,73.12,56.2
212,73.14,56.4
213,73.17,56.6
214,73.19,56.8
215,73.21,57.1
216,73.23,57.2
217,73.25,57.3
218,73.26,57.4
219,73.27,57.5
220,73.3,57.8
221,73.31,57.9
222,73.32,57.9
223,73.32,57.9
224,73.34,58.1
225,73.34,58.2
226,73.35,58.3
227,73.35,58.4
228,73.36,58.4
229,73.36,58.5
230,73.38,58.7
231,73.39,59.0
232,73.4,59.3
233,73.4,59.4
234,73.4,59.3
235,73.4,59.2
236,73.41,59.3
237,73.42,59.5
238,73.42,59.7
239,73.42,59.7
240,73.42,59.7
241,73.43,59.8
242,73.43,60.0
243,73.44,60.3
244,73.45,60.4
245,73.45,60.4
246,73.45,60.3
247,73.46,60.2
248,73.47,60.4
249,73.47,60.6
250,73.48,60.8
251,73.48,60.9
252,73.49,60.9
253,73.49,60.9
254,73.49,60.9
255,73.5,61.0
256,73.5,61.1
257,73.5,61.1
258,73.5,61.1
259,73.5,61.1
260,73.5,61.0
261,73.5,61.0
262,73.5,60.9
263,73.5,60.6
264,73.51,60.5
265,73.52,60.9
266,73.53,61.2
267,73.53,61.5
268,73.53,61.3
269,73.53,60.9
270,73.53,60.3
271,73.53,60.4
272,73.53,60.6
273,73.53,60.5
274,73.52,59.8
275,73.51,59.1
276,73.52,58.8
277,73.52,59.2
278,73.53,59.8
279,73.53,60.1
280,73.53,59.8
281,73.51,58.8
282,73.51,58.3
283,73.51,58.0
284,73.51,57.9
285,73.5,57.2
286,73.48,56.2
287,73.46,54.8
288,73.43,52.5
289,73.41,51.5
290,73.38,49.6
291,73.34,47.0
292,73.29,44.6
293,73.23,41.4
294,73.15,36.9
295,73.04,33.5
296,72.89,28.1
297,72.7,23.5
298,72.54,18.8
299,72.42,15.3
300,72.24,12.5
301,72.07,9.0
302,71.9,6.9
303,71.73,4.5
304,71.58,3.2
305,71.44,1.8
306,71.31,1.1
307,71.18,0.7
308,71.05,0.5
309,70.91,0.3
310,70.81,0.2
311,70.67,0.2
312,70.51,0.2
313,70.34,0.2
314,70.14,0.2
315,69.92,0.2
316,69.67,0.2
317,69.4,0.1
318,69.12,0.1
319,68.82,0.1
320,68.52,0.1
321,68.28,0.0
322,67.95,0.0
323,67.62,0.0
324,67.28,0.0
325,66.95,0.0
326,66.6,0.0
327,66.26,0.0
328,65.9,0.0
329,65.55,0.1
330,65.19,0.1
331,64.93,0.1
332,59.61,0.1
333,59.62,0.1
334,59.65,0.1
335,59.66,0.1
336,59.69,0.1
337,59.71,0.1
338,59.73,0.1
339,59.72,0.1
340,59.69,0.1
341,59.63,0.1
342,59.58,0.1
343,59.49,0.2
344,59.39,0.2
345,59.27,0.1
346,59.13,0.1
347,58.97,0.2
348,58.79,0.2
349,58.58,0.1
350,58.42,0.1
351,58.11,0.1
352,57.92,0.1
353,57.46,0.1
354,57.24,0.1
355,56.95,0.1
356,56.65,0.1
357,56.42,0.1
358,56.11,0.1
359,55.81,0.1
360,55.42,0.1
361,55.19,0.0
362,54.88,0.0
363,54.57,0.0
364,54.27,0.0
365,53.96,0.0
366,53.65,0.0
367,53.42,0.0
368,53.1,0.0
369,52.79,0.0
370,52.47,0.1
371,52.15,0.1
372,51.66,0.0
373,51.5,0.0
374,51.16,0.1
375,50.82,0.1
376,50.47,0.1
377,50.21,0.1
378,49.86,0.1
379,49.52,0.0
380,49.18,0.0
381,48.84,0.0
382,48.36,0.0
383,48.21,0.0
384,47.92,0.0
385,47.64,0.0
386,47.38,0.0
387,47.14,0.0
