,angle,torque,diff
0,61.06,14.5,-29.999999999995293
1,61.04,15.1,-29.999999999995293
2,61.02,15.5,-20.000000000003997
3,60.99,16.3,-26.66666666666568
4,60.96,17.2,-29.999999999998817
5,60.93,18.4,-39.99999999999846
6,60.91,19.0,-29.99999999999538
7,60.89,19.8,-40.000000000007994
8,60.88,20.2,-40.000000000007816
9,60.86,20.7,-24.999999999996092
10,60.84,21.3,-30.00000000000604
11,60.83,21.7,-39.999999999979394
12,60.82,22.4,-70.00000000001386
13,60.8,22.7,-14.99999999999769
14,60.78,23.4,-35.00000000000693
15,60.77,23.8,-40.00000000000817
16,60.75,24.5,-34.99999999999449
17,60.73,25.1,-29.99999999999538
18,60.72,25.6,-50.00000000000995
19,60.71,26.2,-60.000000000011724
20,60.7,26.6,-40.00000000000817
21,60.69,27.1,-49.99999999997442
22,60.68,27.4,-30.000000000005684
23,60.67,27.8,-40.00000000000817
24,60.66,28.1,-29.999999999984723
25,60.65,28.8,-70.00000000001386
26,60.64,29.1,-30.00000000000604
27,60.63,29.7,-60.000000000011724
28,60.61,30.2,-24.999999999996092
29,60.6,30.7,-50.00000000000995
30,60.59,31.3,-60.00000000001208
31,60.57,31.8,-24.999999999996092
32,60.56,32.5,-70.00000000001386
33,60.55,32.9,-39.999999999979394
34,60.53,33.4,-25.000000000004974
35,60.52,34.0,-60.00000000001208
36,60.51,34.5,-49.99999999997442
37,60.5,34.8,-30.000000000005684
38,60.49,35.3,-50.00000000000995
39,60.48,35.8,-49.99999999997442
40,60.48,36.1,30.000000000000426
41,60.46,36.6,-25.000000000004974
42,60.46,36.9,29.999999999999716
43,60.45,37.3,-40.000000000007816
44,60.44,37.5,-19.999999999990052
45,60.44,37.9,39.99999999999986
46,60.43,38.2,-30.000000000006395
47,60.43,38.5,29.999999999999716
48,60.42,38.8,-30.000000000005684
49,60.4,39.3,-24.999999999996092
50,60.4,39.7,40.00000000000057
51,60.39,40.2,-50.00000000000995
52,60.38,40.7,-50.00000000000995
53,60.38,40.9,19.999999999999574
54,60.38,41.2,30.000000000000426
55,60.37,41.4,-19.999999999989342
56,60.37,41.8,39.99999999999986
57,60.37,42.1,30.000000000000426
58,60.36,42.5,-40.000000000007816
59,60.36,42.8,29.999999999999716
60,60.36,43.0,20.000000000000284
61,60.35,43.2,-20.000000000004263
62,60.35,43.4,19.999999999999574
63,60.35,43.7,30.000000000000426
64,60.34,43.8,-10.000000000001421
65,60.34,44.1,30.000000000000426
66,60.34,44.2,10.000000000000142
67,60.34,44.4,19.999999999999574
68,60.33,44.6,-19.999999999990052
69,60.33,44.8,19.999999999999574
70,60.33,45.0,20.000000000000284
71,60.33,45.2,20.000000000000284
72,60.33,45.4,19.999999999999574
73,60.32,45.6,-20.000000000004263
74,60.31,46.0,-40.000000000007816
75,60.31,46.3,29.999999999999716
76,60.31,46.7,40.00000000000057
77,60.3,46.8,-9.999999999994316
78,60.3,47.0,20.000000000000284
79,60.3,47.2,20.000000000000284
80,60.3,47.5,29.999999999999716
81,60.29,47.9,-40.000000000007816
82,60.29,48.1,20.000000000000284
83,60.28,48.4,-30.000000000005684
84,60.28,48.6,20.000000000000284
85,60.28,49.0,39.99999999999986
86,60.28,49.2,20.000000000000284
87,60.27,49.5,-30.000000000005684
88,60.27,49.8,29.999999999999716
89,60.27,50.1,30.000000000000426
90,60.27,50.3,19.999999999999574
91,60.27,50.5,20.000000000000284
92,60.27,50.7,20.000000000000284
93,60.27,51.0,29.999999999999716
