,angle,torque
0,28.31,10.2
1,28.45,7.7
2,28.64,5.8
3,28.87,3.5
4,29.96,0.4
5,30.25,0.4
6,30.49,0.3
7,30.72,0.4
8,30.96,0.4
9,31.18,0.4
10,31.39,0.4
11,31.54,0.4
12,31.71,0.4
13,31.86,0.3
14,32.0,0.3
15,32.12,0.3
16,32.23,0.3
17,32.31,0.3
18,32.34,0.2
19,32.33,0.2
20,32.31,0.2
21,32.28,0.2
22,32.25,0.2
23,32.18,0.2
24,32.07,0.3
25,31.94,0.3
26,31.8,0.4
27,31.63,0.4
28,31.44,0.4
29,31.22,0.4
30,30.98,0.4
31,30.72,0.4
32,30.44,0.4
33,30.22,0.5
34,29.93,0.6
35,29.63,1.1
36,29.34,1.8
37,29.06,2.6
38,28.8,3.7
39,28.57,5.2
40,28.38,7.6
41,28.23,9.3
42,28.12,11.3
43,28.07,12.4
44,28.01,13.3
45,27.94,14.9
46,27.91,15.9
47,27.88,16.9
48,27.83,18.3
49,27.77,19.6
50,27.7,21.8
51,27.62,24.0
52,27.53,26.1
53,27.48,28.0
54,27.41,29.6
55,27.37,31.4
56,27.32,33.0
57,27.27,34.8
58,27.23,36.4
59,27.19,37.7
60,27.17,38.4
61,27.14,39.4
62,27.12,39.9
63,27.11,40.5
64,27.1,40.8
65,27.1,41.0
66,27.09,41.1
67,27.09,41.1
68,27.09,41.2
69,27.08,41.3
70,27.08,41.4
71,27.07,41.6
72,27.06,41.7
73,27.06,41.7
74,27.06,41.8
75,27.06,41.9
76,27.06,42.0
77,27.05,42.3
78,27.03,42.7
79,27.01,43.7
80,26.99,44.3
81,26.98,45.0
82,26.97,45.3
83,26.96,45.7
84,26.95,45.9
85,26.94,46.4
86,26.93,46.8
87,26.92,47.5
88,26.91,47.9
89,26.9,48.2
90,26.89,48.5
91,26.88,48.7
92,26.88,49.1
93,26.88,49.3
94,26.87,49.5
95,26.87,49.8
96,26.86,50.0
97,26.86,50.2
98,26.85,50.3
99,26.85,50.3
100,26.85,50.4
101,26.85,50.5
102,26.84,50.8
103,26.83,51.1
104,26.82,51.6
105,26.8,52.4
106,26.79,53.1
107,26.77,53.6
108,26.76,54.1
109,26.76,54.6
110,26.75,54.8
111,26.75,55.0
112,26.75,55.0
113,26.74,55.0
114,26.74,55.1
115,26.74,55.3
116,26.74,55.6
117,26.74,55.7
118,26.74,55.8
119,26.73,55.9
120,26.73,56.3
121,26.72,56.6
122,26.71,57.0
123,26.71,57.1
124,26.71,57.1
125,26.71,57.2
126,26.7,57.3
127,26.69,57.7
128,26.69,58.0
129,26.68,58.4
130,26.67,59.0
131,26.66,59.3
132,26.65,59.6
133,26.64,60.0
134,26.64,60.2
135,26.64,60.3
136,26.63,60.3
137,26.63,60.4
138,26.63,60.6
139,26.63,60.7
140,26.62,60.8
141,26.62,60.9
142,26.62,61.1
143,26.62,61.4
144,26.62,61.6
145,26.62,61.8
146,26.62,62.0
147,26.61,62.2
148,26.61,62.4
149,26.6,62.8
150,26.6,63.0
151,26.59,63.2
152,26.59,63.3
153,26.58,63.7
154,26.56,64.3
155,26.55,65.2
156,26.53,66.1
157,26.52,66.9
158,26.51,67.1
159,26.5,67.3
160,26.5,67.3
161,26.5,67.4
162,26.49,67.9
163,26.48,68.2
164,26.47,68.8
165,26.46,69.2
166,26.46,69.4
167,26.45,69.6
168,26.44,69.8
169,26.43,70.3
170,26.43,70.7
171,26.41,71.3
172,26.41,71.5
173,26.4,71.8
174,26.39,72.1
175,26.38,72.5
176,26.37,73.0
177,26.35,73.4
178,26.34,74.0
179,26.33,74.5
180,26.32,75.0
181,26.32,75.2
182,26.31,75.4
183,26.3,75.7
184,26.3,76.0
185,26.29,76.3
186,26.29,76.5
187,26.29,76.8
188,26.28,77.1
189,26.27,77.5
190,26.26,77.9
191,26.25,78.3
192,26.24,78.7
193,26.24,79.0
194,26.22,79.5
195,26.22,79.8
196,26.2,80.3
197,26.2,80.4
198,26.19,80.7
199,26.18,81.2
200,26.16,81.5
201,26.16,82.0
202,26.15,82.2
203,26.15,82.3
204,26.14,82.5
205,26.13,82.9
206,26.13,83.1
207,26.13,83.1
208,26.13,83.0
209,26.12,83.1
210,26.12,83.4
211,26.11,83.7
212,26.1,84.2
213,26.09,84.5
214,26.08,84.7
215,26.07,84.9
216,26.07,85.0
217,26.05,85.6
218,26.05,86.0
219,26.04,86.3
220,26.04,86.6
221,26.03,87.0
222,26.02,87.4
223,26.01,87.7
224,26.0,88.1
225,25.98,88.7
226,25.97,89.1
227,25.96,89.4
228,25.95,89.2
229,25.92,86.8
230,25.82,83.3
231,25.71,83.2
232,25.59,83.1
233,25.49,83.1
234,25.38,83.4
235,25.27,83.8
236,25.19,84.2
237,25.12,84.7
238,25.08,85.0
239,25.06,85.3
240,25.05,85.4
241,25.04,85.3
242,25.04,85.3
243,25.03,85.5
244,25.01,86.2
245,25.0,87.2
246,24.99,87.9
247,24.99,87.9
248,24.99,87.7
249,24.98,87.6
250,24.97,88.1
251,24.96,88.6
252,24.96,89.1
253,24.96,88.9
254,24.96,88.5
255,24.96,88.3
256,24.95,88.5
257,24.94,89.2
258,24.94,89.6
259,24.94,89.6
260,24.94,89.5
261,24.93,89.7
262,24.92,90.2
263,24.92,90.6
264,24.92,90.4
265,24.93,89.7
266,24.94,88.7
267,24.95,87.8
268,24.97,86.4
269,24.99,84.9
270,25.0,83.2
271,25.02,81.6
272,25.05,80.1
273,25.07,77.9
274,25.1,75.8
275,25.12,73.0
276,25.16,71.0
277,25.2,67.5
278,25.29,62.3
279,25.31,60.8
280,25.37,56.3
281,25.44,53.3
282,25.54,48.3
283,25.67,44.5
284,25.86,37.0
285,25.98,33.8
286,26.14,27.7
287,26.33,22.1
288,26.4,19.3
289,26.53,16.1
290,26.65,13.2
291,26.77,10.5
292,26.83,9.7
293,26.92,8.0
294,26.99,7.0
295,27.07,6.0
296,27.15,5.2
297,27.2,4.4
298,27.27,3.5
299,27.34,2.9
300,27.41,2.1
301,27.48,1.6
302,27.55,1.1
303,27.65,0.7
304,27.74,0.5
305,27.8,0.4
306,27.88,0.3
307,27.94,0.3
308,28.04,0.3
309,28.15,0.3
310,28.27,0.2
311,28.4,0.2
312,28.56,0.2
313,28.72,0.2
314,28.89,0.2
315,29.16,0.2
316,29.29,0.1
317,29.53,0.1
318,29.67,0.1
319,29.87,0.1
320,30.06,0.1
321,30.25,0.1
322,30.43,0.0
323,30.56,0.0
324,30.73,0.0
325,30.89,0.0
326,31.07,0.0
327,31.16,0.0
328,31.28,0.0
329,31.37,0.0
330,31.44,0.0
331,31.48,0.0
332,31.5,0.0
333,31.49,0.1
334,31.48,0.1
335,31.44,0.1
336,31.38,0.1
337,31.34,0.1
338,31.26,0.1
339,31.17,0.1
340,31.07,0.2
341,30.95,0.2
342,30.81,0.2
343,30.66,0.2
344,30.5,0.2
345,30.36,0.2
