,angle,torque,diff
0,13.31,9.2,16.000000000000355
1,13.36,10.0,16.000000000000355
2,13.41,10.6,11.999999999999822
3,13.48,12.0,19.999999999999925
4,13.54,13.0,16.666666666667023
5,13.58,13.7,17.499999999999577
6,13.63,14.5,15.999999999999787
7,13.68,15.6,22.000000000000462
8,13.71,15.9,9.999999999999645
9,13.73,16.5,30.00000000000062
10,13.75,16.8,15.000000000000355
11,13.78,17.2,13.33333333333357
12,13.8,17.5,14.999999999999023
13,13.83,18.1,20.000000000000473
14,13.87,18.6,12.500000000000266
15,13.91,19.3,17.499999999999577
16,13.96,20.2,17.999999999999716
17,14.01,21.5,26.00000000000057
18,14.03,21.8,15.000000000000355
19,14.06,22.6,26.66666666666568
20,14.09,23.2,20.000000000000355
21,14.11,23.6,20.000000000000533
22,14.13,24.2,29.99999999999787
23,14.16,24.6,13.33333333333369
24,14.18,25.2,30.000000000000533
25,14.21,25.8,19.99999999999929
26,14.23,26.2,20.000000000000355
27,14.26,26.9,23.333333333333808
28,14.28,27.2,15.000000000000355
29,14.31,27.9,23.333333333332426
30,14.33,28.3,20.000000000000533
31,14.36,29.0,23.333333333333808
32,14.39,29.8,26.66666666666568
33,14.41,30.3,25.000000000000533
34,14.43,30.7,20.000000000000355
35,14.45,31.1,20.000000000000533
36,14.46,31.5,39.999999999993605
37,14.5,32.5,25.000000000000533
38,14.53,33.6,36.666666666667496
39,14.55,34.1,24.999999999998312
40,14.58,34.6,16.666666666667023
41,14.6,35.3,35.00000000000053
42,14.62,35.8,25.000000000000533
43,14.65,36.2,13.333333333333018
44,14.68,36.2,0.0
45,14.72,35.9,-7.499999999999933
46,14.78,35.8,-1.6666666666667258
47,14.88,36.0,2.0
48,14.95,36.2,2.8571428571429585
49,15.03,36.7,6.249999999999995
50,15.11,36.9,2.4999999999999445
51,15.16,37.3,7.999999999999858
52,15.23,37.5,2.857142857142886
53,15.28,37.8,6.000000000000071
54,15.32,38.0,4.999999999999956
55,15.34,37.4,-30.00000000000071
56,15.36,38.4,50.000000000001066
57,15.38,39.0,29.999999999998046
58,15.4,39.4,20.000000000000355
59,15.43,39.7,10.000000000000355
60,15.45,39.9,10.0
61,15.47,39.9,0.0
62,15.5,40.0,3.3333333333334516
63,15.52,40.2,10.000000000000355
64,15.55,40.3,3.3333333333330177
65,15.57,40.5,10.000000000000355
66,15.6,40.6,3.3333333333334516
67,15.62,40.7,5.000000000000178
68,15.64,40.8,4.999999999999378
69,15.66,41.0,10.000000000000355
70,15.68,41.1,5.000000000000178
71,15.71,41.4,9.999999999999526
72,15.73,41.7,15.000000000000533
73,15.76,42.0,10.000000000000119
74,15.79,42.2,6.666666666666903
75,15.82,42.2,0.0
76,15.86,42.3,2.499999999999911
77,15.9,42.3,0.0
78,15.93,42.4,3.3333333333334516
79,15.96,42.5,3.3333333333332544
80,15.98,42.7,10.000000000000355
81,16.0,42.8,4.999999999999822
82,16.02,42.9,5.000000000000178
83,16.04,43.0,5.000000000000178
84,16.06,43.5,25.000000000000533
85,16.08,43.9,20.000000000000355
86,16.1,44.4,24.999999999996092
87,16.12,44.5,5.000000000000178
88,16.14,44.6,5.000000000000178
89,16.16,44.7,5.000000000000178
90,16.2,44.9,5.0
91,16.22,45.0,5.000000000000178
92,16.25,45.0,0.0
93,16.28,45.1,3.3333333333332544
94,16.31,45.1,0.0
95,16.33,45.2,5.000000000000178
96,16.36,45.3,3.3333333333330177
97,16.38,45.5,10.000000000000355
98,16.41,45.6,3.3333333333332544
99,16.43,45.7,5.000000000000178
100,16.46,45.9,6.666666666666272
101,16.48,46.1,10.000000000000355
102,16.5,46.3,10.0
103,16.52,46.5,10.000000000000355
104,16.54,46.8,15.000000000000178
105,16.56,47.0,10.000000000000355
106,16.59,47.3,9.999999999999526
107,16.61,47.5,10.000000000000355
108,16.63,47.7,10.000000000000355
109,16.65,47.9,10.0
110,16.67,48.0,4.9999999999992895
111,16.69,48.0,0.0
112,16.71,48.1,5.000000000000178
113,16.73,48.1,0.0
114,16.75,48.2,5.000000000000178
115,16.77,48.3,4.999999999999822
116,16.79,48.4,5.000000000000178
117,16.81,48.6,10.000000000000355
118,16.83,48.7,5.000000000000178
119,16.85,48.8,4.999999999998934
120,16.87,49.1,15.000000000000533
121,16.89,49.3,10.0
122,16.91,49.5,10.000000000000355
123,16.94,49.8,9.999999999999526
124,16.97,50.1,10.000000000000947
125,16.99,50.2,5.000000000000178
126,17.02,50.3,3.3333333333330177
127,17.06,50.4,2.500000000000089
128,17.08,50.4,0.0
129,17.12,50.5,2.4999999999998668
130,17.14,50.5,0.0
131,17.17,50.6,3.3333333333332544
132,17.19,50.7,5.000000000000178
133,17.21,50.8,4.999999999999822
134,17.23,50.9,5.000000000000178
135,17.25,51.0,5.000000000000178
136,17.28,51.2,6.666666666666509
137,17.31,51.4,6.666666666667061
138,17.33,51.5,5.000000000000178
139,17.35,51.7,9.999999999998579
140,17.37,51.8,4.999999999999822
141,17.39,51.9,5.000000000000178
142,17.42,52.1,6.666666666666509
143,17.44,52.3,10.0
144,17.46,52.4,5.000000000000178
145,17.48,52.6,10.000000000000355
146,17.5,52.8,10.0
147,17.52,53.0,10.000000000000355
148,17.55,53.5,16.666666666666035
149,17.57,53.9,20.000000000000355
150,17.59,54.1,10.000000000000355
