,angle,torque
0,46.32,10.3
1,46.34,10.8
2,46.37,11.6
3,46.39,12.0
4,46.47,13.7
5,46.48,14.0
6,46.49,14.2
7,46.51,14.6
8,46.54,15.1
9,46.57,15.9
10,46.6,16.5
11,46.64,17.5
12,46.66,18.0
13,46.69,18.5
14,46.71,19.3
15,46.72,19.5
16,46.74,20.0
17,46.76,20.4
18,46.77,20.8
19,46.78,21.2
20,46.8,21.5
21,46.81,21.9
22,46.82,22.2
23,46.83,22.6
24,46.84,22.8
25,46.85,23.2
26,46.87,23.4
27,46.88,23.9
28,46.89,24.3
29,46.91,24.8
30,46.92,25.2
31,46.94,25.5
32,46.95,26.0
33,46.97,26.3
34,46.98,26.7
35,46.99,27.0
36,47.0,27.2
37,47.01,27.7
38,47.02,27.9
39,47.04,28.3
40,47.05,28.6
41,47.06,28.9
42,47.08,29.2
43,47.09,29.6
44,47.1,30.1
45,47.12,30.4
46,47.13,30.9
47,47.15,31.3
48,47.17,31.9
49,47.19,32.5
50,47.21,33.0
51,47.22,33.6
52,47.24,33.9
53,47.25,34.3
54,47.26,34.5
55,47.28,35.0
56,47.3,35.1
57,47.32,34.6
58,47.38,33.7
59,47.44,33.7
60,47.5,33.8
61,47.57,33.9
62,47.63,34.2
63,47.69,34.3
64,47.75,34.6
65,47.77,34.7
66,47.78,34.7
67,47.78,34.4
68,47.77,33.9
69,47.77,33.5
70,47.77,33.2
71,47.77,33.1
72,47.77,33.1
73,47.78,33.2
74,47.78,33.3
75,47.78,33.3
76,47.78,33.2
77,47.78,33.2
78,47.78,33.2
79,47.78,33.4
80,47.79,33.8
81,47.79,34.0
82,47.79,34.3
83,47.79,34.4
84,47.8,34.6
85,47.8,34.7
86,47.81,35.0
87,47.82,35.3
88,47.83,35.4
89,47.83,35.6
90,47.83,35.5
91,47.83,35.5
92,47.83,35.5
93,47.84,35.8
94,47.85,36.0
95,47.86,36.2
96,47.86,36.2
97,47.86,36.0
98,47.86,35.7
99,47.86,35.6
100,47.86,35.6
101,47.86,35.6
102,47.86,35.6
103,47.86,35.6
104,47.86,35.6
105,47.86,35.6
106,47.86,35.6
107,47.86,35.8
108,47.87,36.1
109,47.87,36.3
110,47.88,36.5
111,47.89,36.6
112,47.89,36.8
113,47.9,36.9
114,47.92,37.1
115,47.94,37.3
116,47.96,37.1
117,48.0,36.9
118,48.06,36.8
119,48.12,36.8
120,48.18,36.9
121,48.26,37.1
122,48.32,37.2
123,48.39,37.5
124,48.43,37.7
125,48.5,38.1
126,48.55,38.4
127,48.58,38.7
128,48.6,38.8
129,48.63,39.1
130,48.67,39.4
131,48.73,39.9
132,48.78,40.1
133,48.85,40.3
134,48.93,40.5
135,48.99,40.7
136,49.11,41.1
137,49.19,41.3
138,49.3,41.7
139,49.37,42.0
140,49.45,42.4
141,49.53,42.9
142,49.6,43.3
143,49.66,43.6
144,49.72,44.0
145,49.75,44.4
146,49.8,44.8
147,49.85,45.1
148,49.9,45.5
149,49.97,45.8
150,49.99,46.0
151,50.04,46.3
152,50.08,46.5
153,50.12,46.8
154,50.15,47.0
155,50.19,47.3
156,50.25,47.6
157,50.29,47.8
158,50.32,48.0
159,50.35,48.2
160,50.37,48.4
161,50.4,48.6
162,50.42,48.8
163,50.45,49.1
164,50.47,49.3
165,50.49,49.4
166,50.51,49.6
167,50.53,49.8
168,50.55,49.9
169,50.57,50.1
170,50.58,50.2
171,50.61,50.5
172,50.62,50.6
173,50.65,50.8
174,50.67,50.9
175,50.69,51.0
176,50.71,51.1
177,50.72,51.1
178,50.73,51.1
179,50.74,51.1
180,50.74,51.0
181,50.74,50.9
182,50.73,50.2
183,50.71,48.9
184,50.69,48.0
185,50.67,46.7
186,50.64,44.7
187,50.61,43.1
188,50.55,39.8
189,50.49,37.0
190,50.42,32.8
191,50.33,30.1
192,50.26,26.5
193,50.2,24.4
194,50.1,21.9
195,50.0,18.7
196,49.88,16.0
197,49.8,14.4
198,49.69,11.9
199,49.58,10.2
200,49.5,8.3
201,49.38,6.9
202,49.23,4.7
203,49.14,3.9
204,49.01,2.5
205,48.89,1.8
206,48.77,1.0
207,48.64,0.6
208,48.51,0.4
209,48.36,0.2
210,48.21,0.2
211,48.09,0.2
212,47.93,0.2
213,47.76,0.1
214,47.58,0.1
215,47.38,0.1
216,47.18,0.1
217,46.96,0.1
218,46.73,0.1
219,46.55,0.1
220,46.24,0.0
221,45.98,0.0
222,45.78,0.0
223,45.5,0.0
224,45.21,0.0
225,44.93,0.0
226,39.71,0.0
227,39.63,0.0
228,39.56,0.0
229,39.49,0.0
230,39.77,0.0
231,39.8,0.0
232,39.81,0.0
233,39.78,0.0
234,39.71,0.0
235,39.6,0.0
236,39.49,0.0
237,39.32,0.0
238,39.13,0.0
239,36.27,0.0
240,35.94,0.0
241,35.47,0.0
242,34.98,0.0
243,30.39,0.0
244,29.86,0.0
245,25.44,0.0
246,24.97,0.0
247,24.5,0.0
248,24.04,0.0
249,23.37,0.0
250,23.15,0.0
251,22.71,0.0
252,22.18,0.0
253,21.88,0.0
254,21.47,0.0
255,21.08,0.0
256,20.78,0.0
257,20.39,0.0
258,20.0,0.0
259,19.42,0.1
260,19.22,0.1
261,18.83,0.1
262,18.43,0.1
263,17.84,0.1
264,17.45,0.1
265,17.15,0.1
266,16.75,0.0
267,16.36,0.0
268,15.97,0.0
269,15.59,0.0
270,15.11,0.0
271,14.84,0.0
272,14.47,0.0
273,14.12,0.0
274,13.77,0.0
