,angle,torque
0,7.93,15.3
1,8.27,7.1
2,8.22,7.9
3,8.14,9.9
4,7.94,15.2
5,7.84,17.4
6,7.76,20.0
7,7.73,21.3
8,7.72,21.7
9,7.72,21.8
10,7.71,21.8
11,7.69,22.3
12,7.65,23.0
13,7.59,24.8
14,7.54,25.9
15,7.48,27.7
16,7.43,29.7
17,7.38,31.6
18,7.36,32.3
19,7.35,32.8
20,7.34,33.0
21,7.32,33.4
22,7.3,33.9
23,7.28,34.6
24,7.26,35.1
25,7.24,35.9
26,7.21,36.6
27,7.2,37.1
28,7.17,38.0
29,7.15,38.7
30,7.14,39.1
31,7.13,39.5
32,7.12,40.1
33,7.1,40.4
34,7.09,41.0
35,7.07,41.4
36,7.05,42.2
37,7.04,42.6
38,7.02,43.2
39,7.0,44.0
40,6.99,44.6
41,6.97,45.1
42,6.94,45.9
43,6.92,46.6
44,6.9,47.5
45,6.88,48.1
46,6.88,48.4
47,6.87,48.8
48,6.86,48.9
49,6.85,49.3
50,6.85,49.5
51,6.84,50.0
52,6.81,50.7
53,6.79,51.5
54,6.78,52.1
55,6.77,52.5
56,6.76,52.8
57,6.76,52.9
58,6.75,53.1
59,6.75,53.3
60,6.73,53.8
61,6.72,54.2
62,6.71,54.6
63,6.69,55.1
64,6.68,55.5
65,6.67,56.0
66,6.66,56.4
67,6.65,57.0
68,6.63,57.4
69,6.62,58.0
70,6.61,58.4
71,6.59,58.9
72,6.58,59.1
73,6.58,59.3
74,6.58,59.5
75,6.58,59.7
76,6.57,59.9
77,6.57,60.0
78,6.57,60.2
79,6.56,60.4
80,6.55,60.9
81,6.53,61.3
82,6.52,61.7
83,6.51,62.1
84,6.5,62.5
85,6.49,63.0
86,6.48,63.4
87,6.46,64.0
88,6.46,64.3
89,6.45,64.6
90,6.45,64.9
91,6.44,64.9
92,6.44,65.0
93,6.43,65.3
94,6.41,66.3
95,6.4,66.7
96,6.39,67.0
97,6.38,67.2
98,6.37,67.4
99,6.37,67.7
100,6.36,67.9
101,6.35,68.2
102,6.34,68.4
103,6.34,68.6
104,6.33,68.9
105,6.31,69.5
106,6.31,69.8
107,6.3,70.1
108,6.3,70.2
109,6.3,70.3
110,6.3,70.4
111,6.28,70.8
112,6.28,71.2
113,6.27,71.5
114,6.26,71.9
115,6.25,72.1
116,6.24,72.4
117,6.23,72.8
118,6.22,73.2
119,6.22,73.3
120,6.21,73.5
121,6.21,73.7
122,6.2,73.8
123,6.2,73.9
124,6.2,74.0
125,6.19,74.3
126,6.19,74.4
127,6.19,74.5
128,6.17,75.0
129,6.16,75.5
130,6.16,76.0
131,6.16,76.1
132,6.15,76.0
133,6.14,76.2
134,6.13,76.9
135,6.12,77.4
136,6.11,77.7
137,6.1,77.9
138,6.08,78.3
139,6.07,78.7
140,6.06,79.1
141,6.04,79.7
142,6.01,80.6
143,5.99,81.4
144,5.98,81.7
145,5.98,81.8
146,5.97,81.9
147,5.96,82.3
148,5.96,82.4
149,5.95,82.6
150,5.93,83.1
151,5.91,83.9
152,5.89,83.0
153,5.82,80.1
154,5.69,76.6
155,5.51,76.9
156,5.36,77.1
157,5.16,77.8
158,4.99,78.4
159,4.87,79.1
160,4.81,79.5
161,4.78,79.8
162,4.75,80.3
163,4.72,80.9
164,4.68,82.2
165,4.62,83.2
166,4.56,84.1
167,4.42,84.4
168,4.36,84.7
169,4.23,85.1
170,4.05,85.7
171,3.83,86.3
172,3.59,87.0
173,3.37,87.8
174,3.2,88.4
175,3.09,89.2
176,3.02,89.7
177,3.0,89.8
178,3.01,88.9
179,3.08,84.8
180,3.13,79.8
181,3.17,76.3
182,3.19,73.7
183,3.21,72.4
184,3.28,68.7
185,3.36,64.8
186,3.43,59.2
187,3.49,56.3
188,3.53,52.7
189,3.56,51.5
190,3.61,49.5
191,3.66,47.0
192,3.73,44.5
193,3.78,43.0
194,3.85,40.2
195,3.9,38.5
196,3.95,36.4
197,3.98,35.2
198,4.03,33.6
199,4.08,32.5
200,4.13,30.6
201,4.18,29.0
202,4.23,27.7
203,4.3,26.3
204,4.34,24.9
205,4.4,23.4
206,4.49,21.9
207,4.55,20.3
208,4.64,18.9
209,4.73,17.0
210,4.79,15.3
211,4.91,12.7
212,4.99,11.6
213,5.1,9.9
214,5.16,8.8
215,5.25,7.8
216,5.36,6.3
217,5.42,5.5
